<PWAVE-TN336_BB31-35--639>
<PWAVE SAMPLE POINT>
Depth In Core=-63.90
Depth In Section=0.00
SBD=0.00
Core ID=TN336_BB31-35
Section Number=cal
Section Length=63.90
Comments=Core TN336_BB31-35 logged at 14:29:14 on 01-24-2016
TOT=97.87
TX Level (Volts)=180
P-Wave Amp Gain=270.22
Delay=80.00
Gate=52.00
Date=1/24/2016
Time=14:31:26
</PWAVE SAMPLE POINT>
<PWAVE DATA>
Time (탎),Voltage (mV)
9.76,0.003
9.84,0.000
9.92,-0.002
10.00,-0.002
10.08,-0.005
10.16,-0.005
10.24,-0.007
10.32,-0.008
10.40,-0.007
10.48,-0.010
10.56,-0.010
10.64,-0.010
10.72,-0.011
10.80,-0.012
10.88,-0.013
10.96,-0.013
11.04,-0.013
11.12,-0.015
11.20,-0.014
11.28,-0.016
11.36,-0.016
11.44,-0.016
11.52,-0.017
11.60,-0.018
11.68,-0.018
11.76,-0.017
11.84,-0.019
11.92,-0.018
12.00,-0.018
12.08,-0.019
12.16,-0.019
12.24,-0.020
12.32,-0.019
12.40,-0.018
12.48,-0.020
12.56,-0.019
12.64,-0.020
12.72,-0.019
12.80,-0.020
12.88,-0.021
12.96,-0.020
13.04,-0.019
13.12,-0.020
13.20,-0.019
13.28,-0.019
13.36,-0.019
13.44,-0.019
13.52,-0.019
13.60,-0.020
13.68,-0.019
13.76,-0.020
13.84,-0.019
13.92,-0.017
14.00,-0.018
14.08,-0.017
14.16,-0.018
14.24,-0.018
14.32,-0.020
14.40,-0.018
14.48,-0.019
14.56,-0.017
14.64,-0.018
14.72,-0.018
14.80,-0.016
14.88,-0.016
14.96,-0.016
15.04,-0.017
15.12,-0.017
15.20,-0.016
15.28,-0.016
15.36,-0.016
15.44,-0.016
15.52,-0.015
15.60,-0.015
15.68,-0.016
15.76,-0.013
15.84,-0.014
15.92,-0.013
16.00,-0.014
16.08,-0.012
16.16,-0.012
16.24,-0.012
16.32,-0.010
16.40,-0.010
16.48,-0.011
16.56,-0.011
16.64,-0.011
16.72,-0.011
16.80,-0.011
16.88,-0.011
16.96,-0.010
17.04,-0.011
17.12,-0.011
17.20,-0.011
17.28,-0.011
17.36,-0.011
17.44,-0.011
17.52,-0.009
17.60,-0.009
17.68,-0.008
17.76,-0.008
17.84,-0.009
17.92,-0.009
18.00,-0.008
18.08,-0.009
18.16,-0.007
18.24,-0.008
18.32,-0.007
18.40,-0.007
18.48,-0.005
18.56,-0.005
18.64,-0.007
18.72,-0.006
18.80,-0.006
18.88,-0.006
18.96,-0.005
19.04,-0.005
19.12,-0.007
19.20,-0.007
19.28,-0.007
19.36,-0.004
19.44,-0.006
19.52,-0.005
19.60,-0.006
19.68,-0.006
19.76,-0.005
19.84,-0.005
19.92,-0.006
20.00,-0.006
20.08,-0.006
20.16,-0.005
20.24,-0.007
20.32,-0.005
20.40,-0.007
20.48,-0.005
20.56,-0.005
20.64,-0.005
20.72,-0.004
20.80,-0.004
20.88,-0.005
20.96,-0.004
21.04,-0.005
21.12,-0.004
21.20,-0.004
21.28,-0.004
21.36,-0.003
21.44,-0.003
21.52,-0.003
21.60,-0.003
21.68,-0.003
21.76,-0.001
21.84,-0.002
21.92,0.000
22.00,-0.001
22.08,0.000
22.16,0.000
22.24,0.000
22.32,-0.001
22.40,-0.001
22.48,0.000
22.56,-0.001
22.64,0.000
22.72,-0.001
22.80,0.000
22.88,-0.001
22.96,0.000
23.04,-0.001
23.12,-0.001
23.20,-0.001
23.28,-0.001
23.36,-0.001
23.44,-0.001
23.52,-0.001
23.60,-0.001
23.68,-0.002
23.76,-0.001
23.84,-0.001
23.92,-0.001
24.00,-0.001
24.08,0.000
24.16,0.000
24.24,0.000
24.32,0.000
24.40,0.000
24.48,0.000
24.56,0.000
24.64,0.000
24.72,0.001
24.80,0.001
24.88,0.000
24.96,0.002
25.04,0.001
25.12,0.001
25.20,0.002
25.28,0.000
25.36,0.001
25.44,0.002
25.52,0.002
25.60,0.003
25.68,0.002
25.76,0.002
25.84,0.002
25.92,0.003
26.00,0.003
26.08,0.002
26.16,0.003
26.24,0.002
26.32,0.003
26.40,0.003
26.48,0.003
26.56,0.004
26.64,0.003
26.72,0.004
26.80,0.003
26.88,0.005
26.96,0.004
27.04,0.004
27.12,0.005
27.20,0.004
27.28,0.004
27.36,0.004
27.44,0.005
27.52,0.004
27.60,0.004
27.68,0.004
27.76,0.004
27.84,0.004
27.92,0.005
28.00,0.004
28.08,0.004
28.16,0.004
28.24,0.004
28.32,0.004
28.40,0.004
28.48,0.004
28.56,0.004
28.64,0.004
28.72,0.004
28.80,0.004
28.88,0.003
28.96,0.005
29.04,0.005
29.12,0.005
29.20,0.005
29.28,0.004
29.36,0.004
29.44,0.004
29.52,0.004
29.60,0.004
29.68,0.006
29.76,0.005
29.84,0.004
29.92,0.004
30.00,0.004
30.08,0.005
30.16,0.005
30.24,0.004
30.32,0.006
30.40,0.005
30.48,0.005
30.56,0.005
30.64,0.005
30.72,0.006
30.80,0.006
30.88,0.006
30.96,0.006
31.04,0.006
31.12,0.006
31.20,0.006
31.28,0.006
31.36,0.007
31.44,0.005
31.52,0.006
31.60,0.006
31.68,0.007
31.76,0.006
31.84,0.006
31.92,0.006
32.00,0.006
32.08,0.006
32.16,0.006
32.24,0.005
32.32,0.005
32.40,0.005
32.48,0.006
32.56,0.005
32.64,0.006
32.72,0.006
32.80,0.005
32.88,0.006
32.96,0.006
33.04,0.006
33.12,0.007
33.20,0.007
33.28,0.006
33.36,0.007
33.44,0.006
33.52,0.007
33.60,0.007
33.68,0.008
33.76,0.008
33.84,0.007
33.92,0.008
34.00,0.007
34.08,0.008
34.16,0.008
34.24,0.008
34.32,0.008
34.40,0.007
34.48,0.008
34.56,0.008
34.64,0.007
34.72,0.007
34.80,0.007
34.88,0.008
34.96,0.007
35.04,0.007
35.12,0.008
35.20,0.007
35.28,0.008
35.36,0.007
35.44,0.008
35.52,0.008
35.60,0.007
35.68,0.008
35.76,0.008
35.84,0.007
35.92,0.008
36.00,0.007
36.08,0.007
36.16,0.009
36.24,0.008
36.32,0.008
36.40,0.008
36.48,0.007
36.56,0.009
36.64,0.009
36.72,0.009
36.80,0.010
36.88,0.009
36.96,0.009
37.04,0.008
37.12,0.008
37.20,0.008
37.28,0.008
37.36,0.007
37.44,0.008
37.52,0.008
37.60,0.008
37.68,0.009
37.76,0.009
37.84,0.008
37.92,0.009
38.00,0.009
38.08,0.008
38.16,0.008
38.24,0.008
38.32,0.009
38.40,0.008
38.48,0.008
38.56,0.009
38.64,0.008
38.72,0.008
38.80,0.008
38.88,0.007
38.96,0.009
39.04,0.009
39.12,0.009
39.20,0.009
39.28,0.010
39.36,0.010
39.44,0.010
39.52,0.010
39.60,0.010
39.68,0.011
39.76,0.010
39.84,0.010
39.92,0.010
40.00,0.009
40.08,0.010
40.16,0.011
40.24,0.010
40.32,0.010
40.40,0.009
40.48,0.009
40.56,0.010
40.64,0.009
40.72,0.009
40.80,0.009
40.88,0.008
40.96,0.009
41.04,0.009
41.12,0.009
41.20,0.009
41.28,0.010
41.36,0.009
41.44,0.009
41.52,0.010
41.60,0.009
41.68,0.009
41.76,0.008
41.84,0.009
41.92,0.008
42.00,0.008
42.08,0.009
42.16,0.008
42.24,0.008
42.32,0.008
42.40,0.008
42.48,0.008
42.56,0.009
42.64,0.009
42.72,0.009
42.80,0.010
42.88,0.009
42.96,0.009
43.04,0.008
43.12,0.009
43.20,0.010
43.28,0.009
43.36,0.010
43.44,0.010
43.52,0.010
43.60,0.009
43.68,0.010
43.76,0.010
43.84,0.010
43.92,0.010
44.00,0.010
44.08,0.010
44.16,0.011
44.24,0.011
44.32,0.010
44.40,0.010
44.48,0.010
44.56,0.010
44.64,0.010
44.72,0.010
44.80,0.010
44.88,0.010
44.96,0.009
45.04,0.010
45.12,0.009
45.20,0.009
45.28,0.010
45.36,0.009
45.44,0.009
45.52,0.010
45.60,0.010
45.68,0.010
45.76,0.009
45.84,0.009
45.92,0.009
46.00,0.010
46.08,0.010
46.16,0.010
46.24,0.010
46.32,0.011
46.40,0.010
46.48,0.010
46.56,0.010
46.64,0.010
46.72,0.010
46.80,0.010
46.88,0.010
46.96,0.009
47.04,0.009
47.12,0.009
47.20,0.008
47.28,0.008
47.36,0.008
47.44,0.009
47.52,0.008
47.60,0.009
47.68,0.008
47.76,0.009
47.84,0.009
47.92,0.010
48.00,0.010
48.08,0.010
48.16,0.009
48.24,0.010
48.32,0.010
48.40,0.010
48.48,0.009
48.56,0.009
48.64,0.010
48.72,0.009
48.80,0.010
48.88,0.009
48.96,0.010
49.04,0.009
49.12,0.009
49.20,0.010
49.28,0.009
49.36,0.009
49.44,0.009
49.52,0.010
49.60,0.010
49.68,0.009
49.76,0.009
49.84,0.010
49.92,0.009
50.00,0.010
50.08,0.010
50.16,0.009
50.24,0.010
50.32,0.010
50.40,0.010
50.48,0.011
50.56,0.011
50.64,0.010
50.72,0.010
50.80,0.010
50.88,0.010
50.96,0.011
51.04,0.010
51.12,0.010
51.20,0.010
51.28,0.010
51.36,0.010
51.44,0.010
51.52,0.009
51.60,0.010
51.68,0.011
51.76,0.010
51.84,0.011
51.92,0.010
52.00,0.011
52.08,0.011
52.16,0.010
52.24,0.011
52.32,0.011
52.40,0.011
52.48,0.011
52.56,0.012
52.64,0.011
52.72,0.011
52.80,0.011
52.88,0.011
52.96,0.011
53.04,0.011
53.12,0.011
53.20,0.011
53.28,0.010
53.36,0.010
53.44,0.010
53.52,0.010
53.60,0.010
53.68,0.010
53.76,0.010
53.84,0.010
53.92,0.010
54.00,0.010
54.08,0.010
54.16,0.011
54.24,0.011
54.32,0.010
54.40,0.010
54.48,0.011
54.56,0.010
54.64,0.010
54.72,0.010
54.80,0.010
54.88,0.010
54.96,0.010
55.04,0.010
55.12,0.011
55.20,0.010
55.28,0.010
55.36,0.011
55.44,0.011
55.52,0.010
55.60,0.011
55.68,0.011
55.76,0.010
55.84,0.010
55.92,0.011
56.00,0.011
56.08,0.010
56.16,0.011
56.24,0.011
56.32,0.011
56.40,0.011
56.48,0.010
56.56,0.010
56.64,0.011
56.72,0.010
56.80,0.010
56.88,0.010
56.96,0.010
57.04,0.010
57.12,0.010
57.20,0.010
57.28,0.009
57.36,0.010
57.44,0.010
57.52,0.009
57.60,0.010
57.68,0.010
57.76,0.009
57.84,0.009
57.92,0.010
58.00,0.010
58.08,0.010
58.16,0.010
58.24,0.011
58.32,0.010
58.40,0.010
58.48,0.010
58.56,0.010
58.64,0.011
58.72,0.010
58.80,0.011
58.88,0.011
58.96,0.011
59.04,0.010
59.12,0.010
59.20,0.011
59.28,0.010
59.36,0.011
59.44,0.011
59.52,0.010
59.60,0.010
59.68,0.010
59.76,0.010
59.84,0.011
59.92,0.009
60.00,0.009
60.08,0.010
60.16,0.011
60.24,0.009
60.32,0.010
60.40,0.010
60.48,0.010
60.56,0.010
60.64,0.011
60.72,0.011
60.80,0.011
60.88,0.011
60.96,0.011
61.04,0.011
61.12,0.011
61.20,0.010
61.28,0.011
61.36,0.010
61.44,0.011
61.52,0.011
61.60,0.011
61.68,0.011
61.76,0.011
61.84,0.011
61.92,0.011
62.00,0.011
62.08,0.010
62.16,0.011
62.24,0.011
62.32,0.011
62.40,0.011
62.48,0.011
62.56,0.011
62.64,0.011
62.72,0.010
62.80,0.010
62.88,0.010
62.96,0.011
63.04,0.010
63.12,0.009
63.20,0.009
63.28,0.010
63.36,0.009
63.44,0.009
63.52,0.009
63.60,0.010
63.68,0.009
63.76,0.010
63.84,0.010
63.92,0.010
64.00,0.009
64.08,0.009
64.16,0.010
64.24,0.010
64.32,0.010
64.40,0.010
64.48,0.010
64.56,0.010
64.64,0.010
64.72,0.010
64.80,0.010
64.88,0.010
64.96,0.009
65.04,0.010
65.12,0.009
65.20,0.010
65.28,0.010
65.36,0.011
65.44,0.010
65.52,0.011
65.60,0.010
65.68,0.010
65.76,0.010
65.84,0.011
65.92,0.011
66.00,0.011
66.08,0.010
66.16,0.010
66.24,0.010
66.32,0.010
66.40,0.010
66.48,0.010
66.56,0.009
66.64,0.010
66.72,0.009
66.80,0.009
66.88,0.009
66.96,0.010
67.04,0.010
67.12,0.010
67.20,0.010
67.28,0.010
67.36,0.010
67.44,0.011
67.52,0.010
67.60,0.010
67.68,0.011
67.76,0.010
67.84,0.011
67.92,0.010
68.00,0.010
68.08,0.010
68.16,0.010
68.24,0.010
68.32,0.011
68.40,0.010
68.48,0.010
68.56,0.011
68.64,0.010
68.72,0.010
68.80,0.010
68.88,0.010
68.96,0.009
69.04,0.010
69.12,0.011
69.20,0.011
69.28,0.010
69.36,0.010
69.44,0.011
69.52,0.010
69.60,0.011
69.68,0.010
69.76,0.011
69.84,0.010
69.92,0.010
70.00,0.010
70.08,0.010
70.16,0.009
70.24,0.009
70.32,0.009
70.40,0.008
70.48,0.008
70.56,0.009
70.64,0.009
70.72,0.008
70.80,0.009
70.88,0.009
70.96,0.009
71.04,0.010
71.12,0.010
71.20,0.009
71.28,0.009
71.36,0.010
71.44,0.010
71.52,0.009
71.60,0.010
71.68,0.010
71.76,0.010
71.84,0.011
71.92,0.011
72.00,0.011
72.08,0.011
72.16,0.010
72.24,0.011
72.32,0.011
72.40,0.011
72.48,0.011
72.56,0.010
72.64,0.011
72.72,0.011
72.80,0.011
72.88,0.010
72.96,0.011
73.04,0.011
73.12,0.011
73.20,0.011
73.28,0.011
73.36,0.011
73.44,0.011
73.52,0.011
73.60,0.011
73.68,0.011
73.76,0.010
73.84,0.011
73.92,0.011
74.00,0.011
74.08,0.011
74.16,0.010
74.24,0.011
74.32,0.011
74.40,0.010
74.48,0.011
74.56,0.011
74.64,0.011
74.72,0.011
74.80,0.011
74.88,0.011
74.96,0.011
75.04,0.012
75.12,0.011
75.20,0.010
75.28,0.011
75.36,0.011
75.44,0.010
75.52,0.011
75.60,0.011
75.68,0.011
75.76,0.011
75.84,0.011
75.92,0.010
76.00,0.010
76.08,0.010
76.16,0.010
76.24,0.011
76.32,0.011
76.40,0.010
76.48,0.011
76.56,0.011
76.64,0.010
76.72,0.010
76.80,0.011
76.88,0.010
76.96,0.010
77.04,0.010
77.12,0.010
77.20,0.010
77.28,0.010
77.36,0.010
77.44,0.010
77.52,0.010
77.60,0.010
77.68,0.010
77.76,0.010
77.84,0.009
77.92,0.010
78.00,0.011
78.08,0.010
78.16,0.011
78.24,0.010
78.32,0.011
78.40,0.011
78.48,0.011
78.56,0.011
78.64,0.011
78.72,0.011
78.80,0.011
78.88,0.011
78.96,0.012
79.04,0.011
79.12,0.012
79.20,0.011
79.28,0.011
79.36,0.010
79.44,0.010
79.52,0.011
79.60,0.010
79.68,0.010
79.76,0.010
79.84,0.010
79.92,0.011
80.00,0.010
80.08,0.011
80.16,0.010
80.24,0.010
80.32,0.010
80.40,0.010
80.48,0.009
80.56,0.010
80.64,0.009
80.72,0.010
80.80,0.010
80.88,0.009
80.96,0.009
81.04,0.009
81.12,0.010
81.20,0.010
81.28,0.010
81.36,0.010
81.44,0.010
81.52,0.010
81.60,0.010
81.68,0.010
81.76,0.011
81.84,0.010
81.92,0.010
82.00,0.010
82.08,0.011
82.16,0.011
82.24,0.011
82.32,0.010
82.40,0.011
82.48,0.010
82.56,0.010
82.64,0.010
82.72,0.009
82.80,0.010
82.88,0.010
82.96,0.009
83.04,0.010
83.12,0.009
83.20,0.009
83.28,0.010
83.36,0.009
83.44,0.009
83.52,0.009
83.60,0.010
83.68,0.010
83.76,0.009
83.84,0.010
83.92,0.010
84.00,0.010
84.08,0.010
84.16,0.009
84.24,0.009
84.32,0.009
84.40,0.010
84.48,0.010
84.56,0.010
84.64,0.010
84.72,0.010
84.80,0.010
84.88,0.009
84.96,0.010
85.04,0.010
85.12,0.010
85.20,0.011
85.28,0.009
85.36,0.010
85.44,0.009
85.52,0.009
85.60,0.010
85.68,0.011
85.76,0.010
85.84,0.009
85.92,0.009
86.00,0.009
86.08,0.010
86.16,0.009
86.24,0.009
86.32,0.009
86.40,0.009
86.48,0.010
86.56,0.010
86.64,0.010
86.72,0.010
86.80,0.009
86.88,0.010
86.96,0.009
87.04,0.010
87.12,0.011
87.20,0.011
87.28,0.010
87.36,0.010
87.44,0.010
87.52,0.010
87.60,0.010
87.68,0.010
87.76,0.011
87.84,0.011
87.92,0.011
88.00,0.011
88.08,0.010
88.16,0.011
88.24,0.011
88.32,0.011
88.40,0.010
88.48,0.011
88.56,0.010
88.64,0.011
88.72,0.011
88.80,0.011
88.88,0.010
88.96,0.011
89.04,0.010
89.12,0.011
89.20,0.011
89.28,0.010
89.36,0.011
89.44,0.010
89.52,0.010
89.60,0.010
89.68,0.010
89.76,0.010
89.84,0.010
89.92,0.010
90.00,0.010
90.08,0.009
90.16,0.010
90.24,0.009
90.32,0.009
90.40,0.010
90.48,0.010
90.56,0.010
90.64,0.010
90.72,0.011
90.80,0.011
90.88,0.011
90.96,0.011
91.04,0.012
91.12,0.012
91.20,0.013
91.28,0.013
91.36,0.014
91.44,0.015
91.52,0.014
91.60,0.014
91.68,0.015
91.76,0.015
91.84,0.015
91.92,0.014
92.00,0.015
92.08,0.015
92.16,0.014
92.24,0.014
92.32,0.014
92.40,0.014
92.48,0.014
92.56,0.014
92.64,0.013
92.72,0.012
92.80,0.012
92.88,0.010
92.96,0.011
93.04,0.011
93.12,0.010
93.20,0.011
93.28,0.010
93.36,0.013
93.44,0.013
93.52,0.014
93.60,0.016
93.68,0.018
93.76,0.020
93.84,0.023
93.92,0.026
94.00,0.030
94.08,0.033
94.16,0.038
94.24,0.043
94.32,0.047
94.40,0.053
94.48,0.056
94.56,0.059
94.64,0.062
94.72,0.064
94.80,0.065
94.88,0.064
94.96,0.061
95.04,0.058
95.12,0.053
95.20,0.048
95.28,0.038
95.36,0.028
95.44,0.018
95.52,0.004
95.60,-0.020
95.68,-0.043
95.76,-0.066
95.84,-0.090
95.92,-0.114
96.00,-0.144
96.08,-0.173
96.16,-0.204
96.24,-0.235
96.32,-0.265
96.40,-0.296
96.48,-0.324
96.56,-0.349
96.64,-0.372
96.72,-0.392
96.80,-0.406
96.88,-0.416
96.96,-0.418
97.04,-0.417
97.12,-0.410
97.20,-0.395
97.28,-0.373
97.36,-0.344
97.44,-0.309
97.52,-0.267
97.60,-0.220
97.68,-0.171
97.76,-0.115
97.84,-0.061
97.92,0.009
98.00,0.102
98.08,0.206
98.16,0.310
98.24,0.404
98.32,0.479
98.40,0.541
98.48,0.607
98.56,0.678
98.64,0.744
98.72,0.807
98.80,0.864
98.88,0.914
98.96,0.953
99.04,0.984
99.12,1.003
99.20,1.009
99.28,1.003
99.36,0.985
99.44,0.955
99.52,0.911
99.60,0.856
99.68,0.791
99.76,0.718
99.84,0.638
99.92,0.550
100.00,0.422
100.08,0.276
100.16,0.159
100.24,0.059
100.32,-0.157
100.40,-0.367
100.48,-0.555
100.56,-0.740
100.64,-0.903
100.72,-1.055
100.80,-1.192
100.88,-1.318
100.96,-1.419
101.04,-1.507
101.12,-1.580
101.20,-1.632
101.28,-1.662
101.36,-1.670
101.44,-1.655
101.52,-1.620
101.60,-1.564
101.68,-1.485
101.76,-1.391
101.84,-1.278
101.92,-1.144
102.00,-0.997
102.08,-0.836
102.16,-0.668
102.24,-0.495
102.32,-0.332
102.40,-0.181
102.48,-0.072
102.56,0.161
102.64,0.404
102.72,0.544
102.80,0.681
102.88,0.821
102.96,0.952
103.04,1.063
103.12,1.157
103.20,1.232
103.28,1.287
103.36,1.319
103.44,1.332
103.52,1.326
103.60,1.303
103.68,1.257
103.76,1.195
103.84,1.117
103.92,1.028
104.00,0.927
104.08,0.818
104.16,0.707
104.24,0.593
104.32,0.458
104.40,0.279
104.48,0.151
104.56,0.055
104.64,-0.193
104.72,-0.385
104.80,-0.545
104.88,-0.691
104.96,-0.805
105.04,-0.903
105.12,-0.976
105.20,-1.031
105.28,-1.066
105.36,-1.078
105.44,-1.067
105.52,-1.041
105.60,-0.991
105.68,-0.927
105.76,-0.845
105.84,-0.749
105.92,-0.643
106.00,-0.526
106.08,-0.418
106.16,-0.294
106.24,-0.183
106.32,-0.087
106.40,0.018
106.48,0.225
106.56,0.374
106.64,0.481
106.72,0.554
106.80,0.629
106.88,0.696
106.96,0.751
107.04,0.791
107.12,0.816
107.20,0.825
107.28,0.821
107.36,0.801
107.44,0.768
107.52,0.724
107.60,0.669
107.68,0.604
107.76,0.530
107.84,0.424
107.92,0.304
108.00,0.196
108.08,0.105
108.16,-0.005
108.24,-0.184
108.32,-0.338
108.40,-0.476
108.48,-0.593
108.56,-0.696
108.64,-0.784
108.72,-0.855
108.80,-0.910
108.88,-0.946
108.96,-0.966
109.04,-0.968
109.12,-0.949
109.20,-0.914
109.28,-0.861
109.36,-0.792
109.44,-0.711
109.52,-0.617
109.60,-0.514
109.68,-0.413
109.76,-0.297
109.84,-0.188
109.92,-0.092
110.00,0.005
110.08,0.206
110.16,0.361
110.24,0.476
110.32,0.554
110.40,0.639
110.48,0.715
110.56,0.782
110.64,0.836
110.72,0.876
110.80,0.901
110.88,0.910
110.96,0.903
111.04,0.881
111.12,0.844
111.20,0.795
111.28,0.736
111.36,0.668
111.44,0.592
111.52,0.500
111.60,0.366
111.68,0.244
111.76,0.140
111.84,0.046
111.92,-0.143
112.00,-0.315
112.08,-0.469
112.16,-0.603
112.24,-0.720
112.32,-0.823
112.40,-0.907
112.48,-0.976
112.56,-1.029
112.64,-1.062
112.72,-1.076
112.80,-1.070
112.88,-1.048
112.96,-1.008
113.04,-0.950
113.12,-0.878
113.20,-0.792
113.28,-0.696
113.36,-0.587
113.44,-0.478
113.52,-0.367
113.60,-0.248
113.68,-0.144
113.76,-0.060
113.84,0.091
113.92,0.273
114.00,0.414
114.08,0.505
114.16,0.578
114.24,0.654
114.32,0.725
114.40,0.780
114.48,0.828
114.56,0.860
114.64,0.878
114.72,0.884
114.80,0.876
114.88,0.857
114.96,0.825
115.04,0.783
115.12,0.733
115.20,0.674
115.28,0.611
115.36,0.538
115.44,0.444
115.52,0.334
115.60,0.231
115.68,0.145
115.76,0.066
115.84,-0.063
115.92,-0.196
116.00,-0.317
116.08,-0.425
116.16,-0.503
116.24,-0.577
116.32,-0.641
116.40,-0.694
116.48,-0.728
116.56,-0.754
116.64,-0.767
116.72,-0.767
116.80,-0.755
116.88,-0.732
116.96,-0.698
117.04,-0.655
117.12,-0.601
117.20,-0.541
117.28,-0.481
117.36,-0.418
117.44,-0.342
117.52,-0.269
117.60,-0.198
117.68,-0.133
117.76,-0.070
117.84,0.006
117.92,0.099
118.00,0.188
118.08,0.266
118.16,0.328
118.24,0.384
118.32,0.425
118.40,0.455
118.48,0.478
118.56,0.493
118.64,0.504
118.72,0.508
118.80,0.506
118.88,0.500
118.96,0.486
119.04,0.467
119.12,0.443
119.20,0.412
119.28,0.374
119.36,0.332
119.44,0.290
119.52,0.245
119.60,0.200
119.68,0.159
119.76,0.116
119.84,0.074
119.92,0.036
120.00,-0.006
120.08,-0.054
120.16,-0.093
120.24,-0.128
120.32,-0.156
120.40,-0.176
120.48,-0.194
120.56,-0.206
120.64,-0.213
120.72,-0.217
120.80,-0.216
120.88,-0.212
120.96,-0.204
121.04,-0.194
121.12,-0.182
121.20,-0.168
121.28,-0.152
121.36,-0.134
121.44,-0.116
121.52,-0.099
121.60,-0.083
121.68,-0.067
121.76,-0.052
121.84,-0.037
121.92,-0.023
122.00,-0.008
122.08,0.004
122.16,0.009
122.24,0.013
122.32,0.013
122.40,0.012
122.48,0.007
122.56,0.003
122.64,-0.008
122.72,-0.020
122.80,-0.032
122.88,-0.046
122.96,-0.057
123.04,-0.069
123.12,-0.081
123.20,-0.094
123.28,-0.108
123.36,-0.119
123.44,-0.130
123.52,-0.140
123.60,-0.145
123.68,-0.149
123.76,-0.150
123.84,-0.148
123.92,-0.144
124.00,-0.137
124.08,-0.129
124.16,-0.116
124.24,-0.102
124.32,-0.087
124.40,-0.070
124.48,-0.052
124.56,-0.030
124.64,-0.001
124.72,0.024
124.80,0.047
124.88,0.075
124.96,0.101
125.04,0.130
125.12,0.157
125.20,0.182
125.28,0.206
125.36,0.226
125.44,0.247
125.52,0.263
125.60,0.279
125.68,0.289
125.76,0.296
125.84,0.301
125.92,0.304
126.00,0.301
126.08,0.297
126.16,0.288
126.24,0.278
126.32,0.263
126.40,0.246
126.48,0.225
126.56,0.205
126.64,0.182
126.72,0.157
126.80,0.132
126.88,0.104
126.96,0.075
127.04,0.047
127.12,0.019
127.20,-0.014
127.28,-0.055
127.36,-0.087
127.44,-0.120
127.52,-0.148
127.60,-0.176
127.68,-0.200
127.76,-0.222
127.84,-0.240
127.92,-0.259
128.00,-0.272
128.08,-0.283
128.16,-0.288
128.24,-0.290
128.32,-0.291
128.40,-0.288
128.48,-0.281
128.56,-0.271
128.64,-0.258
128.72,-0.242
128.80,-0.225
128.88,-0.205
128.96,-0.184
129.04,-0.162
129.12,-0.137
129.20,-0.110
129.28,-0.084
129.36,-0.059
129.44,-0.029
129.52,0.005
129.60,0.032
129.68,0.061
129.76,0.091
129.84,0.115
129.92,0.141
130.00,0.164
130.08,0.183
130.16,0.199
130.24,0.213
130.32,0.224
130.40,0.232
130.48,0.238
130.56,0.241
