Geotek MSCL 7.9 - TN336_TC33-38_massMS.out created at 5:31:22 on 1/25/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.74
Den1	A=8.3722E-04	B=-.10475	C=9.9854
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=858.6318	B=-1.165855	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	cal sect	0.0	10.659	0.0						1799.958
-0.578	cal sect	6.0	10.409	0.0174	1482.13	1.2171			0.8891	87.2269
-0.518	cal sect	12.0	10.144	0.0383	1470.571	1.2365	-1.6031	1818.291	0.8779	69.9691
-0.458	cal sect	18.0	10.158	0.026	1465.801	1.2173	-1.6219	1784.246	0.8891	61.1668
-0.398	cal sect	24.0	10.346	0.0024	1466.686	1.1951	-1.5668	1752.882	0.9019	492.808
-0.338	cal sect	30.0	10.661	0.0075	1493.346	1.2031	-0.714	1796.69	0.8973	7.4622
-0.278	cal sect	36.0	10.548	0.0085	1503.206	1.1917	-0.7432	1791.295	0.9039	0.4708
-0.218	cal sect	42.0	10.149	0.0063	1490.746	1.262	-0.7842	1881.332	0.8631	0.3489
-0.158	cal sect	48.0	10.13	0.0177	1486.645	1.248	-1.5947	1855.261	0.8713	0.3642
-0.098	cal sect	54.0	10.322	0.0054	1489.681	1.2225	-0.771	1821.073	0.886	0.3723
-0.038	cal sect	60.0	10.342	0.0043	1504.729	1.2376	2.2722	1862.199	0.8773	0.572
0.002	 1	0.2	10.865	0.0	111.7499	1.1645	9.7819	130.1363	0.9196	1.704
0.012	 1	1.2	10.811	0.0	111.1945	1.5408	9.1061	171.3289	0.7014	1.3673
0.022	 1	2.2	10.827	0.0007	1518.3	1.5632	10.5149	2373.437	0.6884	1.0099
0.032	 1	3.2	10.812	0.0014	1522.174	1.56	11.6364	2374.56	0.6903	0.7964
0.042	 1	4.2	10.75	0.0	110.5671	1.531	12.6011	169.2787	0.7071	0.6815
0.052	 1	5.2	10.261	0.0013	1506.312	1.5875	14.4957	2391.224	0.6743	0.6255
0.062	 1	6.2	10.181	0.0027	1508.073	1.6321	15.0218	2461.398	0.6484	0.5912
0.072	 1	7.2	10.175	0.0076	1506.069	1.6667	14.7355	2510.146	0.6284	0.5703
0.082	 1	8.2	10.167	0.0055	1525.202	1.6894	15.1528	2576.751	0.6152	0.5564
0.092	 1	9.2	10.164	0.0175	1516.336	1.6256	15.7615	2464.943	0.6522	0.5476
0.102	 1	10.2	10.167	0.0203	1492.952	1.6462	15.551	2457.682	0.6403	0.5382
0.112	 1	11.2	10.163	0.0142	1490.395	1.6479	15.5524	2456.048	0.6393	0.5262
0.122	 1	12.2	10.157	0.0164	1489.951	1.628	15.7692	2425.692	0.6508	0.5181
0.132	 1	13.2	10.161	0.0149	1482.059	1.59	16.1279	2356.494	0.6728	0.5126
0.142	 1	14.2	10.162	0.0136	1478.324	1.6204	15.8212	2395.446	0.6552	0.5134
0.152	 1	15.2	10.162	0.0097	1482.422	1.6562	15.4788	2455.209	0.6344	0.5124
0.162	 1	16.2	10.17	0.0082	1484.455	1.6097	15.89	2389.528	0.6614	0.5165
0.172	 1	17.2	10.172	0.0092	1477.629	1.6068	16.5217	2374.237	0.6631	0.5189
0.182	 1	18.2	10.172	0.0091	1487.569	1.6376	16.8113	2436.037	0.6452	0.5199
0.192	 1	19.2	10.177	0.0101	1486.127	1.6384	17.3785	2434.865	0.6448	0.5288
0.202	 1	20.2	10.177	0.0098	1484.826	1.6325	17.441	2424.013	0.6482	0.5442
0.212	 1	21.2	10.182	0.0077	1483.176	1.6201	17.55	2402.87	0.6554	0.5636
0.222	 1	22.2	10.182	0.0071	1486.206	1.662	17.6976	2470.031	0.6311	0.5841
0.232	 1	23.2	10.187	0.0096	1492.601	1.6794	18.072	2506.689	0.621	0.5983
0.242	 1	24.2	10.192	0.0084	1492.021	1.6805	23.2701	2507.404	0.6203	0.6106
0.252	 1	25.2	10.192	0.0064	1494.209	1.7118	17.7053	2557.746	0.6022	0.6197
0.262	 1	26.2	10.2	0.0049	1503.538	1.7308	17.4709	2602.334	0.5912	0.629
0.272	 1	27.2	10.203	0.0048	1506.868	1.6693	18.0995	2515.384	0.6269	0.6365
0.282	 1	28.2	10.207	0.008	1490.29	1.6135	18.1007	2404.58	0.6592	0.6428
0.292	 1	29.2	10.21	0.0075	1487.904	1.6238	18.5696	2416.065	0.6532	0.6472
0.302	 1	30.2	10.212	0.0067	1496.045	1.7001	17.1544	2543.437	0.609	0.6534
0.312	 1	31.2	10.215	0.004	1506.193	1.7422	16.1686	2624.032	0.5846	0.6742
0.322	 1	32.2	10.215	0.0071	1505.749	1.7016	17.1247	2562.194	0.6081	0.6844
0.332	 1	33.2	10.214	0.007	1491.313	1.6678	17.4772	2487.149	0.6278	0.6977
0.342	 1	34.2	10.215	0.0061	1487.766	1.6751	16.816	2492.134	0.6235	0.741
0.352	 1	35.2	10.21	0.0057	1486.821	1.6679	17.4959	2479.808	0.6277	0.7517
0.362	 1	36.2	10.215	0.0068	1488.199	1.716	16.415	2553.762	0.5998	0.7607
0.372	 1	37.2	10.215	0.0058	1498.24	1.7721	15.8956	2654.996	0.5672	0.7595
0.382	 1	38.2	10.216	0.0033	1508.342	1.8059	15.5935	2723.906	0.5476	0.7522
0.392	 1	39.2	10.215	0.0042	1511.542	1.7578	15.4725	2656.934	0.5755	0.7458
0.402	 1	40.2	10.215	0.004	1506.193	1.7928	14.628	2700.358	0.5552	0.7456
0.412	 1	41.2	10.236	0.0016	1505.294	1.6956	15.3759	2552.305	0.6116	0.7454
0.422	 1	42.2	10.231	0.0044	1496.417	1.6442	15.2901	2460.46	0.6414	0.7399
0.432	 1	43.2	10.236	0.0042	1476.63	1.6126	15.5682	2381.191	0.6598	0.7337
0.442	 1	44.2	10.241	0.0055	1474.161	1.6255	15.4228	2396.249	0.6523	0.7238
0.452	 1	45.2	10.231	0.0044	1473.358	1.6118	15.5978	2374.763	0.6602	0.7165
0.462	 1	46.2	10.228	0.0044	1472.29	1.6281	15.4547	2397.032	0.6508	0.7068
0.472	 1	47.2	10.225	0.0052	1472.07	1.6377	15.3775	2410.746	0.6452	0.7001
0.482	 1	48.2	10.22	0.0043	1471.986	1.6591	15.2004	2442.135	0.6328	0.6955
0.492	 1	49.2	10.251	0.0032	1476.451	1.6492	15.1589	2434.891	0.6385	0.6896
0.502	 1	50.2	10.26	0.0042	1479.879	1.6086	14.906	2380.461	0.6621	0.687
0.512	 1	51.2	10.25	0.0061	1478.01	1.6177	14.8631	2391.022	0.6568	0.6831
0.522	 1	52.2	10.258	0.0033	1471.947	1.6089	14.9115	2368.165	0.6619	0.6848
0.532	 1	53.2	10.265	0.005	1475.917	1.5904	15.0546	2347.348	0.6726	0.6843
0.542	 1	54.2	10.26	0.0034	1477.747	1.6356	14.6599	2416.935	0.6464	0.682
0.552	 1	55.2	10.246	0.0043	1483.852	1.6094	14.3582	2388.176	0.6616	0.6832
0.562	 1	56.2	10.245	0.0047	1483.922	1.6305	14.1772	2419.463	0.6494	0.6883
0.572	 1	57.2	10.245	0.004	1487.153	1.6583	14.5198	2466.166	0.6332	0.6955
0.582	 1	58.2	10.245	0.0047	1486.29	1.6278	14.2004	2419.365	0.6509	0.7043
0.592	 1	59.2	10.239	0.0048	1480.694	1.6293	14.2115	2412.456	0.6501	0.709
0.602	 1	60.2	10.236	0.0042	1479.832	1.6338	14.1845	2417.684	0.6475	0.712
0.612	 1	61.2	10.239	0.0049	1482.838	1.644	13.4971	2437.832	0.6415	0.7082
0.622	 1	62.2	10.24	0.0044	1481.91	1.6487	13.4547	2443.295	0.6388	0.701
