Geotek MSCL 7.9 - TN336_BB7-07.out created at 20:15:07 on 1/20/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.74
Den1	A=7.0444E-04	B=-.096532	C=9.8575
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=687.8304	B=-1.135412	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			

-0.639	before cal		10.653	0.0035						64.3306
-0.579	cal sect	6.0	10.446	0.037	1507.577	1.1593	-0.9107		0.9227	14.357
-0.519	cal sect	12.0	10.196	0.0636	1496.112	1.1717	-0.9766	1753.049	0.9155	13.4723
-0.459	cal sect	18.0	10.234	0.0376	1492.707	1.1573	-0.9661	1727.541	0.9238	13.4675
-0.399	cal sect	24.0	10.473	0.0023	1500.0	1.1574	-0.904	1736.132	0.9238	10.3671
-0.339	cal sect	30.0	10.649	0.0221	1508.357	1.1292	-0.8618	1703.186	0.9402	4.0776
-0.279	cal sect	36.0	10.545	0.0413	1523.624	1.1574	-0.8864	1763.376	0.9238	0.478
-0.219	cal sect	42.0	10.259	0.0124	1517.828	1.1516	-0.9594	1747.929	0.9271	0.351
-0.159	cal sect	48.0	10.274	0.0518	1508.221	1.1577	0.0	1746.104	0.9236	0.3545
-0.099	cal sect	54.0	10.466	0.0065	1510.681	1.1408	-0.9057	1723.369	0.9334	0.3627
-0.039	cal sect	60.0	10.467	0.0033	1522.473	1.1466	0.9055	1745.71	0.93	0.5624
0.001	 1	0.1	10.689	0.0002	1530.718	0.3647	7.6731	558.2413	1.3836	2.1837
0.011	 1	1.1	10.716	0.0	110.2174	0.3554	10.1572	39.1694	1.389	1.8866
0.021	 1	2.1	10.734	0.0	110.4026	0.5223	13.478	57.6607	1.2922	1.4356
0.031	 1	3.1	10.7	0.0	110.0529	0.9354	16.1512	102.9461	1.0525	1.1511
0.041	 1	4.1	10.661	0.0	109.6517	1.3014	18.898	142.6973	0.8403	0.9968
0.051	 1	5.1	10.462	0.0	107.605	1.2835	21.7616	138.1114	0.8506	0.9014
0.061	 1	6.1	10.382	0.0	106.7821	1.2412	25.0283	132.5407	0.8752	0.8403
0.071	 1	7.1	10.296	0.0002	1344.125	1.2645	27.534	1699.633	0.8617	0.8035
0.081	 1	8.1	10.285	0.0003	1397.608	1.4887	30.4761	2080.626	0.7316	0.7697
0.091	 1	9.1	10.246	0.0001	1086.417	1.3572	31.7746	1474.463	0.8079	0.7504
0.101	 1	10.1	10.204	0.0003	1536.053	1.5705	37.025	2412.335	0.6842	0.7379
0.111	 1	11.1	10.203	0.0002	1302.4	1.81	36.0609	2357.292	0.5453	0.77
0.121	 1	12.1	10.208	0.0002	1345.459	1.7925	36.0099	2411.785	0.5554	0.7876
0.131	 1	13.1	10.223	0.0003	1587.176	1.7415	36.8268	2764.089	0.585	0.7856
0.141	 1	14.1	10.233	0.0004	1445.747	1.7405	37.6895	2516.252	0.5856	0.7842
0.151	 1	15.1	10.226	0.0002	1342.7	1.7731	37.764	2380.77	0.5666	0.781
0.161	 1	16.1	10.236	0.0004	1463.54	1.7684	38.6232	2588.172	0.5694	0.7778
0.171	 1	17.1	10.237	0.0008	1344.32	1.8259	38.6124	2454.56	0.536	0.7796
0.181	 1	18.1	10.251	0.0007	1526.355	1.8172	38.4605	2773.657	0.5411	0.7731
0.191	 1	19.1	10.265	0.0012	1539.211	1.8278	40.2249	2813.398	0.5349	0.7722
0.201	 1	20.1	10.317	0.0012	1558.224	1.8148	38.6995	2827.881	0.5425	0.7708
0.211	 1	21.1	10.405	0.0011	1577.95	1.8132	38.6858	2861.153	0.5434	0.7731
0.221	 1	22.1	10.512	0.0003	1588.635	1.8274	37.5646	2903.13	0.5351	0.7788
0.231	 1	23.1	10.699	0.0	110.0426	1.7941	34.8619	197.4284	0.5545	0.7944
0.241	 1	24.1	10.792	0.0	110.9991	1.8079	34.0092	200.6768	0.5465	0.823
0.251	 1	25.1	10.803	0.0001	1619.883	1.8164	33.0832	2942.291	0.5416	0.8683
0.261	 1	26.1	10.771	0.0023	1608.813	1.8391	31.6968	2958.709	0.5284	0.9446
0.271	 1	27.1	10.73	0.001	1597.202	1.8553	31.2013	2963.217	0.519	1.0857
0.281	 1	28.1	10.643	0.0003	1601.896	1.8347	29.3478	2938.932	0.5309	1.3555
0.291	 1	29.1	10.54	0.0015	1619.048	1.8261	27.5153	2956.559	0.5359	1.8985
0.301	 1	30.1	10.46	0.0028	1595.972	1.8653	23.588	2976.96	0.5132	2.9489
0.311	 1	31.1	10.393	0.0	106.8953	1.135	18.4831	121.3224	0.9368	4.6373
