Geotek MSCL 7.9 - TN336_BB35-40_MSmass_redo.out created at 14:14:28 on 1/25/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.43
Den1	A=7.1605E-04	B=-.096198	C=9.839
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=513.1992	B=-1.077428	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.639	before cal		10.573	0.0002						102.4883
-0.579	cal sect	6.0	10.504	0.0017	1474.659	1.1473			0.9297	14.744
-0.519	cal sect	12.0	10.228	0.0145	1476.541	1.1515	-1.6809	1700.187	0.9272	14.0095
-0.459	cal sect	18.0	10.26	0.0138	1476.047	1.1285	-1.6997	1665.775	0.9405	13.1982
-0.399	cal sect	24.0	10.524	0.0083	1490.863	1.139	-1.5653	1698.145	0.9344	10.8534
-0.339	cal sect	30.0	10.782	0.0018	1506.076	1.1107	-1.4976	1672.809	0.9509	3.6917
-0.279	cal sect	36.0	10.584	0.0057	1504.264	1.148	-0.764	1726.907	0.9292	0.5191
-0.219	cal sect	42.0	10.291	0.0061	1502.555	1.1356	-1.6744	1706.363	0.9364	0.3832
-0.159	cal sect	48.0	10.234	0.0134	1494.888	1.1721	-1.6486	1752.107	0.9153	0.3986
-0.099	cal sect	54.0	10.413	0.0046	1502.814	1.1405	-0.8058	1713.947	0.9336	0.4014
-0.039	cal sect	60.0	10.458	0.0078	1512.146	1.1233	1.6162	1698.525	0.9436	0.5527
0.001	 1	0.1	10.812	0.0	111.1694	1.0768	12.2606	119.7037	0.9706	1.1759
0.011	 1	1.1	10.772	0.0002	1529.245	1.4269	11.688	2182.146	0.7674	0.9636
0.021	 1	2.1	10.766	0.0046	1513.141	1.4495	12.6769	2193.29	0.7544	0.7287
0.031	 1	3.1	10.772	0.0014	1527.726	1.4573	13.7333	2226.379	0.7498	0.5865
0.041	 1	4.1	10.756	0.0007	1503.915	1.431	14.0449	2152.176	0.7651	0.5146
0.051	 1	5.1	10.38	0.0027	1520.656	1.5021	16.0541	2284.157	0.7238	0.4766
0.061	 1	6.1	10.308	0.0054	1499.564	1.4956	15.8178	2242.712	0.7276	0.4593
0.071	 1	7.1	10.256	0.0022	1495.262	1.4817	16.8479	2215.587	0.7357	0.4509
0.081	 1	8.1	10.239	0.0137	1495.399	1.4935	16.1499	2233.306	0.7289	0.4454
0.091	 1	9.1	10.238	0.0188	1501.393	1.5006	16.0776	2252.977	0.7247	0.4394
0.101	 1	10.1	10.243	0.031	1503.449	1.5537	15.5062	2335.904	0.6939	0.4349
0.111	 1	11.1	10.238	0.0356	1501.834	1.5699	15.3679	2357.714	0.6845	0.4328
0.121	 1	12.1	10.233	0.0278	1496.49	1.5484	15.6032	2317.155	0.697	0.433
0.131	 1	13.1	10.233	0.0267	1493.215	1.5263	15.1957	2279.129	0.7098	0.4349
0.141	 1	14.1	10.233	0.0262	1490.604	1.516	14.6618	2259.74	0.7158	0.4338
0.151	 1	15.1	10.227	0.0301	1487.996	1.5132	14.7138	2251.622	0.7174	0.4311
0.161	 1	16.1	10.227	0.0324	1488.43	1.5032	14.8111	2237.476	0.7232	0.428
0.171	 1	17.1	10.228	0.0403	1486.412	1.5028	14.167	2233.838	0.7234	0.4255
0.181	 1	18.1	10.232	0.0287	1486.129	1.5002	14.1762	2229.449	0.725	0.4248
0.191	 1	19.1	10.238	0.0286	1485.922	1.5184	13.3467	2256.247	0.7144	0.4231
0.201	 1	20.1	10.243	0.022	1487.079	1.5164	13.346	2254.939	0.7156	0.4275
0.211	 1	21.1	10.248	0.0219	1487.373	1.5101	14.0198	2246.067	0.7192	0.4293
0.221	 1	22.1	10.254	0.0242	1489.757	1.5118	13.3446	2252.263	0.7182	0.4333
0.231	 1	23.1	10.264	0.0252	1491.427	1.5249	13.8213	2274.285	0.7106	0.4368
0.241	 1	24.1	10.273	0.0212	1491.434	1.5494	13.5682	2310.876	0.6964	0.4566
0.251	 1	25.1	10.276	0.0213	1489.923	1.5534	14.1372	2314.374	0.6941	0.459
0.261	 1	26.1	10.288	0.0192	1494.697	1.5285	13.6958	2284.714	0.7085	0.4606
0.271	 1	27.1	10.27	0.0263	1490.35	1.5401	13.6618	2295.3	0.7018	0.4596
0.281	 1	28.1	10.282	0.0203	1488.635	1.5278	13.7253	2274.386	0.7089	0.4607
0.291	 1	29.1	10.29	0.0183	1490.224	1.5312	14.2856	2281.826	0.707	0.4572
0.301	 1	30.1	10.289	0.0159	1494.191	1.5443	14.1683	2307.483	0.6994	0.4603
0.311	 1	31.1	10.329	0.0181	1498.042	1.5389	13.449	2305.282	0.7025	0.4848
0.321	 1	32.1	10.318	0.0176	1491.471	1.54	14.0935	2296.809	0.7019	0.489
0.331	 1	33.1	10.312	0.0062	1501.019	1.5382	13.5192	2308.794	0.7029	0.4909
0.341	 1	34.1	10.365	0.0119	1496.751	1.5392	13.312	2303.798	0.7023	0.4926
0.351	 1	35.1	10.565	0.0006	1505.415	1.4958	13.5555	2251.787	0.7275	0.4999
0.361	 1	36.1	10.538	0.0013	1496.45	1.5121	13.5085	2262.729	0.7181	0.5132
0.371	 1	37.1	10.555	0.0	108.5269	1.5368	13.2293	166.7888	0.7037	0.5383
0.381	 1	38.1	10.499	0.0016	1508.044	1.5489	13.3285	2335.795	0.6967	0.5768
0.391	 1	39.1	10.469	0.0011	1517.906	1.5656	13.2954	2376.374	0.687	0.6376
0.401	 1	40.1	10.457	0.0089	1511.127	1.5812	12.6334	2389.344	0.678	0.7467
0.411	 1	41.1	10.438	0.006	1510.346	1.6079	11.3531	2428.496	0.6625	0.9597
0.421	 1	42.1	10.684	0.0021	1524.761	1.5551	9.8816	2371.151	0.6931	1.3585
0.431	 1	43.1	10.814	0.0	111.1899	1.4984	8.8057	166.6111	0.726	1.8669
0.441	 2	0.2	10.853	0.0	111.5909	0.4631	22.9117	51.6813	1.3265	2.142
0.451	 2	1.2	10.887	0.0	111.9405	0.2491	35.7195	27.8878	1.4506	2.064
0.461	 2	2.2	10.972	0.0	112.8145	0.2633	33.0519	29.7076	1.4424	1.8157
0.471	 2	3.2	10.969	0.0	112.7837	0.6579	14.4425	74.2043	1.2135	1.5792
0.481	 2	4.2	10.917	0.0	112.249	1.0294	10.9163	115.5486	0.998	1.3274
0.491	 2	5.2	10.487	0.0	107.8277	1.2439	10.8597	134.1232	0.8736	1.0682
0.501	 2	6.2	10.389	0.0	106.8201	1.2523	12.5592	133.7723	0.8687	0.8737
0.511	 2	7.2	10.25	0.0	105.3909	1.2858	12.7157	135.5159	0.8493	0.7556
0.521	 2	8.2	10.233	0.0	858.4731	1.2817	13.5725	1100.264	0.8517	0.6838
0.531	 2	9.2	10.233	0.0002	1077.725	1.2722	13.6729	1371.123	0.8572	0.6526
0.541	 2	10.2	10.228	0.0003	1077.539	1.3061	14.0781	1407.38	0.8375	0.6429
0.551	 2	11.2	10.222	0.0004	1077.815	1.3439	13.705	1448.512	0.8156	0.6385
0.561	 2	12.2	10.228	0.0003	1078.903	1.3167	13.9647	1420.6	0.8314	0.6368
0.571	 2	13.2	10.229	0.0005	1087.266	1.341	13.7078	1458.031	0.8173	0.6382
0.581	 2	14.2	10.222	0.0005	1087.447	1.3563	14.2949	1474.892	0.8084	0.6329
0.591	 2	15.2	10.23	0.0004	1082.54	1.3822	14.6948	1496.315	0.7934	0.6274
0.601	 2	16.2	10.227	0.0004	1079.367	1.3857	15.3695	1495.625	0.7914	0.6218
0.611	 2	17.2	10.231	0.0002	1075.589	1.3729	15.4952	1476.633	0.7988	0.6203
0.621	 2	18.2	10.239	0.0002	1078.698	1.4021	15.8263	1512.411	0.7819	0.6218
