Geotek MSCL 7.9 - TN336_BB29-33_MSmass.out created at 12:37:50 on 1/24/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=536.0255	B=-1.092736	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	cal sect	0.0	10.771	0.0008						83.0429
-0.578	cal sect	6.0	10.448	0.0319	1500.934	1.1544			0.9255	101.6328
-0.518	cal sect	12.1	10.216	0.0432	1478.865	1.1612	-1.6725	1717.292	0.9216	61.0663
-0.458	cal sect	18.1	10.247	0.0387	1474.813	1.1417	-1.6862	1683.826	0.9329	47.9386
-0.398	cal sect	24.1	10.484	0.0013	1484.145	1.1599	-2.3311	1721.458	0.9223	5437.339
-0.338	cal sect	30.1	10.585	0.0496	1493.791	1.1209	-1.5644	1674.427	0.9449	7.1744
-0.278	cal sect	36.1	10.566	0.0172	1507.06	1.1421	-1.5434	1721.146	0.9327	0.4795
-0.218	cal sect	42.1	10.264	0.0069	1499.051	1.1361	-1.6865	1703.087	0.9361	0.3694
-0.158	cal sect	48.1	10.269	0.0155	1491.07	1.1382	-1.6811	1697.074	0.9349	0.3822
-0.098	cal sect	54.1	10.46	0.0035	1496.638	1.1399	-0.7959	1706.027	0.9339	0.3848
-0.038	cal sect	60.1	10.551	0.0152	1506.64	1.1383	3.1098	1714.937	0.9349	0.6136
0.002	 1	0.2	10.848	0.0002	1410.113	1.2885	13.3209	1816.889	0.8478	2.7457
0.012	 1	1.2	10.847	0.0008	1626.725	1.7871	11.8939	2907.159	0.5585	2.1903
0.022	 1	2.2	10.898	0.0059	1605.953	1.8168	12.876	2917.692	0.5413	1.4667
0.032	 1	3.2	10.871	0.0008	1594.456	1.7948	14.4843	2861.721	0.5541	1.1406
0.042	 1	4.2	10.783	0.0002	1591.587	1.7865	14.8935	2843.363	0.5589	1.0029
0.052	 1	5.2	10.355	0.0009	1585.03	1.8567	17.1025	2942.933	0.5182	0.9353
0.062	 1	6.2	10.249	0.0029	1572.897	1.8679	17.5118	2937.981	0.5117	0.9001
0.072	 1	7.2	10.222	0.0052	1587.267	1.8879	16.9452	2996.542	0.5001	0.8788
0.082	 1	8.2	10.207	0.0103	1603.865	1.9565	16.4199	3138.008	0.4603	0.8712
0.092	 1	9.2	10.205	0.0097	1617.531	1.9616	16.3865	3172.991	0.4573	0.8739
0.102	 1	10.2	10.205	0.0252	1638.042	1.9783	16.2485	3240.513	0.4476	0.8774
0.112	 1	11.2	10.215	0.0222	1634.138	1.9828	16.1662	3240.091	0.445	0.8737
0.122	 1	12.2	10.21	0.013	1628.649	1.9789	16.2204	3222.957	0.4473	0.8698
0.132	 1	13.2	10.21	0.0119	1635.694	1.9942	16.096	3261.918	0.4384	0.8648
0.142	 1	14.2	10.22	0.0183	1637.82	1.991	16.5633	3260.975	0.4402	0.862
0.152	 1	15.2	10.22	0.014	1627.13	1.967	17.2586	3200.619	0.4542	0.8681
0.162	 1	16.2	10.23	0.0107	1621.75	1.911	18.2205	3099.2	0.4866	0.8789
0.172	 1	17.2	10.24	0.0077	1581.956	1.8176	19.6339	2875.336	0.5408	0.8885
0.182	 1	18.2	10.246	0.0154	1545.4	1.8051	20.2696	2789.617	0.5481	0.8865
0.192	 1	19.2	10.244	0.0124	1539.988	1.8259	20.5772	2811.934	0.536	0.8783
0.202	 1	20.2	10.252	0.0106	1541.654	1.8333	20.4485	2826.325	0.5317	0.8715
0.212	 1	21.2	10.262	0.0114	1544.319	1.8277	19.9298	2822.474	0.535	0.8528
0.222	 1	22.2	10.272	0.0137	1545.126	1.8238	19.9162	2817.95	0.5373	0.8407
0.232	 1	23.2	10.277	0.0126	1542.167	1.8402	19.711	2837.843	0.5277	0.8403
0.242	 1	24.2	10.288	0.0113	1550.098	1.845	19.0835	2859.879	0.525	0.8432
0.252	 1	25.2	10.287	0.011	1551.584	1.869	18.8436	2899.877	0.511	0.8649
0.262	 1	26.2	10.293	0.0114	1560.491	1.8781	18.2141	2930.834	0.5057	0.9039
0.272	 1	27.2	10.302	0.0186	1570.666	1.863	17.8074	2926.124	0.5145	0.9203
0.282	 1	28.2	10.295	0.0172	1569.36	1.873	17.2398	2939.426	0.5087	0.9294
0.292	 1	29.2	10.295	0.0143	1572.476	1.865	17.314	2932.631	0.5134	0.9138
0.302	 1	30.2	10.299	0.02	1572.847	1.8657	17.2879	2934.473	0.5129	0.9377
0.312	 1	31.2	10.299	0.0148	1573.087	1.8807	16.6453	2958.565	0.5042	1.0166
0.322	 1	32.2	10.302	0.0151	1580.304	1.8932	16.5221	2991.797	0.497	1.022
0.332	 1	33.2	10.299	0.017	1579.359	1.876	16.1821	2962.8	0.507	1.0288
0.342	 1	34.2	10.299	0.0197	1580.086	1.8811	16.642	2972.312	0.504	1.0372
0.352	 1	35.2	10.307	0.0219	1580.101	1.8716	16.6896	2957.256	0.5095	1.0534
0.362	 1	36.2	10.338	0.011	1578.562	1.8888	15.8978	2981.618	0.4995	1.0695
0.372	 1	37.2	10.551	0.0023	1590.443	1.8373	15.4131	2922.059	0.5294	1.0976
0.382	 1	38.2	10.593	0.0009	1593.891	1.8368	14.7657	2927.698	0.5297	1.125
0.392	 1	39.2	10.588	0.0	108.8349	1.8578	14.6191	202.1898	0.5175	1.1646
0.402	 1	40.2	10.599	0.0002	1603.722	1.8725	13.9942	3003.008	0.509	1.2425
0.412	 1	41.2	10.59	0.0023	1603.573	1.8869	13.4574	3025.786	0.5006	1.3938
0.422	 1	42.2	10.549	0.0011	1594.709	1.8874	13.1352	3009.888	0.5003	1.7241
0.432	 1	43.2	10.489	0.0035	1611.708	1.8899	12.3822	3045.966	0.4989	2.7285
0.442	 1	44.2	10.482	0.0066	1613.857	1.8938	10.9519	3056.326	0.4966	7.4815
0.452	 1	45.2	10.461	0.0175	1606.912	1.8611	8.772	2990.625	0.5156	32.8074
0.462	 1	46.2	10.427	0.0049	1608.608	0.7262	17.6505	1168.114	1.1739	7.0832
