Geotek MSCL 7.9 - TN336_TC15-16_MSmass.out created at 19:59:35 on 1/21/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.51
Den1	A=7.0444E-04	B=-.096532	C=9.8575
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=833.1719	B=-1.166733	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	cal sect	0.0	7.248	0.0058						10.6021
-0.578	cal sect	6.0	7.088	0.0208	1017.368	1.7112			0.6025	6.946
-0.518	cal sect	12.0	6.87	0.0365	992.0577	1.7248	-5.2054	1711.136	0.5946	6.8028
-0.458	cal sect	18.0	6.897	0.0224	993.0886	1.7278	-3.4294	1715.905	0.5929	6.6293
-0.398	cal sect	24.0	7.167	0.0017	1016.596	1.6999	-3.1505	1728.102	0.6091	5.7181
-0.338	cal sect	30.0	7.231	0.0196	1021.328	1.6732	-3.1252	1708.859	0.6246	2.8258
-0.278	cal sect	36.0	7.198	0.0157	1029.315	1.6663	-3.177	1715.171	0.6286	0.4276
-0.218	cal sect	42.0	6.905	0.0056	1010.389	1.7403	-3.3947	1758.401	0.5857	0.3234
-0.158	cal sect	48.0	6.872	0.0145	1002.188	1.7309	-3.4556	1734.645	0.5911	0.33
-0.098	cal sect	54.0	7.107	0.0011	1014.996	1.671	-3.2778	1696.051	0.6259	0.3373
-0.038	cal sect	60.0	7.093	0.0023	1022.341	1.7168	3.2071	1755.166	0.5993	0.4806
0.002	 1	0.2	7.449	0.0	76.5972	1.265	22.8682	96.896	0.8614	1.0749
0.012	 1	1.2	7.433	0.0	76.4327	2.0561	18.8713	157.1513	0.4025	0.8698
0.022	 1	2.2	7.45	0.0	76.6075	2.071	22.1086	158.6524	0.3939	0.6519
0.032	 1	3.2	7.429	0.0004	1059.318	2.0712	22.2791	2194.05	0.3937	0.5247
0.042	 1	4.2	7.393	0.0005	1034.999	2.0686	24.9868	2141.001	0.3952	0.4596
0.052	 1	5.2	7.019	0.0018	1027.822	2.1649	27.4561	2225.091	0.3394	0.4243
0.062	 1	6.2	6.95	0.004	1008.708	2.1607	29.5736	2179.521	0.3418	0.4063
0.072	 1	7.2	6.917	0.0014	1009.781	2.1831	29.6341	2204.461	0.3288	0.3988
0.082	 1	8.2	6.874	0.0093	1016.263	2.2221	29.5859	2258.286	0.3062	0.3962
0.092	 1	9.2	6.864	0.0076	1004.243	2.2224	29.6937	2231.802	0.306	0.3993
0.102	 1	10.2	6.843	0.0051	1005.584	2.2213	29.9425	2233.693	0.3067	0.4033
0.112	 1	11.2	6.841	0.0153	999.8539	2.1973	30.2913	2197.028	0.3206	0.407
0.122	 1	12.2	6.832	0.0179	997.2267	2.2025	30.3228	2196.358	0.3176	0.4096
0.132	 1	13.2	6.831	0.0089	998.9763	2.2136	30.1819	2211.31	0.3112	0.4111
0.142	 1	14.2	6.831	0.0088	999.1224	2.2282	29.9838	2226.247	0.3027	0.4114
0.152	 1	15.2	6.832	0.0072	999.8537	2.2298	29.9516	2229.435	0.3018	0.4115
0.162	 1	16.2	6.842	0.0077	1002.05	2.2318	31.1679	2236.361	0.3006	0.4119
0.172	 1	17.2	6.847	0.0177	1005.729	2.2707	29.247	2283.718	0.278	0.4122
0.182	 1	18.2	6.853	0.0151	1001.169	2.2695	29.1971	2272.149	0.2787	0.4137
0.192	 1	19.2	6.854	0.0098	1000.73	2.3088	29.9935	2310.478	0.2559	0.4167
0.202	 1	20.2	6.856	0.0097	1003.66	2.2837	30.3006	2292.04	0.2705	0.4215
0.212	 1	21.2	6.855	0.016	997.6714	2.2793	31.6902	2274.021	0.273	0.4235
0.222	 1	22.2	6.857	0.0114	997.5269	2.2628	31.8984	2257.165	0.2826	0.4235
0.232	 1	23.2	6.853	0.0084	992.6129	2.2587	32.0038	2242.0	0.285	0.4244
0.242	 1	24.2	6.857	0.0076	1002.339	2.2787	31.6758	2283.993	0.2734	0.4281
0.252	 1	25.2	6.856	0.0249	999.4168	2.2947	32.7777	2293.332	0.2641	0.4347
0.262	 1	26.2	6.858	0.0153	997.8176	2.2991	32.6897	2294.111	0.2615	0.4412
0.272	 1	27.2	6.866	0.008	992.34	2.2972	32.6188	2279.642	0.2626	0.4408
0.282	 1	28.2	6.871	0.0057	989.2024	2.2873	32.6992	2262.608	0.2684	0.4367
0.292	 1	29.2	6.866	0.0032	919.1432	2.2941	31.3571	2108.592	0.2645	0.4355
0.302	 1	30.2	6.872	0.0033	989.6313	2.2913	32.6301	2267.536	0.2661	0.4399
0.312	 1	31.2	6.872	0.007	993.6379	2.3012	32.4902	2286.52	0.2603	0.4568
0.322	 1	32.2	6.871	0.0117	999.8544	2.3315	32.0797	2331.139	0.2428	0.4619
0.332	 1	33.2	6.866	0.0103	988.6249	2.3179	32.328	2291.536	0.2506	0.4688
0.342	 1	34.2	6.871	0.0075	994.356	2.2822	32.7722	2269.331	0.2713	0.4756
0.352	 1	35.2	6.87	0.0054	988.4891	2.2771	32.8584	2250.866	0.2743	0.4814
0.362	 1	36.2	6.872	0.0021	988.7769	2.2854	32.7142	2259.754	0.2695	0.4856
0.372	 1	37.2	6.872	0.0018	992.4899	2.3247	32.1613	2307.237	0.2467	0.4878
0.382	 1	38.2	6.872	0.0045	996.8088	2.3263	32.139	2318.881	0.2458	0.4884
0.392	 1	39.2	6.872	0.0083	993.4943	2.3368	33.2745	2321.597	0.2397	0.4906
0.402	 1	40.2	6.873	0.0063	998.5472	2.3544	33.0136	2350.961	0.2295	0.491
0.412	 1	41.2	6.873	0.0113	999.4183	2.326	33.417	2324.613	0.246	0.4942
0.422	 1	42.2	6.876	0.0186	997.0997	2.348	33.0657	2341.23	0.2332	0.4953
0.432	 1	43.2	6.878	0.0094	992.9262	2.3131	33.5406	2296.698	0.2534	0.4974
0.442	 1	44.2	6.879	0.0066	991.6391	2.3028	33.6777	2283.525	0.2594	0.4962
0.452	 1	45.2	6.885	0.0064	998.8394	2.3675	32.6829	2364.8	0.2218	0.4948
0.462	 1	46.2	6.895	0.0038	999.855	2.3596	32.6708	2359.237	0.2265	0.4932
0.472	 1	47.2	6.89	0.0057	994.9458	2.3592	32.7368	2347.309	0.2267	0.4937
0.482	 1	48.2	6.891	0.0049	997.9725	2.3381	33.0211	2333.31	0.2389	0.4935
0.492	 1	49.2	6.91	0.0057	997.2578	2.3147	33.1176	2308.365	0.2525	0.4928
0.502	 1	50.2	6.893	0.006	996.0983	2.3248	33.1838	2315.772	0.2466	0.4944
0.512	 1	51.2	6.892	0.0042	1002.181	2.3401	32.9791	2345.253	0.2377	0.494
0.522	 1	52.2	6.903	0.0057	1004.365	2.3352	32.9131	2345.395	0.2406	0.4927
0.532	 1	53.2	6.898	0.0067	998.1189	2.3652	32.5573	2360.702	0.2232	0.4951
0.542	 1	54.2	6.902	0.0066	994.0947	2.3523	32.6867	2338.368	0.2307	0.4973
0.552	 1	55.2	6.902	0.0069	997.2547	2.3609	32.5672	2354.411	0.2257	0.5004
0.562	 1	56.2	6.909	0.0065	995.6766	2.3486	32.6513	2338.493	0.2328	0.5014
0.572	 1	57.2	6.907	0.0058	997.8329	2.3625	32.4844	2357.362	0.2248	0.5037
0.582	 1	58.2	6.906	0.0078	1003.633	2.3579	32.56	2366.444	0.2274	0.5047
0.592	 1	59.2	6.911	0.0145	1001.885	2.3353	32.8128	2339.738	0.2405	0.5081
0.602	 1	60.2	6.911	0.0134	999.8553	2.3329	32.847	2332.567	0.2419	0.5108
0.612	 1	61.2	6.911	0.0188	999.8553	2.3414	32.7273	2341.097	0.237	0.5084
0.622	 1	62.2	6.914	0.0161	999.5663	2.3622	32.4039	2361.129	0.225	0.5033
