Geotek MSCL 7.9 - TN336_BB24-27_MSmass.out created at 18:38:34 on 1/23/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=536.0255	B=-1.092736	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	before cal		10.697	0.0						57.1218
-0.578	cal sect	6.0	10.476	0.0322	1494.863	1.1423			0.9326	15.2981
-0.518	cal sect	12.0	10.238	0.0311	1477.132	1.1487	-1.6802	1696.812	0.9288	14.3456
-0.458	cal sect	18.0	10.269	0.0175	1475.855	1.1328	-1.6891	1671.814	0.9381	13.33
-0.398	cal sect	24.0	10.523	0.0016	1493.048	1.1301	-1.5781	1687.319	0.9396	10.4822
-0.338	cal sect	30.0	10.685	0.0134	1494.615	1.1086	-1.5397	1656.957	0.9521	3.7483
-0.278	cal sect	36.0	10.549	0.0089	1502.492	1.1297	-2.3512	1697.418	0.9398	0.5043
-0.218	cal sect	42.0	10.287	0.003	1508.358	1.1421	-1.6668	1722.738	0.9326	0.3729
-0.158	cal sect	48.0	10.218	0.0188	1493.641	1.1619	-1.6705	1735.531	0.9211	0.3718
-0.098	cal sect	54.0	10.358	0.0061	1498.987	1.1196	-1.667	1678.209	0.9457	0.3686
-0.038	cal sect	60.0	10.489	0.0236	1507.907	1.1491	0.7832	1732.764	0.9286	0.5211
0.002	 1	0.2	10.615	0.0	109.1124	0.658	17.1838	71.7916	1.2135	1.3339
0.012	 1	1.2	10.632	0.0	109.2871	1.5071	9.7654	164.7071	0.7209	1.0024
0.022	 1	2.2	10.626	0.0002	1362.482	1.5331	10.7468	2088.782	0.7059	0.7869
0.032	 1	3.2	10.582	0.0058	1526.543	1.5695	11.7412	2395.916	0.6847	0.6719
0.042	 1	4.2	10.497	0.0009	1516.031	1.5558	12.1221	2358.628	0.6927	0.561
0.052	 1	5.2	10.358	0.0012	1534.291	1.5437	13.2991	2368.472	0.6997	0.5176
0.062	 1	6.2	10.276	0.0053	1512.734	1.5724	13.9662	2378.568	0.6831	0.4975
0.072	 1	7.2	10.262	0.0092	1509.34	1.57	14.042	2369.729	0.6844	0.487
0.082	 1	8.2	10.234	0.0018	1506.329	1.5887	13.987	2393.07	0.6736	0.4794
0.092	 1	9.2	10.234	0.0003	1501.027	1.5813	14.6629	2373.64	0.6779	0.4719
0.102	 1	10.2	10.269	0.0008	1517.96	1.5983	14.3651	2426.17	0.668	0.471
0.112	 1	11.2	10.294	0.0047	1506.292	1.5936	14.3072	2400.386	0.6708	0.4668
0.122	 1	12.2	10.32	0.0068	1512.975	1.5867	14.2649	2400.666	0.6748	0.4655
0.132	 1	13.2	10.34	0.0044	1510.592	1.5746	14.2945	2378.627	0.6818	0.4654
0.142	 1	14.2	10.558	0.0012	1527.709	1.5702	14.0623	2398.879	0.6843	0.47
0.152	 1	15.2	10.55	0.0006	1519.297	1.6315	13.0209	2478.799	0.6488	0.4822
0.162	 1	16.2	10.575	0.0	108.7012	1.5937	13.2401	173.2339	0.6707	0.5
0.172	 1	17.2	10.566	0.0028	1535.979	1.6282	12.9912	2500.847	0.6507	0.5284
0.182	 1	18.2	10.559	0.0015	1539.886	1.6715	13.2068	2573.944	0.6256	0.5774
0.192	 1	19.2	10.576	0.0003	1543.942	1.5852	13.3074	2447.429	0.6756	0.6791
0.202	 1	20.2	10.571	0.0025	1540.289	1.5969	13.2279	2459.649	0.6689	0.8868
0.212	 1	21.2	10.734	0.0004	1531.46	1.5616	12.9467	2391.477	0.6893	1.2637
0.222	 1	22.2	10.909	0.0	112.1344	1.1755	15.7382	131.8101	0.9133	1.6317
0.232	 2	0.4	10.895	0.0	111.9905	1.1261	16.4886	126.1113	0.9419	1.5378
0.242	 2	1.4	10.879	0.0	111.8261	1.498	12.4475	167.5101	0.7262	1.1454
0.252	 2	2.4	10.868	0.0	111.713	1.4788	12.6449	165.2037	0.7373	0.8537
0.262	 2	3.4	10.823	0.0	111.2505	1.4567	13.555	162.056	0.7502	0.7014
0.272	 2	4.4	10.72	0.0	110.1917	1.4301	14.1896	157.5861	0.7656	0.6259
0.282	 2	5.4	10.381	0.0002	1300.388	1.4822	14.3881	1927.456	0.7354	0.5873
0.292	 2	6.4	10.338	0.0004	1469.301	1.4809	15.2078	2175.875	0.7361	0.5723
0.302	 2	7.4	10.31	0.0004	1471.386	1.4953	15.1795	2200.141	0.7278	0.5651
0.312	 2	8.4	10.297	0.0004	1400.381	1.4863	15.3272	2081.346	0.733	0.5657
0.322	 2	9.4	10.256	0.0003	1306.663	1.4953	16.0527	1953.892	0.7278	0.5665
0.332	 2	10.4	10.24	0.0006	1305.29	1.5089	15.9798	1969.582	0.7199	0.5683
0.342	 2	11.4	10.237	0.0008	1302.251	1.4834	16.9198	1931.702	0.7347	0.5708
0.352	 2	12.4	10.23	0.0008	1298.388	1.4934	17.4867	1939.025	0.7289	0.5786
0.362	 2	13.4	10.234	0.0008	1300.051	1.5148	17.8579	1969.345	0.7165	0.5863
0.372	 2	14.4	10.228	0.0008	1299.619	1.5981	16.9556	2076.966	0.6681	0.5922
0.382	 2	15.4	10.223	0.0004	1313.504	1.5955	17.615	2095.69	0.6697	0.5959
0.392	 2	16.4	10.227	0.0006	1316.725	1.5771	17.8004	2076.6	0.6803	0.5952
0.402	 2	17.4	10.223	0.0008	1311.145	1.5788	17.1871	2070.08	0.6793	0.5925
0.412	 2	18.4	10.223	0.0008	1311.145	1.6001	17.5648	2097.91	0.667	0.588
0.422	 2	19.4	10.22	0.0007	1309.585	1.6366	16.595	2143.207	0.6459	0.5856
0.432	 2	20.4	10.219	0.0006	1308.953	1.6438	16.5262	2151.691	0.6416	0.5884
0.442	 2	21.4	10.218	0.0007	1481.084	1.6144	16.8326	2391.005	0.6587	0.5887
0.452	 2	22.4	10.218	0.0007	1487.12	1.5946	16.4329	2371.317	0.6702	0.5943
0.462	 2	23.4	10.218	0.0014	1484.311	1.6225	16.1501	2408.288	0.654	0.6047
0.472	 2	24.4	10.218	0.0011	1485.606	1.6491	15.89	2449.842	0.6386	0.6155
0.482	 2	25.4	10.216	0.0008	1485.315	1.6793	15.6121	2494.36	0.621	0.622
0.492	 2	26.4	10.221	0.0009	1500.0	1.7364	15.6359	2604.662	0.5879	0.6227
0.502	 2	27.4	10.21	0.0005	1533.033	1.8132	15.0206	2779.699	0.5434	0.6211
0.512	 2	28.4	10.216	0.0004	1578.004	1.8355	14.8128	2896.469	0.5304	0.6237
0.522	 2	29.4	10.221	0.0004	1585.634	1.8315	14.8247	2904.026	0.5328	0.6322
0.532	 2	30.4	10.226	0.0009	1584.198	1.8626	14.556	2950.793	0.5147	0.6458
0.542	 2	31.4	10.23	0.0006	1577.243	1.8579	14.5763	2930.431	0.5174	0.6603
0.552	 2	32.4	10.231	0.0006	1569.894	1.8321	14.2498	2876.252	0.5324	0.6713
0.562	 2	33.4	10.231	0.0007	1552.975	1.7975	15.0625	2791.426	0.5525	0.6847
0.572	 2	34.4	10.231	0.0009	1542.207	1.7559	14.8682	2707.996	0.5766	0.6969
0.582	 2	35.4	10.229	0.0006	1533.123	1.7494	14.9323	2682.013	0.5804	0.7165
0.592	 2	36.4	10.238	0.0005	1520.796	1.7861	14.5886	2716.225	0.5591	0.7379
0.602	 2	37.4	10.238	0.0006	1529.429	1.763	15.327	2696.339	0.5725	0.7568
0.612	 2	38.4	10.245	0.0007	1554.156	1.7892	15.0723	2780.75	0.5573	0.7757
0.622	 2	39.4	10.25	0.0005	1537.423	1.7969	14.9872	2762.545	0.5529	0.7915
