Geotek MSCL 7.9 - TN336_JPC4-04_massMS.out created at 12:44:23 on 1/20/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.74
Den1	A=5.8845E-04	B=-.089542	C=8.5401
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=858.6318	B=-1.165855	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.640	cal sect	0.0	10.327	0.0122						153.4409
-0.580	cal sect	6.0	10.255	0.0102	1457.504	1.1336			0.9376	19.8688
-0.520	cal sect	12.0	9.947	0.0333	1449.155	1.1941	-1.7568	1730.446	0.9025	17.8759
-0.460	cal sect	18.0	9.985	0.0186	1448.361	1.167	-1.7779	1690.242	0.9182	17.0545
-0.400	cal sect	24.0	10.257	0.0005	1443.225	1.1887	-1.615	1715.573	0.9056	12.7742
-0.340	cal sect	30.0	10.405	0.0087	1466.939	1.0911	-1.6884	1600.544	0.9623	4.204
-0.280	cal sect	36.0	10.349	0.0082	1482.877	1.1444	-0.8175	1696.998	0.9313	0.4822
-0.220	cal sect	42.0	10.006	0.0058	1472.987	1.1498	-1.7935	1693.64	0.9282	0.3492
-0.160	cal sect	48.0	9.957	0.0381	1467.935	1.1602	-0.9015	1703.031	0.9222	0.353
-0.100	cal sect	54.0	10.147	0.0078	1466.118	1.1208	-1.7671	1643.173	0.945	0.3607
-0.040	cal sect	60.0	10.209	0.0037	1477.21	1.1771	0.8266	1738.761	0.9124	0.5182
0.010	 1	1.0	10.616	0.0						1.2837
0.020	 1	2.0	10.616	0.0	109.1889	1.6858			0.6173	1.001
0.030	 1	3.0	10.59	0.0013	1509.407	1.7067	9.7479	2576.092	0.6052	0.8103
0.040	 1	4.0	10.537	0.0016	1487.227	1.7153	9.3219	2551.004	0.6002	0.7102
0.050	 1	5.0	10.181	0.0001	1471.881	1.7294	9.6406	2545.411	0.592	0.6588
0.060	 1	6.0	10.057	0.0022	1493.91	1.8019	9.0221	2691.865	0.5499	0.6284
0.070	 1	7.0	10.007	0.0046	1497.606	1.8265	8.4652	2735.445	0.5356	0.6117
0.080	 1	8.0	10.001	0.004	1495.141	1.7434	7.6996	2606.684	0.5839	0.6076
0.090	 1	9.0	9.995	0.0097	1485.141	1.749	7.6884	2597.523	0.5806	0.6133
0.100	 1	10.0	9.99	0.0162	1470.848	1.6924	7.3451	2489.216	0.6135	0.62
0.110	 1	11.0	9.99	0.0147	1466.314	1.7809	6.9799	2611.371	0.5621	0.6232
0.120	 1	12.0	9.99	0.0106	1473.234	1.7716	7.0165	2610.024	0.5675	0.6223
0.130	 1	13.0	9.989	0.0107	1481.388	1.807	6.8812	2676.857	0.547	0.6254
0.140	 1	14.0	9.981	0.0099	1482.4	1.8325	6.8011	2716.528	0.5322	0.6305
0.150	 1	15.0	9.983	0.0081	1490.0	1.8882	5.4973	2813.407	0.4999	0.6363
0.160	 1	16.0	9.991	0.0069	1499.7	1.8854	6.5912	2827.545	0.5015	0.6437
0.170	 1	17.0	9.997	0.0063	1503.987	1.8653	6.0963	2805.454	0.5131	0.6549
0.180	 1	18.0	9.992	0.0077	1505.499	1.839	6.7554	2768.672	0.5284	0.6663
0.190	 1	19.0	9.996	0.0085	1500.45	1.8298	6.7817	2745.479	0.5338	0.6802
0.200	 1	20.0	10.006	0.0079	1496.336	1.8587	6.1023	2781.201	0.517	0.6918
0.210	 1	21.0	9.996	0.0082	1497.528	1.8129	6.8449	2714.851	0.5436	0.6988
0.220	 1	22.0	10.006	0.0094	1499.026	1.8687	6.6214	2801.202	0.5112	0.6992
0.230	 1	23.0	10.007	0.007	1499.176	1.8735	6.6023	2808.75	0.5084	0.6975
0.240	 1	24.0	10.006	0.0045	1504.888	1.8612	6.0941	2800.849	0.5156	0.6982
0.250	 1	25.0	10.009	0.0088	1503.304	1.8669	6.0702	2806.467	0.5123	0.7038
0.260	 1	26.0	10.021	0.0085	1498.355	1.8313	6.1668	2743.906	0.5329	0.714
0.270	 1	27.0	10.023	0.0081	1497.311	1.8643	6.0542	2791.374	0.5138	0.722
0.280	 1	28.0	10.024	0.009	1495.673	1.8307	6.1633	2738.174	0.5332	0.7251
0.290	 1	29.0	10.033	0.0074	1497.463	1.845	6.0997	2762.832	0.5249	0.7197
0.300	 1	30.0	10.032	0.0086	1496.42	1.8341	6.1376	2744.654	0.5312	0.7186
0.310	 1	31.0	10.026	0.0075	1493.965	1.8328	6.1527	2738.143	0.532	0.7423
0.320	 1	32.0	10.037	0.0067	1497.389	1.8115	6.2055	2712.46	0.5444	0.75
0.330	 1	33.0	10.042	0.0064	1497.688	1.8733	5.992	2805.622	0.5085	0.7606
0.340	 1	34.0	10.036	0.0069	1499.029	1.9039	5.906	2853.961	0.4908	0.7719
0.350	 1	35.0	10.041	0.0052	1505.849	1.8423	6.0946	2774.237	0.5265	0.7802
0.360	 1	36.0	10.048	0.0062	1509.389	1.8747	5.9772	2829.669	0.5077	0.7843
0.370	 1	37.0	10.04	0.0073	1501.196	1.9005	5.9096	2853.061	0.4927	0.792
0.380	 1	38.0	10.05	0.0057	1509.916	1.8756	6.5137	2832.005	0.5072	0.802
0.390	 1	39.0	10.051	0.0046	1513.705	1.8392	6.0872	2784.075	0.5283	0.8121
0.400	 1	40.0	10.045	0.0067	1500.822	1.9009	5.9	2852.871	0.4925	0.8161
0.410	 1	41.0	10.046	0.0056	1492.719	1.8304	6.6824	2732.23	0.5334	0.8166
0.420	 1	42.0	10.051	0.0056	1492.575	1.8405	6.6361	2747.046	0.5276	0.8093
0.430	 1	43.0	10.056	0.0048	1491.988	1.8237	6.1303	2720.927	0.5373	0.8088
0.440	 1	44.0	10.056	0.0055	1491.324	1.8482	6.5989	2756.256	0.5231	0.8032
0.450	 1	45.0	10.051	0.0046	1493.906	1.8984	6.4335	2836.099	0.4939	0.8042
0.460	 1	46.0	10.055	0.0047	1499.18	1.9029	5.8769	2852.74	0.4914	0.8089
0.470	 1	47.0	10.048	0.0043	1501.943	1.9081	5.8726	2865.847	0.4883	0.818
0.480	 1	48.0	10.048	0.0039	1501.494	1.8734	6.525	2812.969	0.5084	0.8206
0.490	 1	49.0	10.032	0.0056	1489.753	1.8501	6.6377	2756.247	0.522	0.8654
0.500	 1	50.0	10.037	0.0044	1489.39	1.8831	6.5121	2804.7	0.5028	0.8624
0.510	 1	51.0	10.046	0.0038	1504.117	1.9322	6.3304	2906.187	0.4744	0.8645
0.520	 1	52.0	10.058	0.0033	1510.21	1.8958	5.8936	2863.107	0.4955	0.8642
0.530	 1	53.0	10.063	0.0037	1508.243	1.8872	6.4496	2846.332	0.5005	0.8665
0.540	 1	54.0	10.067	0.0024	1505.008	1.9123	6.3575	2878.052	0.4859	0.8656
0.550	 1	55.0	10.078	0.0026	1509.813	1.8908	6.4097	2854.731	0.4984	0.8635
0.560	 1	56.0	10.082	0.0028	1505.675	1.8913	6.4005	2847.714	0.4981	0.8748
0.570	 1	57.0	10.113	0.0023	1506.031	1.8932	8.9782	2851.284	0.497	0.866
0.580	 1	58.0	10.123	0.0018	1507.296	1.8914	6.3257	2850.86	0.498	0.8608
0.590	 1	59.0	10.164	0.0036	1516.788	1.8812	6.2862	2853.349	0.504	0.8457
0.600	 1	60.0	10.274	0.0013	1513.33	1.8397	5.7121	2784.043	0.528	0.8233
0.610	 1	61.0	10.365	0.001	1529.438	1.8599	5.5084	2844.572	0.5163	0.8045
0.620	 1	62.0	10.369	0.0	106.6484	1.8365	5.5724	195.8569	0.5299	0.7939
0.630	 1	63.0	10.349	0.0	106.4427	1.8031	5.1883	191.9278	0.5492	0.7922
