<PWAVE-TN336_BB6-06-762>
<PWAVE SAMPLE POINT>
Depth In Core=76.20
Depth In Section=0.00
SBD=0.00
Core ID=TN336_BB6-06
Section Number=cal
Section Length=64.00
Comments=Core TN336_BB6-06 logged at 10:35:34 on 01-20-2016
TOT=102.06
TX Level (Volts)=151
P-Wave Amp Gain=75.00
Delay=80.00
Gate=52.00
Date=1/20/2016
Time=10:37:50
</PWAVE SAMPLE POINT>
<PWAVE DATA>
Time (탎),Voltage (mV)
19.36,0.028
19.44,0.026
19.52,0.028
19.60,0.030
19.68,0.026
19.76,0.027
19.84,0.031
19.92,0.031
20.00,0.033
20.08,0.029
20.16,0.029
20.24,0.027
20.32,0.027
20.40,0.026
20.48,0.027
20.56,0.026
20.64,0.025
20.72,0.025
20.80,0.027
20.88,0.028
20.96,0.028
21.04,0.031
21.12,0.031
21.20,0.031
21.28,0.031
21.36,0.028
21.44,0.027
21.52,0.030
21.60,0.030
21.68,0.031
21.76,0.029
21.84,0.027
21.92,0.027
22.00,0.029
22.08,0.028
22.16,0.027
22.24,0.026
22.32,0.031
22.40,0.030
22.48,0.031
22.56,0.030
22.64,0.028
22.72,0.028
22.80,0.030
22.88,0.032
22.96,0.031
23.04,0.034
23.12,0.034
23.20,0.033
23.28,0.033
23.36,0.032
23.44,0.032
23.52,0.032
23.60,0.028
23.68,0.027
23.76,0.027
23.84,0.029
23.92,0.030
24.00,0.029
24.08,0.030
24.16,0.030
24.24,0.036
24.32,0.030
24.40,0.032
24.48,0.033
24.56,0.032
24.64,0.034
24.72,0.034
24.80,0.032
24.88,0.032
24.96,0.033
25.04,0.035
25.12,0.032
25.20,0.036
25.28,0.037
25.36,0.032
25.44,0.032
25.52,0.035
25.60,0.034
25.68,0.035
25.76,0.032
25.84,0.031
25.92,0.033
26.00,0.033
26.08,0.033
26.16,0.031
26.24,0.033
26.32,0.034
26.40,0.033
26.48,0.034
26.56,0.036
26.64,0.036
26.72,0.036
26.80,0.037
26.88,0.036
26.96,0.035
27.04,0.032
27.12,0.035
27.20,0.034
27.28,0.035
27.36,0.032
27.44,0.032
27.52,0.029
27.60,0.029
27.68,0.029
27.76,0.034
27.84,0.034
27.92,0.035
28.00,0.032
28.08,0.034
28.16,0.037
28.24,0.038
28.32,0.037
28.40,0.037
28.48,0.037
28.56,0.035
28.64,0.037
28.72,0.035
28.80,0.037
28.88,0.035
28.96,0.035
29.04,0.035
29.12,0.033
29.20,0.036
29.28,0.036
29.36,0.037
29.44,0.038
29.52,0.038
29.60,0.038
29.68,0.039
29.76,0.040
29.84,0.037
29.92,0.037
30.00,0.038
30.08,0.040
30.16,0.039
30.24,0.041
30.32,0.037
30.40,0.039
30.48,0.040
30.56,0.036
30.64,0.033
30.72,0.036
30.80,0.036
30.88,0.034
30.96,0.036
31.04,0.037
31.12,0.036
31.20,0.037
31.28,0.038
31.36,0.035
31.44,0.036
31.52,0.039
31.60,0.038
31.68,0.036
31.76,0.033
31.84,0.034
31.92,0.034
32.00,0.034
32.08,0.034
32.16,0.035
32.24,0.035
32.32,0.038
32.40,0.036
32.48,0.036
32.56,0.036
32.64,0.035
32.72,0.038
32.80,0.037
32.88,0.039
32.96,0.039
33.04,0.039
33.12,0.039
33.20,0.036
33.28,0.038
33.36,0.037
33.44,0.039
33.52,0.038
33.60,0.037
33.68,0.040
33.76,0.038
33.84,0.035
33.92,0.037
34.00,0.037
34.08,0.036
34.16,0.035
34.24,0.039
34.32,0.037
34.40,0.040
34.48,0.042
34.56,0.037
34.64,0.042
34.72,0.038
34.80,0.040
34.88,0.038
34.96,0.038
35.04,0.034
35.12,0.037
35.20,0.039
35.28,0.039
35.36,0.039
35.44,0.038
35.52,0.036
35.60,0.037
35.68,0.037
35.76,0.036
35.84,0.038
35.92,0.039
36.00,0.038
36.08,0.037
36.16,0.039
36.24,0.038
36.32,0.037
36.40,0.040
36.48,0.038
36.56,0.039
36.64,0.038
36.72,0.040
36.80,0.039
36.88,0.036
36.96,0.039
37.04,0.039
37.12,0.040
37.20,0.040
37.28,0.041
37.36,0.037
37.44,0.040
37.52,0.036
37.60,0.038
37.68,0.036
37.76,0.035
37.84,0.039
37.92,0.039
38.00,0.040
38.08,0.040
38.16,0.039
38.24,0.041
38.32,0.042
38.40,0.040
38.48,0.041
38.56,0.042
38.64,0.041
38.72,0.039
38.80,0.039
38.88,0.037
38.96,0.036
39.04,0.038
39.12,0.040
39.20,0.039
39.28,0.039
39.36,0.039
39.44,0.039
39.52,0.039
39.60,0.040
39.68,0.038
39.76,0.038
39.84,0.038
39.92,0.037
40.00,0.041
40.08,0.040
40.16,0.039
40.24,0.034
40.32,0.037
40.40,0.033
40.48,0.036
40.56,0.036
40.64,0.040
40.72,0.036
40.80,0.040
40.88,0.037
40.96,0.038
41.04,0.040
41.12,0.040
41.20,0.039
41.28,0.041
41.36,0.039
41.44,0.039
41.52,0.040
41.60,0.040
41.68,0.037
41.76,0.038
41.84,0.037
41.92,0.036
42.00,0.037
42.08,0.037
42.16,0.038
42.24,0.040
42.32,0.037
42.40,0.040
42.48,0.039
42.56,0.042
42.64,0.042
42.72,0.040
42.80,0.041
42.88,0.040
42.96,0.041
43.04,0.042
43.12,0.042
43.20,0.036
43.28,0.041
43.36,0.040
43.44,0.039
43.52,0.039
43.60,0.037
43.68,0.037
43.76,0.038
43.84,0.040
43.92,0.039
44.00,0.038
44.08,0.037
44.16,0.038
44.24,0.039
44.32,0.037
44.40,0.040
44.48,0.040
44.56,0.040
44.64,0.038
44.72,0.040
44.80,0.040
44.88,0.039
44.96,0.041
45.04,0.039
45.12,0.039
45.20,0.039
45.28,0.041
45.36,0.038
45.44,0.040
45.52,0.038
45.60,0.041
45.68,0.040
45.76,0.041
45.84,0.044
45.92,0.042
46.00,0.039
46.08,0.040
46.16,0.039
46.24,0.039
46.32,0.042
46.40,0.043
46.48,0.043
46.56,0.039
46.64,0.039
46.72,0.041
46.80,0.041
46.88,0.040
46.96,0.039
47.04,0.040
47.12,0.038
47.20,0.042
47.28,0.036
47.36,0.039
47.44,0.036
47.52,0.037
47.60,0.041
47.68,0.041
47.76,0.039
47.84,0.038
47.92,0.038
48.00,0.039
48.08,0.045
48.16,0.039
48.24,0.041
48.32,0.040
48.40,0.042
48.48,0.039
48.56,0.039
48.64,0.041
48.72,0.041
48.80,0.041
48.88,0.037
48.96,0.040
49.04,0.038
49.12,0.037
49.20,0.041
49.28,0.039
49.36,0.041
49.44,0.039
49.52,0.041
49.60,0.038
49.68,0.044
49.76,0.044
49.84,0.041
49.92,0.039
50.00,0.043
50.08,0.042
50.16,0.041
50.24,0.041
50.32,0.040
50.40,0.037
50.48,0.038
50.56,0.037
50.64,0.040
50.72,0.041
50.80,0.040
50.88,0.040
50.96,0.041
51.04,0.040
51.12,0.041
51.20,0.045
51.28,0.041
51.36,0.044
51.44,0.043
51.52,0.042
51.60,0.040
51.68,0.039
51.76,0.038
51.84,0.040
51.92,0.040
52.00,0.040
52.08,0.042
52.16,0.039
52.24,0.038
52.32,0.041
52.40,0.038
52.48,0.042
52.56,0.041
52.64,0.044
52.72,0.041
52.80,0.042
52.88,0.041
52.96,0.042
53.04,0.042
53.12,0.040
53.20,0.039
53.28,0.040
53.36,0.039
53.44,0.041
53.52,0.040
53.60,0.037
53.68,0.041
53.76,0.042
53.84,0.042
53.92,0.041
54.00,0.042
54.08,0.044
54.16,0.042
54.24,0.041
54.32,0.043
54.40,0.041
54.48,0.039
54.56,0.041
54.64,0.040
54.72,0.039
54.80,0.038
54.88,0.042
54.96,0.039
55.04,0.039
55.12,0.039
55.20,0.041
55.28,0.039
55.36,0.039
55.44,0.040
55.52,0.040
55.60,0.040
55.68,0.040
55.76,0.038
55.84,0.041
55.92,0.040
56.00,0.041
56.08,0.040
56.16,0.042
56.24,0.042
56.32,0.040
56.40,0.041
56.48,0.040
56.56,0.039
56.64,0.042
56.72,0.039
56.80,0.039
56.88,0.039
56.96,0.041
57.04,0.040
57.12,0.037
57.20,0.039
57.28,0.039
57.36,0.038
57.44,0.037
57.52,0.038
57.60,0.039
57.68,0.038
57.76,0.040
57.84,0.038
57.92,0.041
58.00,0.038
58.08,0.039
58.16,0.039
58.24,0.041
58.32,0.041
58.40,0.041
58.48,0.041
58.56,0.044
58.64,0.042
58.72,0.041
58.80,0.040
58.88,0.040
58.96,0.039
59.04,0.039
59.12,0.039
59.20,0.040
59.28,0.039
59.36,0.041
59.44,0.039
59.52,0.042
59.60,0.041
59.68,0.042
59.76,0.043
59.84,0.045
59.92,0.041
60.00,0.045
60.08,0.042
60.16,0.039
60.24,0.041
60.32,0.042
60.40,0.038
60.48,0.040
60.56,0.038
60.64,0.044
60.72,0.038
60.80,0.039
60.88,0.039
60.96,0.040
61.04,0.039
61.12,0.044
61.20,0.041
61.28,0.040
61.36,0.042
61.44,0.045
61.52,0.044
61.60,0.041
61.68,0.041
61.76,0.042
61.84,0.042
61.92,0.038
62.00,0.040
62.08,0.040
62.16,0.044
62.24,0.041
62.32,0.040
62.40,0.041
62.48,0.041
62.56,0.042
62.64,0.042
62.72,0.041
62.80,0.041
62.88,0.041
62.96,0.044
63.04,0.041
63.12,0.040
63.20,0.042
63.28,0.044
63.36,0.044
63.44,0.040
63.52,0.043
63.60,0.042
63.68,0.043
63.76,0.041
63.84,0.042
63.92,0.042
64.00,0.042
64.08,0.041
64.16,0.041
64.24,0.040
64.32,0.043
64.40,0.042
64.48,0.039
64.56,0.041
64.64,0.039
64.72,0.040
64.80,0.040
64.88,0.039
64.96,0.041
65.04,0.042
65.12,0.041
65.20,0.037
65.28,0.039
65.36,0.039
65.44,0.038
65.52,0.039
65.60,0.040
65.68,0.039
65.76,0.039
65.84,0.043
65.92,0.039
66.00,0.040
66.08,0.040
66.16,0.042
66.24,0.041
66.32,0.044
66.40,0.043
66.48,0.040
66.56,0.039
66.64,0.043
66.72,0.042
66.80,0.041
66.88,0.040
66.96,0.039
67.04,0.040
67.12,0.041
67.20,0.040
67.28,0.039
67.36,0.039
67.44,0.037
67.52,0.040
67.60,0.041
67.68,0.041
67.76,0.043
67.84,0.042
67.92,0.042
68.00,0.041
68.08,0.040
68.16,0.041
68.24,0.041
68.32,0.040
68.40,0.044
68.48,0.040
68.56,0.041
68.64,0.041
68.72,0.042
68.80,0.038
68.88,0.039
68.96,0.039
69.04,0.040
69.12,0.042
69.20,0.038
69.28,0.040
69.36,0.041
69.44,0.042
69.52,0.040
69.60,0.042
69.68,0.041
69.76,0.041
69.84,0.040
69.92,0.040
70.00,0.041
70.08,0.043
70.16,0.039
70.24,0.040
70.32,0.037
70.40,0.036
70.48,0.036
70.56,0.040
70.64,0.037
70.72,0.038
70.80,0.040
70.88,0.042
70.96,0.040
71.04,0.041
71.12,0.042
71.20,0.042
71.28,0.043
71.36,0.043
71.44,0.045
71.52,0.043
71.60,0.042
71.68,0.039
71.76,0.042
71.84,0.041
71.92,0.037
72.00,0.041
72.08,0.041
72.16,0.041
72.24,0.041
72.32,0.042
72.40,0.042
72.48,0.041
72.56,0.040
72.64,0.041
72.72,0.040
72.80,0.041
72.88,0.042
72.96,0.042
73.04,0.041
73.12,0.041
73.20,0.040
73.28,0.042
73.36,0.041
73.44,0.044
73.52,0.044
73.60,0.039
73.68,0.044
73.76,0.043
73.84,0.040
73.92,0.041
74.00,0.043
74.08,0.043
74.16,0.042
74.24,0.039
74.32,0.042
74.40,0.039
74.48,0.039
74.56,0.039
74.64,0.040
74.72,0.040
74.80,0.042
74.88,0.042
74.96,0.038
75.04,0.041
75.12,0.042
75.20,0.038
75.28,0.042
75.36,0.042
75.44,0.042
75.52,0.040
75.60,0.041
75.68,0.040
75.76,0.039
75.84,0.041
75.92,0.037
76.00,0.036
76.08,0.039
76.16,0.039
76.24,0.042
76.32,0.040
76.40,0.041
76.48,0.039
76.56,0.044
76.64,0.042
76.72,0.040
76.80,0.041
76.88,0.043
76.96,0.040
77.04,0.042
77.12,0.041
77.20,0.041
77.28,0.040
77.36,0.041
77.44,0.039
77.52,0.041
77.60,0.040
77.68,0.042
77.76,0.043
77.84,0.043
77.92,0.043
78.00,0.042
78.08,0.044
78.16,0.040
78.24,0.042
78.32,0.040
78.40,0.040
78.48,0.039
78.56,0.039
78.64,0.041
78.72,0.040
78.80,0.036
78.88,0.034
78.96,0.037
79.04,0.037
79.12,0.039
79.20,0.038
79.28,0.040
79.36,0.040
79.44,0.041
79.52,0.039
79.60,0.042
79.68,0.042
79.76,0.042
79.84,0.042
79.92,0.042
80.00,0.044
80.08,0.043
80.16,0.042
80.24,0.040
80.32,0.042
80.40,0.039
80.48,0.040
80.56,0.044
80.64,0.041
80.72,0.041
80.80,0.040
80.88,0.042
80.96,0.042
81.04,0.044
81.12,0.042
81.20,0.042
81.28,0.045
81.36,0.045
81.44,0.043
81.52,0.044
81.60,0.044
81.68,0.040
81.76,0.040
81.84,0.042
81.92,0.041
82.00,0.039
82.08,0.040
82.16,0.039
82.24,0.041
82.32,0.043
82.40,0.042
82.48,0.041
82.56,0.041
82.64,0.042
82.72,0.041
82.80,0.043
82.88,0.042
82.96,0.039
83.04,0.039
83.12,0.042
83.20,0.041
83.28,0.041
83.36,0.042
83.44,0.041
83.52,0.040
83.60,0.041
83.68,0.044
83.76,0.041
83.84,0.041
83.92,0.039
84.00,0.040
84.08,0.041
84.16,0.041
84.24,0.039
84.32,0.039
84.40,0.038
84.48,0.040
84.56,0.039
84.64,0.039
84.72,0.041
84.80,0.042
84.88,0.038
84.96,0.041
85.04,0.040
85.12,0.041
85.20,0.044
85.28,0.042
85.36,0.042
85.44,0.041
85.52,0.038
85.60,0.040
85.68,0.039
85.76,0.040
85.84,0.041
85.92,0.040
86.00,0.040
86.08,0.041
86.16,0.041
86.24,0.041
86.32,0.039
86.40,0.040
86.48,0.044
86.56,0.043
86.64,0.044
86.72,0.040
86.80,0.044
86.88,0.042
86.96,0.041
87.04,0.042
87.12,0.041
87.20,0.039
87.28,0.039
87.36,0.041
87.44,0.038
87.52,0.039
87.60,0.040
87.68,0.037
87.76,0.043
87.84,0.041
87.92,0.040
88.00,0.040
88.08,0.041
88.16,0.043
88.24,0.039
88.32,0.041
88.40,0.042
88.48,0.043
88.56,0.040
88.64,0.042
88.72,0.042
88.80,0.042
88.88,0.039
88.96,0.038
89.04,0.039
89.12,0.040
89.20,0.041
89.28,0.040
89.36,0.044
89.44,0.042
89.52,0.042
89.60,0.040
89.68,0.042
89.76,0.042
89.84,0.042
89.92,0.042
90.00,0.043
90.08,0.044
90.16,0.041
90.24,0.041
90.32,0.041
90.40,0.042
90.48,0.041
90.56,0.045
90.64,0.043
90.72,0.045
90.80,0.047
90.88,0.050
90.96,0.047
91.04,0.050
91.12,0.049
91.20,0.054
91.28,0.051
91.36,0.055
91.44,0.051
91.52,0.053
91.60,0.050
91.68,0.049
91.76,0.048
91.84,0.048
91.92,0.049
92.00,0.043
92.08,0.041
92.16,0.040
92.24,0.042
92.32,0.039
92.40,0.035
92.48,0.036
92.56,0.031
92.64,0.033
92.72,0.031
92.80,0.031
92.88,0.028
92.96,0.028
93.04,0.032
93.12,0.034
93.20,0.037
93.28,0.045
93.36,0.045
93.44,0.050
93.52,0.059
93.60,0.069
93.68,0.077
93.76,0.087
93.84,0.102
93.92,0.114
94.00,0.125
94.08,0.138
94.16,0.148
94.24,0.160
94.32,0.166
94.40,0.173
94.48,0.174
94.56,0.179
94.64,0.175
94.72,0.169
94.80,0.159
94.88,0.150
94.96,0.127
95.04,0.105
95.12,0.073
95.20,0.047
95.28,0.010
95.36,-0.063
95.44,-0.120
95.52,-0.178
95.60,-0.241
95.68,-0.304
95.76,-0.384
95.84,-0.453
95.92,-0.526
96.00,-0.598
96.08,-0.670
96.16,-0.732
96.24,-0.794
96.32,-0.838
96.40,-0.884
96.48,-0.917
96.56,-0.937
96.64,-0.946
96.72,-0.937
96.80,-0.918
96.88,-0.879
96.96,-0.822
97.04,-0.754
97.12,-0.668
97.20,-0.561
97.28,-0.460
97.36,-0.337
97.44,-0.207
97.52,-0.077
97.60,0.113
97.68,0.352
97.76,0.590
97.84,0.830
97.92,1.034
98.00,1.186
98.08,1.330
98.16,1.496
98.24,1.661
98.32,1.803
98.40,1.951
98.48,2.069
98.56,2.171
98.64,2.259
98.72,2.309
98.80,2.338
98.88,2.340
98.96,2.304
99.04,2.247
99.12,2.150
99.20,2.037
99.28,1.891
99.36,1.728
99.44,1.551
99.52,1.346
99.60,1.075
99.68,0.723
99.76,0.440
99.84,0.207
99.92,-0.267
100.00,-0.758
100.08,-1.211
100.16,-1.656
100.24,-2.047
100.32,-2.420
100.40,-2.751
100.48,-3.061
100.56,-3.305
100.64,-3.521
100.72,-3.705
100.80,-3.834
100.88,-3.908
100.96,-3.929
101.04,-3.898
101.12,-3.816
101.20,-3.678
101.28,-3.484
101.36,-3.261
101.44,-2.987
101.52,-2.658
101.60,-2.302
101.68,-1.907
101.76,-1.491
101.84,-1.089
101.92,-0.677
102.00,-0.337
102.08,-0.113
102.16,0.664
102.24,1.107
102.32,1.434
102.40,1.816
102.48,2.177
102.56,2.494
102.64,2.763
102.72,2.998
102.80,3.168
102.88,3.272
102.96,3.336
103.04,3.349
103.12,3.321
103.20,3.242
103.28,3.115
103.36,2.931
103.44,2.704
103.52,2.460
103.60,2.183
103.68,1.882
103.76,1.589
103.84,1.278
103.92,0.795
104.00,0.440
104.08,0.195
104.16,-0.477
104.24,-1.004
104.32,-1.479
104.40,-1.891
104.48,-2.233
104.56,-2.520
104.64,-2.746
104.72,-2.924
104.80,-3.035
104.88,-3.098
104.96,-3.090
105.04,-3.027
105.12,-2.908
105.20,-2.735
105.28,-2.513
105.36,-2.246
105.44,-1.936
105.52,-1.600
105.60,-1.236
105.68,-0.900
105.76,-0.543
105.84,-0.251
105.92,0.005
106.00,0.665
106.08,1.082
106.16,1.361
106.24,1.646
106.32,1.931
106.40,2.176
106.48,2.375
106.56,2.528
106.64,2.633
106.72,2.684
106.80,2.688
106.88,2.644
106.96,2.557
107.04,2.424
107.12,2.250
107.20,2.040
107.28,1.810
107.36,1.565
107.44,1.297
107.52,0.903
107.60,0.525
107.68,0.262
107.76,-0.204
107.84,-0.760
107.92,-1.246
108.00,-1.699
108.08,-2.080
108.16,-2.418
108.24,-2.696
108.32,-2.938
108.40,-3.123
108.48,-3.223
108.56,-3.288
108.64,-3.294
108.72,-3.245
108.80,-3.147
108.88,-2.972
108.96,-2.754
109.04,-2.492
109.12,-2.179
109.20,-1.834
109.28,-1.466
109.36,-1.098
109.44,-0.723
109.52,-0.385
109.60,-0.142
109.68,0.454
109.76,0.970
109.84,1.285
109.92,1.602
110.00,1.922
110.08,2.216
110.16,2.457
110.24,2.657
110.32,2.807
110.40,2.908
110.48,2.958
110.56,2.957
110.64,2.902
110.72,2.806
110.80,2.661
110.88,2.477
110.96,2.264
111.04,2.017
111.12,1.754
111.20,1.482
111.28,1.180
111.36,0.725
111.44,0.398
111.52,0.155
111.60,-0.487
111.68,-1.003
111.76,-1.454
111.84,-1.855
111.92,-2.199
112.00,-2.490
112.08,-2.716
112.16,-2.910
112.24,-3.041
112.32,-3.115
112.40,-3.137
112.48,-3.100
112.56,-3.013
112.64,-2.874
112.72,-2.680
112.80,-2.454
112.88,-2.188
112.96,-1.881
113.04,-1.558
113.12,-1.211
113.20,-0.894
113.28,-0.557
113.36,-0.280
113.44,-0.076
113.52,0.530
113.60,0.948
113.68,1.226
113.76,1.465
113.84,1.703
113.92,1.923
114.00,2.094
114.08,2.251
114.16,2.343
114.24,2.405
114.32,2.427
114.40,2.399
114.48,2.341
114.56,2.251
114.64,2.118
114.72,1.968
114.80,1.795
114.88,1.602
114.96,1.405
115.04,1.160
115.12,0.823
115.20,0.532
115.28,0.299
115.36,0.052
115.44,-0.409
115.52,-0.784
115.60,-1.117
115.68,-1.404
115.76,-1.644
115.84,-1.850
115.92,-2.015
116.00,-2.146
116.08,-2.245
116.16,-2.297
116.24,-2.309
116.32,-2.287
116.40,-2.218
116.48,-2.114
116.56,-1.987
116.64,-1.824
116.72,-1.647
116.80,-1.440
116.88,-1.211
116.96,-1.006
117.04,-0.759
117.12,-0.523
117.20,-0.313
117.28,-0.140
117.36,0.145
117.44,0.506
117.52,0.800
117.60,1.040
117.68,1.187
117.76,1.324
117.84,1.452
117.92,1.570
118.00,1.654
118.08,1.719
118.16,1.754
118.24,1.774
118.32,1.761
118.40,1.730
118.48,1.680
118.56,1.610
118.64,1.521
118.72,1.419
118.80,1.300
118.88,1.159
118.96,0.983
119.04,0.792
119.12,0.610
119.20,0.438
119.28,0.286
119.36,0.125
119.44,-0.094
119.52,-0.305
119.60,-0.499
119.68,-0.671
119.76,-0.812
119.84,-0.939
119.92,-1.032
120.00,-1.093
120.08,-1.143
120.16,-1.171
120.24,-1.183
120.32,-1.168
120.40,-1.145
120.48,-1.106
120.56,-1.053
120.64,-0.993
120.72,-0.908
120.80,-0.810
120.88,-0.716
120.96,-0.612
121.04,-0.504
121.12,-0.403
121.20,-0.301
121.28,-0.199
121.36,-0.108
121.44,0.015
121.52,0.108
121.60,0.205
121.68,0.299
121.76,0.362
121.84,0.425
121.92,0.464
122.00,0.492
122.08,0.510
122.16,0.512
122.24,0.508
122.32,0.498
122.40,0.475
122.48,0.443
122.56,0.401
122.64,0.356
122.72,0.304
122.80,0.244
122.88,0.184
122.96,0.129
123.04,0.068
123.12,0.013
123.20,-0.072
123.28,-0.134
123.36,-0.193
123.44,-0.241
123.52,-0.279
123.60,-0.312
123.68,-0.337
123.76,-0.356
123.84,-0.358
123.92,-0.358
124.00,-0.345
124.08,-0.328
124.16,-0.306
124.24,-0.271
124.32,-0.228
124.40,-0.184
124.48,-0.137
124.56,-0.086
124.64,-0.025
124.72,0.048
124.80,0.104
124.88,0.171
124.96,0.240
125.04,0.307
125.12,0.368
125.20,0.422
125.28,0.478
125.36,0.513
125.44,0.554
125.52,0.585
125.60,0.612
125.68,0.620
125.76,0.623
125.84,0.620
125.92,0.607
126.00,0.589
126.08,0.557
126.16,0.518
126.24,0.480
126.32,0.437
126.40,0.382
126.48,0.331
126.56,0.268
126.64,0.201
126.72,0.135
126.80,0.069
126.88,0.002
126.96,-0.095
127.04,-0.171
127.12,-0.247
127.20,-0.315
127.28,-0.375
127.36,-0.433
127.44,-0.477
127.52,-0.510
127.60,-0.539
127.68,-0.566
127.76,-0.582
127.84,-0.589
127.92,-0.585
128.00,-0.570
128.08,-0.550
128.16,-0.524
128.24,-0.493
128.32,-0.456
128.40,-0.413
128.48,-0.372
128.56,-0.317
128.64,-0.252
128.72,-0.196
128.80,-0.136
128.88,-0.071
128.96,0.016
129.04,0.071
129.12,0.140
129.20,0.213
129.28,0.272
129.36,0.333
129.44,0.385
129.52,0.432
129.60,0.467
129.68,0.497
129.76,0.519
129.84,0.533
129.92,0.542
130.00,0.548
130.08,0.541
130.16,0.528
130.24,0.513
130.32,0.490
130.40,0.466
130.48,0.433
130.56,0.397
130.64,0.352
130.72,0.313
130.80,0.264
130.88,0.217
130.96,0.169
131.04,0.121
131.12,0.078
131.20,0.035
131.28,-0.037
131.36,-0.084
131.44,-0.127
131.52,-0.168
131.60,-0.189
131.68,-0.221
131.76,-0.244
131.84,-0.264
131.92,-0.280
132.00,-0.293
132.08,-0.298
132.16,-0.295
132.24,-0.284
