Geotek MSCL 7.9 - TN336_JPC37-45_massMS.out created at 19:54:34 on 1/25/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.56
Den1	A=7.1605E-04	B=-.096198	C=9.8396
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=409.6482	B=-1.051803	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	before cal		10.87	0.0						55.5787
-0.578	cal sect	6.0	10.418	0.0245	1500.072	1.1579			0.9235	12.5463
-0.518	cal sect	12.0	10.213	0.0315	1475.654	1.1469	-1.6948	1692.412	0.9299	12.4653
-0.458	cal sect	18.0	10.253	0.0223	1478.016	1.13	-1.7008	1670.223	0.9397	11.5503
-0.398	cal sect	24.0	10.503	0.0014	1492.752	1.13	-1.5869	1686.79	0.9397	8.8674
-0.338	cal sect	30.0	10.688	0.0095	1500.913	1.1215	-1.5208	1683.343	0.9446	3.6717
-0.278	cal sect	36.0	10.621	0.0117	1510.381	1.1425	-1.52	1725.631	0.9324	0.4885
-0.218	cal sect	42.0	10.317	0.0075	1502.403	1.1437	-1.6505	1718.347	0.9317	0.3677
-0.158	cal sect	48.0	10.247	0.0242	1494.821	1.149	-2.5134	1717.494	0.9287	0.374
-0.098	cal sect	54.0	10.372	0.0086	1501.448	1.1311	-2.4654	1698.316	0.939	0.3746
-0.038	cal sect	60.0	10.463	0.0032	1511.121	1.1455	0.0	1730.958	0.9307	0.5163
0.002	 1	0.2	10.995	0.0	113.0661	1.0296	9.1666	116.4184	0.9979	1.1045
0.012	 1	1.2	10.959	0.0	112.6959	1.4382	7.7282	162.0809	0.7609	0.9089
0.022	 1	2.2	10.964	0.0001	1279.944	1.4623	8.6755	1871.645	0.7469	0.6995
0.032	 1	3.2	10.917	0.0	112.264	1.4483	9.4214	162.593	0.755	0.5653
0.042	 1	4.2	10.851	0.0	111.5853	1.4422	10.1931	160.9233	0.7586	0.492
0.052	 1	5.2	10.43	0.0005	1528.653	1.4837	11.0973	2268.128	0.7345	0.4506
0.062	 1	6.2	10.317	0.0016	1517.429	1.5055	11.9124	2284.457	0.7219	0.4299
0.072	 1	7.2	10.236	0.0068	1500.66	1.5098	12.1516	2265.644	0.7194	0.4218
0.082	 1	8.2	10.224	0.0044	1502.866	1.5079	12.8506	2266.129	0.7205	0.4188
0.092	 1	9.2	10.218	0.0062	1495.171	1.5061	12.8872	2251.943	0.7215	0.4149
0.102	 1	10.2	10.218	0.0017	1496.266	1.5002	12.9386	2244.639	0.725	0.415
0.112	 1	11.2	10.223	0.0026	1503.603	1.5099	13.4793	2270.216	0.7193	0.416
0.122	 1	12.2	10.227	0.005	1492.775	1.5377	13.2206	2295.369	0.7032	0.4203
0.132	 1	13.2	10.233	0.0012	1501.32	1.5408	13.1714	2313.221	0.7014	0.4238
0.142	 1	14.2	10.233	0.0011	1516.224	1.5223	13.3311	2308.201	0.7121	0.4268
0.152	 1	15.2	10.238	0.002	1506.918	1.5328	13.2216	2309.776	0.706	0.4312
0.162	 1	16.2	10.239	0.0061	1496.711	1.5209	13.321	2276.366	0.7129	0.4337
0.172	 1	17.2	10.242	0.0048	1488.23	1.5239	12.651	2267.936	0.7112	0.4333
0.182	 1	18.2	10.241	0.0059	1480.983	1.5159	13.3579	2244.963	0.7159	0.4314
0.192	 1	19.2	10.23	0.0023	1484.329	1.5217	12.7121	2258.735	0.7125	0.4254
0.202	 1	20.2	10.239	0.0013	1511.961	1.5464	13.1016	2338.068	0.6982	0.4199
0.212	 1	21.2	10.245	0.0024	1511.285	1.5293	13.2253	2311.25	0.708	0.4189
0.222	 1	22.2	10.241	0.0006	1508.025	1.5054	13.451	2270.133	0.7219	0.4218
0.232	 1	23.2	10.246	0.0004	1425.035	1.5122	13.3711	2154.974	0.718	0.4259
0.242	 1	24.2	10.256	0.0005	1512.684	1.532	13.7885	2317.379	0.7065	0.4276
0.252	 1	25.2	10.261	0.0015	1506.755	1.5269	13.8145	2300.729	0.7094	0.4269
0.262	 1	26.2	10.266	0.0032	1496.283	1.5383	13.0711	2301.676	0.7029	0.4279
0.272	 1	27.2	10.257	0.0068	1488.679	1.5291	13.8101	2276.399	0.7082	0.4324
0.282	 1	28.2	10.252	0.0054	1481.503	1.5404	13.1048	2282.052	0.7016	0.4376
0.292	 1	29.2	10.256	0.0032	1480.583	1.5682	12.8576	2321.868	0.6855	0.4408
0.302	 1	30.2	10.26	0.0069	1483.302	1.5538	12.962	2304.802	0.6938	0.4465
0.312	 1	31.2	10.266	0.0053	1484.384	1.5456	13.0093	2294.215	0.6986	0.4631
0.322	 1	32.2	10.26	0.0022	1491.93	1.5378	13.097	2294.31	0.7031	0.4689
0.332	 1	33.2	10.267	0.0033	1495.557	1.5441	13.0184	2309.23	0.6995	0.4715
0.342	 1	34.2	10.266	0.0054	1491.284	1.5499	12.9728	2311.372	0.6961	0.4764
0.352	 1	35.2	10.266	0.008	1486.964	1.5636	12.859	2325.078	0.6881	0.4819
0.362	 1	36.2	10.266	0.0032	1483.312	1.504	13.3685	2230.972	0.7227	0.489
0.372	 1	37.2	10.271	0.0017	1494.833	1.5223	13.19	2275.532	0.7121	0.4977
0.382	 1	38.2	10.271	0.0056	1493.312	1.5492	12.9609	2313.388	0.6965	0.5017
0.392	 1	39.2	10.271	0.0047	1487.042	1.5535	13.5399	2310.172	0.694	0.505
0.402	 1	40.2	10.271	0.0063	1491.794	1.5748	13.964	2349.306	0.6817	0.5045
0.412	 1	41.2	10.272	0.0063	1490.207	1.5553	13.5207	2317.721	0.693	0.5068
0.422	 1	42.2	10.267	0.0055	1486.678	1.5588	13.5093	2317.44	0.6909	0.5038
0.432	 1	43.2	10.267	0.0057	1486.248	1.5563	13.5308	2313.095	0.6924	0.5019
0.442	 1	44.2	10.261	0.0033	1490.558	1.5958	13.2182	2378.661	0.6695	0.4911
0.452	 1	45.2	10.257	0.006	1490.626	1.562	12.9053	2328.323	0.6891	0.492
0.462	 1	46.2	10.257	0.0067	1485.015	1.5936	12.6492	2366.516	0.6708	0.4994
0.472	 1	47.2	10.254	0.008	1489.324	1.6188	12.4629	2410.901	0.6562	0.5262
0.482	 1	48.2	10.262	0.0091	1490.486	1.5931	12.6353	2374.501	0.6711	0.5255
0.492	 1	49.2	10.293	0.0045	1493.254	1.5765	12.658	2354.087	0.6807	0.5236
0.502	 1	50.2	10.308	0.0076	1492.615	1.5586	12.7493	2326.459	0.691	0.5188
0.512	 1	51.2	10.323	0.0074	1488.322	1.5325	12.913	2280.784	0.7062	0.5108
0.522	 1	52.2	10.333	0.0073	1488.905	1.541	12.806	2294.335	0.7013	0.5039
0.532	 1	53.2	10.338	0.0093	1487.054	1.5424	12.7763	2293.602	0.7005	0.4993
0.542	 1	54.2	10.342	0.0075	1487.629	1.544	12.7491	2296.836	0.6996	0.4995
0.552	 1	55.2	10.352	0.004	1495.089	1.5575	12.6029	2328.635	0.6917	0.5018
0.562	 1	56.2	10.373	0.0053	1487.595	1.5671	12.453	2331.217	0.6861	0.5059
0.572	 1	57.2	10.419	0.0044	1490.345	1.5445	13.0695	2301.833	0.6992	0.5105
0.582	 1	58.2	10.703	0.0001	1409.402	1.4845	12.0151	2092.325	0.734	0.5171
0.592	 1	59.2	10.661	0.0015	1495.441	1.5153	12.4712	2266.084	0.7162	0.524
0.602	 1	60.2	10.617	0.0	109.179	1.5495	11.7807	169.1717	0.6964	0.5362
0.612	 1	61.2	10.57	0.0043	1501.634	1.5642	11.8194	2348.861	0.6878	0.5551
0.622	 1	62.2	10.563	0.0017	1518.327	1.5505	11.9468	2354.122	0.6958	0.5896
