Geotek MSCL 7.9 - TN336_JPC49-60_massMS.out created at 3:56:14 on 1/29/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=27.44
Den1	A=5.8049E-04	B=-.091106	C=9.7911
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=551.3501	B=-1.099499	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	before cal		10.507	0.0						78.0298
-0.578	cal sect	6.0	10.48	0.0309	1507.914	1.1222			0.9442	27.8501
-0.518	cal sect	12.0	10.214	0.0352	1498.533	1.1586	-1.6771	1736.259	0.9231	24.7857
-0.458	cal sect	18.0	10.275	0.0194	1494.98	1.1383	-1.678	1701.745	0.9349	26.2237
-0.398	cal sect	24.0	10.427	0.0103	1498.778	1.1323	-1.617	1697.131	0.9383	17.9414
-0.338	cal sect	30.0	10.653	0.0089	1510.85	1.1239	-1.532	1697.97	0.9432	4.6476
-0.278	cal sect	36.0	10.497	0.0293	1529.283	1.1304	-1.589	1728.692	0.9394	0.4785
-0.218	cal sect	42.0	10.234	0.0065	1523.37	1.171	-1.65	1783.909	0.9159	0.3476
-0.158	cal sect	48.0	10.229	0.0338	1514.959	1.1585	-1.6703	1755.04	0.9232	0.3544
-0.098	cal sect	54.0	10.419	0.0098	1519.026	1.1349	-1.6169	1723.946	0.9368	0.3629
-0.038	cal sect	60.0	10.431	0.0062	1528.576	1.1269	1.6231	1722.493	0.9415	0.5097
0.002	 1	0.2	10.607	0.0023	1535.022	1.1665	11.2082	1790.543	0.9185	1.2506
0.012	 1	1.2	10.574	0.0	108.8353	1.3351	12.5156	145.301	0.8207	1.0328
0.022	 1	2.2	10.487	0.0118	1458.554	1.3635	15.1901	1988.788	0.8042	0.6978
0.032	 1	3.2	10.647	0.0047	1518.397	1.36	16.484	2065.027	0.8063	0.5086
0.042	 1	4.2	10.684	0.0038	1520.638	1.3548	18.9038	2060.203	0.8093	0.436
0.052	 1	5.2	10.503	0.0059	1525.49	1.388	23.9015	2117.307	0.7901	0.4228
0.062	 1	6.2	10.51	0.0065	1522.526	1.3875	29.0231	2112.516	0.7903	0.4296
0.072	 1	7.2	10.461	0.0034	1514.331	1.3818	36.757	2092.51	0.7936	0.4375
0.082	 1	8.2	10.379	0.0004	1511.211	1.458	40.0889	2203.283	0.7494	0.4428
0.092	 1	9.2	10.301	0.0001	1500.728	1.6326	38.9095	2450.104	0.6481	0.4489
0.102	 1	10.2	10.271	0.0	105.7166	1.5929	37.8162	168.3915	0.6712	0.4536
0.112	 1	11.2	10.242	0.0009	1532.087	1.4106	39.6344	2161.196	0.7769	0.4588
0.122	 1	12.2	10.214	0.0161	1511.841	1.4077	35.8905	2128.21	0.7786	0.4602
0.132	 1	13.2	10.214	0.0149	1502.501	1.461	29.926	2195.145	0.7477	0.456
0.142	 1	14.2	10.212	0.0108	1513.562	1.4265	27.2592	2159.123	0.7677	0.4467
0.152	 1	15.2	10.203	0.0314	1504.645	1.4046	24.2853	2113.454	0.7804	0.4339
0.162	 1	16.2	10.197	0.028	1501.767	1.4142	22.0913	2123.752	0.7748	0.4194
0.172	 1	17.2	10.205	0.0276	1505.162	1.4058	20.7869	2115.945	0.7797	0.4067
0.182	 1	18.2	10.208	0.0545	1509.166	1.3888	14.0151	2096.004	0.7895	0.398
0.192	 1	19.2	10.19	0.0434	1503.393	1.4004	18.1617	2105.338	0.7828	0.3929
0.202	 1	20.2	10.207	0.0374	1505.013	1.4211	17.8114	2138.74	0.7708	0.3882
0.212	 1	21.2	10.197	0.0311	1501.325	1.4173	17.2202	2127.881	0.773	0.3837
0.222	 1	22.2	10.163	0.0327	1495.879	1.4051	16.8372	2101.821	0.7801	0.3805
0.232	 1	23.2	10.185	0.0318	1497.794	1.4239	16.5112	2132.711	0.7692	0.3777
0.242	 1	24.2	10.196	0.0272	1499.191	1.4167	15.8537	2123.969	0.7734	0.3774
0.252	 1	25.2	10.183	0.0306	1499.485	1.4186	15.8919	2127.096	0.7723	0.3766
0.262	 1	26.2	10.217	0.029	1499.413	1.415	15.0927	2121.741	0.7743	0.3744
0.272	 1	27.2	10.223	0.0248	1498.974	1.4137	15.0812	2119.145	0.7751	0.3729
0.282	 1	28.2	10.217	0.0312	1498.533	1.4239	14.9994	2133.692	0.7692	0.3719
0.292	 1	29.2	10.226	0.0444	1499.633	1.4111	15.0963	2116.176	0.7766	0.3739
0.302	 1	30.2	10.233	0.0308	1498.243	1.3933	14.5656	2087.519	0.7869	0.3772
0.312	 1	31.2	10.216	0.0241	1497.289	1.4128	13.7468	2115.299	0.7757	0.3819
0.322	 1	32.2	10.239	0.0345	1501.32	1.4311	13.4825	2148.592	0.765	0.3825
0.332	 1	33.2	10.236	0.0279	1497.148	1.4222	13.5788	2129.231	0.7702	0.3849
0.342	 1	34.2	10.233	0.0286	1496.271	1.4145	12.9806	2116.535	0.7746	0.3872
0.352	 1	35.2	10.243	0.0174	1496.421	1.4328	12.7791	2144.079	0.764	0.3918
0.362	 1	36.2	10.238	0.0195	1498.756	1.438	12.7511	2155.175	0.761	0.4005
0.372	 1	37.2	10.238	0.0208	1497.879	1.441	12.0549	2158.395	0.7593	0.4092
0.382	 1	38.2	10.236	0.0207	1496.491	1.4278	12.1725	2136.764	0.7669	0.4196
0.392	 1	39.2	10.243	0.022	1496.858	1.4373	12.0688	2151.396	0.7614	0.4298
0.402	 1	40.2	10.244	0.021	1495.038	1.4451	12.6666	2160.517	0.7569	0.4386
0.412	 1	41.2	10.228	0.0213	1493.793	1.4369	12.7967	2146.421	0.7617	0.4451
0.422	 1	42.2	10.239	0.0282	1496.93	1.4471	12.6672	2166.185	0.7558	0.4484
0.432	 1	43.2	10.233	0.0259	1496.053	1.433	12.8137	2143.792	0.7639	0.4536
0.442	 1	44.2	10.233	0.0149	1494.96	1.4494	12.668	2166.858	0.7544	0.457
0.452	 1	45.2	10.233	0.0158	1498.901	1.4499	13.3301	2173.325	0.7541	0.461
0.462	 1	46.2	10.229	0.0162	1499.194	1.4596	12.5939	2188.243	0.7485	0.4635
0.472	 1	47.2	10.229	0.0213	1497.657	1.4515	12.6642	2173.879	0.7532	0.4674
0.482	 1	48.2	10.228	0.0201	1497.73	1.4682	12.5241	2198.917	0.7435	0.4692
0.492	 1	49.2	10.231	0.0194	1499.048	1.4657	11.8749	2197.142	0.745	0.4722
0.502	 1	50.2	10.225	0.0197	1496.633	1.4498	12.6933	2169.851	0.7542	0.4749
0.512	 1	51.2	10.23	0.0192	1498.242	1.4464	12.0371	2166.983	0.7562	0.4755
0.522	 1	52.2	10.229	0.02	1497.0	1.451	12.0018	2172.171	0.7535	0.4786
0.532	 1	53.2	10.244	0.019	1499.854	1.4434	11.347	2164.847	0.7579	0.4782
0.542	 1	54.2	10.254	0.0208	1500.439	1.4405	10.671	2161.331	0.7596	0.4778
0.552	 1	55.2	10.269	0.0222	1501.096	1.4529	10.5351	2180.968	0.7524	0.4801
0.562	 1	56.2	10.271	0.0305	1501.608	1.4501	10.5495	2177.499	0.754	0.4791
0.572	 1	57.2	10.268	0.0211	1495.921	1.4699	10.4165	2198.799	0.7425	0.481
0.582	 1	58.2	10.274	0.0202	1497.449	1.4432	9.9295	2161.054	0.758	0.4818
0.592	 1	59.2	10.274	0.0202	1500.511	1.453	10.5199	2180.194	0.7523	0.4832
0.602	 1	60.2	10.269	0.0195	1499.562	1.4585	9.8389	2187.095	0.7491	0.4827
0.612	 1	61.2	10.273	0.018	1499.489	1.4524	10.5273	2177.785	0.7527	0.4837
0.622	 1	62.2	10.274	0.0177	1504.026	1.4563	10.4962	2190.249	0.7504	0.4876
