Geotek MSCL 7.9 - TN336_JPC50-61_massMS.out created at 10:44:38 on 1/29/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=27.44
Den1	A=5.8049E-04	B=-.091106	C=9.7911
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=551.3501	B=-1.099499	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	cal sect	0.0	10.473	0.0						59.8079
-0.578	cal sect	6.0	10.439	0.0159	1510.054	1.1337			0.9375	14.5804
-0.518	cal sect	12.0	10.176	0.0384	1494.712	1.1371	-1.7274	1699.628	0.9356	13.615
-0.458	cal sect	18.0	10.213	0.0269	1492.911	1.1424	-1.7015	1705.469	0.9325	13.8996
-0.398	cal sect	24.0	10.517	0.0016	1504.793	1.1051	-1.6164	1663.017	0.9541	10.6633
-0.338	cal sect	30.0	10.687	0.0094	1512.882	1.1075	-1.5404	1675.58	0.9527	3.7715
-0.278	cal sect	36.0	10.558	0.005	1526.384	1.1389	-1.5511	1738.342	0.9345	0.5125
-0.218	cal sect	42.0	10.298	0.0028	1526.082	1.1345	-1.6729	1731.263	0.9371	0.3672
-0.158	cal sect	48.0	10.15	0.0172	1509.069	1.1671	-1.6954	1761.241	0.9182	0.3672
-0.098	cal sect	54.0	10.242	0.0039	1509.951	1.1635	-0.8285	1756.886	0.9202	0.3615
-0.038	cal sect	60.0	10.398	0.0151	1528.893	1.1497	2.4081	1757.762	0.9283	0.4756
0.002	 1	0.2	10.851	0.0	111.6864	1.0288	13.4943	114.9065	0.9984	1.0905
0.012	 1	1.2	10.785	0.0	111.007	1.3361	13.6832	148.3219	0.8201	0.868
0.022	 1	2.2	10.77	0.0009	1355.228	1.3473	15.4824	1825.838	0.8137	0.6394
0.032	 1	3.2	10.755	0.0004	1447.705	1.3457	16.8077	1948.107	0.8146	0.5025
0.042	 1	4.2	10.717	0.0002	1471.509	1.334	17.7609	1963.056	0.8213	0.4352
0.052	 1	5.2	10.307	0.002	1548.063	1.3866	20.4783	2146.595	0.7908	0.3979
0.062	 1	6.2	10.166	0.0094	1543.577	1.4362	21.9445	2216.873	0.7621	0.3791
0.072	 1	7.2	10.138	0.0095	1540.261	1.4161	23.8367	2181.095	0.7737	0.3674
0.082	 1	8.2	10.133	0.0048	1540.203	1.4251	24.4175	2194.883	0.7685	0.3623
0.092	 1	9.2	10.129	0.0072	1534.232	1.3866	24.4059	2127.339	0.7908	0.3584
0.102	 1	10.2	10.128	0.0162	1529.678	1.3967	22.8102	2136.515	0.785	0.3579
0.112	 1	11.2	10.128	0.0105	1533.848	1.4121	21.1514	2165.961	0.776	0.3558
0.122	 1	12.2	10.128	0.0118	1528.986	1.3943	20.7071	2131.898	0.7864	0.3671
0.132	 1	13.2	10.128	0.0212	1517.076	1.402	19.1738	2126.908	0.7819	0.3609
0.142	 1	14.2	10.129	0.0224	1510.438	1.3963	19.2458	2109.074	0.7852	0.3569
0.152	 1	15.2	10.128	0.012	1517.531	1.4317	18.0807	2172.601	0.7647	0.3545
0.162	 1	16.2	10.128	0.0051	1530.141	1.3919	18.5968	2129.865	0.7877	0.3537
0.172	 1	17.2	10.128	0.0178	1517.076	1.3986	17.0843	2121.816	0.7839	0.3551
0.182	 1	18.2	10.128	0.0342	1507.367	1.4039	17.02	2116.194	0.7808	0.3547
0.192	 1	19.2	10.138	0.0358	1504.601	1.3987	16.3252	2104.452	0.7838	0.356
0.202	 1	20.2	10.153	0.0325	1509.964	1.3857	15.6948	2092.311	0.7914	0.3561
0.212	 1	21.2	10.184	0.0173	1510.531	1.4024	15.3715	2118.396	0.7817	0.3574
0.222	 1	22.2	10.179	0.0096	1515.634	1.3914	14.105	2108.818	0.7881	0.3594
0.232	 1	23.2	10.409	0.0029	1517.789	1.374	14.732	2085.425	0.7982	0.3622
0.242	 1	24.2	10.407	0.0056	1510.012	1.3468	15.0379	2033.655	0.8139	0.3665
0.252	 1	25.2	10.425	0.0006	1535.12	1.4024	13.7163	2152.925	0.7816	0.3743
0.262	 1	26.2	10.456	0.0065	1527.761	1.4	12.9749	2138.838	0.7831	0.3865
0.272	 1	27.2	10.419	0.0032	1533.108	1.3738	13.3571	2106.257	0.7982	0.4124
0.282	 1	28.2	10.388	0.0007	1537.824	1.4067	12.4995	2163.278	0.7792	0.462
0.292	 1	29.2	10.435	0.0024	1547.072	1.396	12.4326	2159.763	0.7854	0.5674
0.302	 1	30.2	10.643	0.0095	1531.147	1.3688	11.9819	2095.756	0.8012	0.7743
0.312	 1	31.2	10.836	0.0	111.532	1.3276	10.4991	148.067	0.8251	1.1109
0.322	 2	0.3	10.853	0.0	111.7069	0.8515	16.2965	95.1158	1.1012	1.3073
0.332	 2	1.3	10.816	0.0	111.3261	1.0875	12.1271	121.0638	0.9643	1.048
0.342	 2	2.3	10.828	0.0	981.4194	1.1737	11.2002	1151.938	0.9143	0.7216
0.352	 2	3.3	10.786	0.0001	1026.749	1.1752	11.3115	1206.607	0.9135	0.5416
0.362	 2	4.3	10.705	0.0	110.1836	1.1918	12.1091	131.3176	0.9038	0.4683
0.372	 2	5.3	10.328	0.0	866.225	1.3195	12.8363	1143.017	0.8297	0.4375
0.382	 2	6.3	10.185	0.0002	1082.819	1.3063	14.2477	1414.529	0.8374	0.4221
0.392	 2	7.3	10.139	0.0003	1364.052	1.3032	15.2311	1777.68	0.8392	0.415
0.402	 2	8.3	10.133	0.0005	1520.102	1.3979	14.2236	2124.999	0.7843	0.4082
0.412	 2	9.3	10.127	0.0021	1501.854	1.412	14.8113	2120.627	0.7761	0.4032
0.422	 2	10.3	10.128	0.0021	1502.225	1.4179	14.0429	2130.065	0.7727	0.3995
0.432	 2	11.3	10.127	0.0022	1502.077	1.4135	14.0914	2123.126	0.7753	0.3976
0.442	 2	12.3	10.128	0.0025	1507.367	1.4282	13.2447	2152.853	0.7667	0.3962
0.452	 2	13.3	10.125	0.0072	1510.969	1.4101	14.133	2130.626	0.7772	0.3949
0.462	 2	14.3	10.132	0.0048	1501.704	1.4079	14.1267	2114.286	0.7785	0.3938
0.472	 2	15.3	10.132	0.0039	1502.373	1.4208	14.6987	2134.564	0.771	0.3934
0.482	 2	16.3	10.135	0.0065	1507.512	1.4341	14.5495	2161.977	0.7633	0.394
0.492	 2	17.3	10.135	0.0085	1503.486	1.4431	15.1479	2169.644	0.7581	0.3938
0.502	 2	18.3	10.142	0.0128	1503.187	1.4411	15.1386	2166.217	0.7592	0.3935
0.512	 2	19.3	10.142	0.0104	1502.073	1.4617	15.6037	2195.56	0.7473	0.3933
0.522	 2	20.3	10.148	0.0101	1496.093	1.4343	16.5649	2145.812	0.7632	0.3931
0.532	 2	21.3	10.152	0.0174	1494.479	1.4519	16.345	2169.86	0.7529	0.3953
0.542	 2	22.3	10.161	0.018	1495.144	1.463	16.1797	2187.412	0.7465	0.397
0.552	 2	23.3	10.162	0.0184	1495.732	1.4826	15.9613	2217.58	0.7351	0.398
0.562	 2	24.3	10.173	0.0124	1502.437	1.4937	15.7929	2244.245	0.7287	0.3982
0.572	 2	25.3	10.178	0.0096	1507.629	1.4555	16.1848	2194.362	0.7509	0.3954
0.582	 2	26.3	10.178	0.0184	1498.087	1.4842	15.211	2223.394	0.7342	0.3938
0.592	 2	27.3	10.183	0.0087	1493.546	1.478	14.5896	2207.462	0.7378	0.3931
0.602	 2	28.3	10.19	0.0139	1497.648	1.4757	13.9205	2210.077	0.7392	0.3936
0.612	 2	29.3	10.198	0.0152	1500.147	1.4748	13.8975	2212.413	0.7397	0.3918
0.622	 2	30.3	10.198	0.0192	1497.504	1.4509	13.4538	2172.711	0.7535	0.3915
