Geotek MSCL 7.9 - TN336_TC19-22.out created at 0:45:24 on 1/23/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=505.0359	B=-1.084619	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.639	before cal		10.656	0.0009						90.2994
-0.579	cal sect	6.0	10.48	0.0187	1480.226	1.1182	-1.8045		0.9465	16.9127
-0.519	cal sect	12.0	10.21	0.0424	1474.368	1.1367	-0.9727	1675.943	0.9358	14.994
-0.459	cal sect	18.0	10.269	0.0365	1471.414	1.1293	-1.9133	1661.617	0.9401	14.5677
-0.399	cal sect	24.0	10.481	0.0205	1477.654	1.1269	-1.804	1665.126	0.9415	10.9207
-0.339	cal sect	30.0	10.674	0.0185	1490.366	1.1226	-0.856	1673.021	0.944	3.7205
-0.279	cal sect	36.0	10.507	0.0184	1504.008	1.1468	-1.7912	1724.757	0.9299	0.4789
-0.219	cal sect	42.0	10.263	0.0101	1500.219	1.1422	-0.9583	1713.521	0.9326	0.3604
-0.159	cal sect	48.0	10.216	0.025	1491.822	1.1514	-0.971	1717.659	0.9273	0.3637
-0.099	cal sect	54.0	10.439	0.0039	1500.503	1.1392	-0.9125	1709.389	0.9343	0.3735
-0.039	cal sect	60.0	10.467	0.0074	1502.8	1.1321	0.9055	1701.287	0.9385	0.5315
0.001	 1	0.1	10.877	0.0	111.8055	0.6964	8.1111	77.8568	1.1912	1.1143
0.011	 1	1.1	10.882	0.0	111.8569	1.381	10.5306	154.4777	0.7941	0.9158
0.021	 1	2.1	10.928	0.0	112.3298	1.384	11.2049	155.4686	0.7923	0.69
0.031	 1	3.1	10.909	0.0004	1527.871	1.3879	12.8694	2120.514	0.7901	0.5478
0.041	 1	4.1	10.856	0.0005	1515.989	1.3645	13.8651	2068.504	0.8037	0.4703
0.051	 1	5.1	10.393	0.0024	1517.891	1.4368	15.7106	2180.924	0.7617	0.4296
0.061	 1	6.1	10.273	0.0187	1496.213	1.4761	17.2006	2208.576	0.7389	0.4094
0.071	 1	7.1	10.235	0.0056	1497.002	1.4785	17.3854	2213.342	0.7375	0.3999
0.081	 1	8.1	10.235	0.0132	1504.041	1.4726	18.3512	2214.923	0.7409	0.396
0.091	 1	9.1	10.208	0.0262	1493.489	1.4824	18.4916	2213.989	0.7353	0.3961
0.101	 1	10.1	10.204	0.0248	1484.866	1.4861	18.5125	2206.647	0.7331	0.3974
0.111	 1	11.1	10.213	0.0198	1492.038	1.4967	18.4655	2233.096	0.727	0.4002
