Geotek MSCL 7.9 - TN336_BB22-25.out created at 18:34:24 on 1/23/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=536.0255	B=-1.092736	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.638	cal sect	0.0	10.688	0.0021						84.8931
-0.578	cal sect	6.0	10.506	0.0249	1500.214	1.1507	-0.8959		0.9277	15.0068
-0.518	cal sect	12.0	10.254	0.136	1486.518	1.1265	-0.9607	1674.551	0.9417	14.7982
-0.458	cal sect	18.0	10.248	0.0634	1485.863	1.1424	-0.9623	1697.387	0.9325	14.8895
-0.398	cal sect	24.0	10.53	0.0019	1492.982	1.1351	-0.89	1694.706	0.9367	10.7877
-0.338	cal sect	30.0	10.794	0.0065	1511.765	1.1185	-0.8291	1690.881	0.9464	3.8693
-0.278	cal sect	36.0	10.646	0.0318	1516.74	1.1266	-0.8625	1708.786	0.9416	0.4927
-0.218	cal sect	42.0	10.345	0.0141	1506.48	1.1445	-0.9366	1724.155	0.9313	0.3681
-0.158	cal sect	48.0	10.258	0.0887	1504.105	1.1242	-0.9596	1690.939	0.943	0.371
-0.098	cal sect	54.0	10.47	0.021	1510.169	1.1373	-0.9047	1717.556	0.9354	0.3778
-0.038	cal sect	60.0	10.57	0.0132	1519.551	1.1448	3.5215	1739.599	0.9311	0.5355
0.002	 1	0.2	11.004	0.0	113.111	0.8713	13.3399	98.5494	1.0898	1.2087
0.012	 1	1.2	10.941	0.0	112.4634	1.4555	16.7505	163.6914	0.7509	1.0057
0.022	 1	2.2	10.899	0.0002	1337.629	1.4872	18.5482	1989.371	0.7325	0.7799
0.032	 1	3.2	10.859	0.0	111.6205	1.5109	20.3738	168.6506	0.7187	0.6411
0.042	 1	4.2	10.824	0.0	111.2607	1.5172	21.3851	168.8015	0.7151	0.5679
0.052	 1	5.2	10.483	0.002	1521.701	1.5501	24.3411	2358.808	0.696	0.5292
0.062	 1	6.2	10.425	0.0134	1514.821	1.551	24.7324	2349.477	0.6955	0.5085
0.072	 1	7.2	10.33	0.0286	1508.47	1.592	26.3332	2401.487	0.6717	0.498
0.082	 1	8.2	10.3	0.0227	1505.628	1.6142	26.5548	2430.408	0.6588	0.491
0.092	 1	9.2	10.278	0.0078	1518.393	1.6323	26.7189	2478.507	0.6483	0.4891
0.102	 1	10.2	10.273	0.0082	1514.075	1.6246	26.7564	2459.753	0.6528	0.4898
0.112	 1	11.2	10.277	0.0174	1505.126	1.6077	25.7719	2419.771	0.6626	0.4899
