Geotek MSCL 7.9 - TN336_TC5-05_massMS.out created at 12:51:40 on 1/20/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.74
Den1	A=5.8845E-04	B=-.089542	C=8.5401
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=858.6318	B=-1.165855	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.639	before cal		10.432	0.0						95.641
-0.579	cal sect	6.0	10.192	0.0156	1467.108	1.1935			0.9028	17.6895
-0.519	cal sect	12.0	9.932	0.0232	1441.51	1.1862	-0.8881	1709.964	0.9071	17.2427
-0.459	cal sect	18.0	9.955	0.0209	1444.219	1.1739	-1.7829	1695.396	0.9142	16.026
-0.399	cal sect	24.0	10.178	0.0018	1458.375	1.1502	-1.7067	1677.42	0.928	12.0995
-0.339	cal sect	30.0	10.284	0.0211	1458.93	1.122	-1.6982	1636.867	0.9443	3.9739
-0.279	cal sect	36.0	10.287	0.0041	1476.108	1.1825	-0.805	1745.477	0.9092	0.5057
-0.219	cal sect	42.0	10.002	0.0034	1466.999	1.1793	-0.8753	1730.029	0.9111	0.3517
-0.159	cal sect	48.0	9.978	0.0183	1463.479	1.1305	-0.9195	1654.531	0.9394	0.3507
-0.099	cal sect	54.0	10.099	0.0089	1470.657	1.1261	-0.8915	1656.094	0.9419	0.347
-0.039	cal sect	60.0	10.235	0.0072	1476.912	1.1438	0.8444	1689.28	0.9317	0.4889
0.001	 1	0.1	10.474	0.0	107.7284	1.3756	6.5698	148.1933	0.7972	1.2282
0.011	 1	1.1	10.514	0.0011	1494.103	1.4253	7.526	2129.547	0.7684	0.892
0.021	 1	2.1	10.741	0.0005	1490.357	1.4106	8.9412	2102.242	0.7769	0.6347
0.031	 1	3.1	10.732	0.0015	1479.867	1.3787	9.7814	2040.242	0.7954	0.5063
0.041	 1	4.1	10.693	0.0	109.9809	1.3687	9.9557	150.5324	0.8012	0.4418
0.051	 1	5.1	10.331	0.0	106.2576	1.4227	11.2349	151.1703	0.7699	0.409
0.061	 1	6.1	10.224	0.0034	1466.858	1.4	11.7648	2053.571	0.7831	0.3939
0.071	 1	7.1	10.009	0.0065	1466.305	1.4404	12.1588	2112.057	0.7596	0.3864
0.081	 1	8.1	9.971	0.0167	1455.408	1.4468	12.9593	2105.616	0.7559	0.3842
0.091	 1	9.1	9.97	0.0172	1455.05	1.4697	12.7603	2138.55	0.7426	0.3832
0.101	 1	10.1	9.97	0.015	1454.201	1.528	11.5918	2222.053	0.7088	0.3835
0.111	 1	11.1	9.97	0.0142	1454.413	1.5022	11.7914	2184.757	0.7238	0.3865
0.121	 1	12.1	9.966	0.0142	1455.528	1.5475	11.4593	2252.41	0.6975	0.3899
0.131	 1	13.1	9.97	0.0132	1456.325	1.566	10.6452	2280.639	0.6868	0.3955
0.141	 1	14.1	9.965	0.013	1455.595	1.5562	10.7277	2265.236	0.6924	0.4019
0.151	 1	15.1	9.965	0.0131	1459.432	1.5902	9.8421	2320.851	0.6727	0.4077
0.161	 1	16.1	9.965	0.0154	1455.169	1.561	10.0263	2271.556	0.6897	0.4108
0.171	 1	17.1	9.963	0.0129	1458.071	1.5087	9.688	2199.807	0.72	0.4155
0.181	 1	18.1	9.961	0.0148	1458.205	1.5626	8.6907	2278.613	0.6887	0.4236
0.191	 1	19.1	9.96	0.0149	1454.439	1.5851	8.5698	2305.482	0.6757	0.4314
0.201	 1	20.1	9.956	0.016	1456.194	1.6504	7.6065	2403.333	0.6378	0.4384
0.211	 1	21.1	9.953	0.0137	1460.026	1.7451	7.2002	2547.836	0.5829	0.442
0.221	 1	22.1	9.947	0.0091	1471.667	1.7106	6.7451	2517.393	0.6029	0.4479
0.231	 1	23.1	9.941	0.0142	1474.488	1.6792	7.5087	2475.994	0.6211	0.4513
0.241	 1	24.1	9.945	0.0155	1473.115	1.6828	7.484	2478.974	0.619	0.452
0.251	 1	25.1	9.94	0.0165	1466.293	1.5923	7.261	2334.729	0.6715	0.4502
0.261	 1	26.1	9.949	0.0158	1459.654	1.6662	7.5497	2432.12	0.6286	0.4464
0.271	 1	27.1	9.96	0.0107	1460.839	1.62	7.7402	2366.596	0.6554	0.4412
0.281	 1	28.1	9.967	0.0129	1462.08	1.4953	9.066	2186.283	0.7278	0.4538
0.291	 1	29.1	9.972	0.0193	1454.705	1.5	9.7186	2182.103	0.725	0.4324
0.301	 1	30.1	9.972	0.0161	1451.528	1.5352	9.4959	2228.408	0.7046	0.4302
0.311	 1	31.1	9.982	0.0134	1451.927	1.5022	10.3678	2181.053	0.7238	0.452
0.321	 1	32.1	9.992	0.0156	1452.959	1.5454	9.3791	2245.34	0.6987	0.4526
0.331	 1	33.1	9.991	0.0153	1450.915	1.5436	10.0633	2239.653	0.6998	0.4512
0.341	 1	34.1	10.001	0.015	1453.211	1.5252	9.4786	2216.367	0.7105	0.4507
0.351	 1	35.1	10.028	0.0138	1454.176	1.5465	9.2754	2248.812	0.6981	0.4601
0.361	 1	36.1	10.038	0.0131	1449.321	1.5214	9.4011	2204.984	0.7127	0.466
0.371	 1	37.1	10.068	0.0051	1461.036	1.5365	9.8877	2244.914	0.7039	0.4743
0.381	 1	38.1	10.127	0.0027	1456.284	1.5561	8.9598	2266.126	0.6925	0.4829
0.391	 1	39.1	10.351	0.001	1465.732	1.5084	8.6781	2210.883	0.7202	0.4928
0.401	 1	40.1	10.357	0.0004	1455.043	1.5301	8.5409	2226.296	0.7076	0.5004
0.411	 1	41.1	10.349	0.0004	1472.538	1.5446	8.4792	2274.506	0.6992	0.5118
0.421	 1	42.1	10.33	0.0017	1468.372	1.5303	7.9896	2246.982	0.7075	0.5301
0.431	 1	43.1	10.282	0.0028	1466.971	1.5289	8.7284	2242.787	0.7083	0.5711
0.441	 1	44.1	10.25	0.0004	1463.032	1.5176	8.2387	2220.328	0.7148	0.6465
0.451	 1	45.1	10.206	0.0012	1460.922	1.5232	7.6716	2225.313	0.7116	0.8044
0.461	 1	46.1	10.599	0.0	109.014	1.4011	7.4814	152.7342	0.7825	1.0839
0.471	 1	47.1	10.632	0.0	109.3535	0.5394	19.2587	58.989	1.2822	1.3829
0.481	 2	0.3	10.628	0.0	109.3123	1.4745	6.4654	161.1831	0.7398	1.3788
0.491	 2	1.3	10.638	0.0	109.4152	1.474	6.4501	161.2827	0.7401	1.0889
0.501	 2	2.3	10.637	0.0	109.4049	1.5009	6.3362	164.2086	0.7245	0.8023
0.511	 2	3.3	10.606	0.0002	1108.834	1.4329	6.6929	1588.833	0.764	0.6302
0.521	 2	4.3	10.551	0.0	108.5203	1.4599	6.6678	158.428	0.7483	0.5375
0.531	 2	5.3	10.146	0.0013	1464.492	1.4979	7.9354	2193.59	0.7263	0.4888
0.541	 2	6.3	10.058	0.0002	1440.149	1.5119	7.3904	2177.331	0.7182	0.4641
0.551	 2	7.3	10.0	0.0029	1461.134	1.5337	8.0814	2240.989	0.7055	0.4492
0.561	 2	8.3	9.976	0.0059	1454.439	1.5271	8.1731	2221.081	0.7093	0.4415
0.571	 2	9.3	9.97	0.0041	1455.05	1.5318	7.4822	2228.797	0.7066	0.4378
0.581	 2	10.3	9.97	0.0067	1454.413	1.529	8.1774	2223.736	0.7083	0.4353
0.591	 2	11.3	9.97	0.0118	1455.687	1.5478	8.0778	2253.135	0.6973	0.4345
0.601	 2	12.3	9.959	0.0121	1451.538	1.5195	7.5669	2205.565	0.7138	0.432
0.611	 2	13.3	9.954	0.0094	1449.119	1.5027	8.3588	2177.655	0.7235	0.4295
0.621	 2	14.3	9.958	0.0132	1451.18	1.4885	7.7265	2160.122	0.7317	0.4274
