Geotek MSCL 7.9 - TN336_BB25-28.raw created at 18:40:05 on 1/23/2016.,,,,,,,,,,,Geotek MSCL 7.9 - TN336_BB25-28.out created at 18:40:45 on 1/23/2016.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Core Depth,Section,Sect Depth,CTD ,Tr. Time ,PW Amp   ,A Gamma  ,Mag Sus  ,Temp     ,NC Res   ,,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,MS1,Imp,FP,RES
m,,cm,mm,µsec,,cps,SI x 10^-5,¡C,mV,,m,,cm,cm,,m/s,g/cc,SI x 10^-5,x 10^-8 (m^3/kg),,,Ohm.m
,,,,,,,,,,,,,,,,,,,,,,
0.441,1,44.1,0.68,94.49,0.0407,4713,25,19.81,584.6,,0.441,1,44.1,10.248,0.0407,1499.561,1.601,24.0581,15.0268,2400.816,0.6665,0.5078
0.451,1,45.1,0.68,94.64,0.0301,4669,24,19.81,580.2,,0.451,1,45.1,10.248,0.0301,1496.277,1.6137,23.0958,14.3125,2414.517,0.6591,0.5121
0.461,1,46.1,0.7,94.55,0.0305,4698,24,19.81,574,,0.461,1,46.1,10.25,0.0305,1498.538,1.605,23.0828,14.3818,2405.157,0.6642,0.5181
0.471,1,47.1,0.63,94.69,0.03,4789,25,19.81,570,,0.471,1,47.1,10.243,0.03,1494.456,1.5802,24.092,15.2458,2361.592,0.6785,0.5221
0.481,1,48.1,0.68,94.75,0.0255,4720,25,19.8,567.3,,0.481,1,48.1,10.248,0.0255,1493.878,1.599,24.0581,15.0456,2388.725,0.6676,0.5248
0.491,1,49.1,0.87,94.55,0.0398,4702,24,19.8,563.8,,0.491,1,49.1,10.267,0.0398,1501.023,1.6012,22.9728,14.3472,2403.435,0.6664,0.5284
0.501,1,50.1,0.74,94.54,0.0343,4691,23,19.8,562.4,,0.501,1,50.1,10.254,0.0343,1499.342,1.6064,22.0961,13.7552,2408.526,0.6633,0.5298
0.511,1,51.1,0.74,94.77,0.0314,4708,23,19.8,561.8,,0.511,1,51.1,10.254,0.0314,1494.317,1.6015,22.0961,13.7971,2393.159,0.6662,0.5304
0.521,1,52.1,0.79,94.75,0.0205,4659,22,19.8,564.4,,0.521,1,52.1,10.259,0.0205,1495.481,1.6149,21.1057,13.0698,2414.978,0.6584,0.5277
0.531,1,53.1,0.78,94.84,0.0217,4753,22,19.8,568.6,,0.531,1,53.1,10.258,0.0217,1493.376,1.5881,21.1117,13.2939,2371.584,0.674,0.5235
0.541,1,54.1,0.79,94.83,0.0286,4782,22,19.8,572.6,,0.541,1,54.1,10.259,0.0286,1493.739,1.5797,21.1057,13.3603,2359.713,0.6788,0.5195
0.551,1,55.1,0.83,94.92,0.0313,4813,22,19.81,576.3,,0.551,1,55.1,10.263,0.0313,1492.366,1.5704,21.082,13.4242,2343.683,0.6842,0.5159
0.561,1,56.1,0.74,94.94,0.0205,4810,22,19.79,573.9,,0.561,1,56.1,10.254,0.0205,1490.624,1.5727,21.1354,13.4393,2344.249,0.6829,0.5182
0.571,1,57.1,0.69,94.89,0.0174,5021,22,19.8,564.6,,0.571,1,57.1,10.249,0.0174,1490.98,1.516,21.1652,13.9608,2260.391,0.7158,0.5276
0.581,1,58.1,0.65,94.85,0.0191,4799,22,19.8,552.4,,0.581,1,58.1,10.245,0.0191,1491.266,1.5771,21.189,13.4352,2351.909,0.6803,0.5403
0.591,1,59.1,0.64,94.8,0.0227,4741,22,19.8,540.4,,0.591,1,59.1,10.244,0.0227,1492.207,1.5936,21.195,13.2997,2378.05,0.6707,0.5534
0.601,1,60.1,0.59,94.72,0.0216,4712,23,19.8,530.9,,0.601,1,60.1,10.239,0.0216,1493.219,1.6027,22.1896,13.8451,2393.191,0.6655,0.5642
0.611,1,61.1,0.54,94.85,0.0196,4697,23,19.8,524.4,,0.611,1,61.1,10.234,0.0196,1489.665,1.6078,22.2209,13.8207,2395.083,0.6625,0.5719
0.621,1,62.1,0.59,94.76,0.0171,4670,24,19.79,520.4,,0.621,1,62.1,10.239,0.0171,1492.348,1.6148,23.1544,14.3387,2409.861,0.6585,0.5768
0.631,1,63.1,0.54,94.53,0.0133,4487,24,19.79,519.9,,0.631,1,63.1,10.234,0.0133,1496.636,1.67,23.187,13.8846,2499.351,0.6265,0.5773
0.641,1,64.1,0.54,94.63,0.0112,4479,25,19.8,518,,0.641,1,64.1,10.234,0.0112,1494.451,1.6724,24.1531,14.442,2499.347,0.625,0.5796
0.651,1,65.1,0.54,94.49,0.0097,4530,25,19.8,520.6,,0.651,1,65.1,10.234,0.0097,1497.512,1.657,24.1531,14.5768,2481.317,0.634,0.5764
0.661,1,66.1,0.59,94.44,0.0078,4610,26,19.8,520.1,,0.661,1,66.1,10.239,0.0078,1499.341,1.6323,25.0839,15.3668,2447.433,0.6483,0.5771
0.671,1,67.1,0.59,94.25,0.0106,4551,26,19.8,517.7,,0.671,1,67.1,10.239,0.0106,1503.524,1.6499,25.0839,15.2038,2480.589,0.6381,0.58
0.681,1,68.1,0.7,94.07,0.0086,4278,25,19.8,510.2,,0.681,1,68.1,10.25,0.0086,1509.128,1.7328,24.0446,13.876,2615.045,0.59,0.5893
0.691,1,69.1,0.69,93.6,0.0071,4221,25,19.79,501.3,,0.691,1,69.1,10.249,0.0071,1519.496,1.7515,24.0513,13.7316,2661.438,0.5792,0.6008
0.701,1,70.1,0.79,93.23,0.0075,4151,26,19.79,491.7,,0.701,1,70.1,10.259,0.0075,1529.368,1.773,24.9431,14.0684,2711.558,0.5667,0.6136
0.711,1,71.1,0.79,93.49,0.0095,4326,25,19.8,486.4,,0.711,1,71.1,10.259,0.0095,1523.463,1.7159,23.9838,13.9771,2614.166,0.5998,0.6209
0.721,1,72.1,0.85,94.07,0.0073,4371,25,19.79,465.2,,0.721,1,72.1,10.265,0.0073,1511.337,1.7007,23.9434,14.0783,2570.377,0.6086,0.6519
0.731,1,73.1,0.94,94.34,0.0058,4481,24,19.79,461.2,,0.731,1,73.1,10.274,0.0058,1506.673,1.6653,22.9277,13.7679,2509.06,0.6292,0.6581
0.741,1,74.1,1,94.43,0.0068,4446,24,19.8,456.7,,0.741,1,74.1,10.28,0.0068,1505.565,1.675,22.8891,13.6651,2521.834,0.6235,0.6652
0.751,1,75.1,1.05,94.17,0.0069,4428,24,19.8,454.2,,0.751,1,75.1,10.285,0.0069,1512.055,1.6797,22.8571,13.6076,2539.836,0.6208,0.6691
0.761,1,76.1,1.14,94.29,0.0081,4365,23,19.8,452.8,,0.761,1,76.1,10.294,0.0081,1510.713,1.6978,21.8495,12.8692,2564.915,0.6103,0.6715
0.771,1,77.1,1.24,94.11,0.0059,4225,24,19.8,452.6,,0.771,1,77.1,10.304,0.0059,1516.186,1.7409,22.7358,13.06,2639.488,0.5853,0.6718
0.781,1,78.1,1.57,94.13,0.0052,4254,23,19.8,449.1,,0.781,1,78.1,10.337,0.0052,1520.594,1.7259,21.5887,12.5084,2624.449,0.594,0.6774
0.791,1,79.1,1.63,93.82,0.0049,4207,23,19.8,438.5,,0.791,1,79.1,10.343,0.0049,1528.447,1.7402,21.5527,12.3854,2659.753,0.5857,0.6954
0.801,1,80.1,1.8,93.32,0.0051,4099,24,19.8,430.9,,0.801,1,80.1,10.36,0.0051,1542.355,1.7731,22.3836,12.6242,2734.7,0.5667,0.7088
0.811,1,81.1,2.16,92.58,0.0024,3978,24,19.8,425.4,,0.811,1,81.1,10.396,0.0024,1564.956,1.8083,22.1613,12.2556,2829.848,0.5463,0.7187
0.821,1,82.1,2.49,92.43,0.0037,4007,24,19.8,423.1,,0.821,1,82.1,10.429,0.0037,1573.476,1.7925,21.9601,12.251,2820.492,0.5554,0.7231
0.831,1,83.1,4.14,93.39,0.0008,3956,23,19.8,422.4,,0.831,1,83.1,10.594,0.0008,1575.55,1.782,20.1173,11.2892,2807.637,0.5615,0.7243
0.841,1,84.1,4.31,93.71,0.0013,3979,24,19.8,419.5,,0.841,1,84.1,10.611,0.0013,1570.604,1.7713,20.8957,11.7969,2781.98,0.5677,0.7299
0.851,1,85.1,4.39,94.14,0.0001,3979,24,19.8,419.2,,0.851,1,85.1,10.619,0.0001,1561.847,1.7699,20.8506,11.7804,2764.386,0.5685,0.7305
0.861,1,86.1,4.09,93.83,0.0026,3999,24,19.8,414.1,,0.861,1,86.1,10.589,0.0026,1564.568,1.7682,21.0205,11.8884,2766.393,0.5695,0.7403
0.871,1,87.1,3.75,93.79,0.0025,3947,24,19.8,404.1,,0.871,1,87.1,10.555,0.0025,1560.467,1.7917,21.2153,11.8409,2795.888,0.5559,0.7604
0.881,1,88.1,3.63,93.85,0.0019,3999,23,19.81,373.6,,0.881,1,88.1,10.543,0.0019,1557.312,1.7759,20.3979,11.4862,2765.575,0.565,0.8284
0.891,1,89.1,3.53,93.04,0.0018,3966,23,19.8,300.4,,0.891,1,89.1,10.533,0.0018,1574.675,1.7889,20.4535,11.4338,2816.89,0.5575,1.0512
0.901,1,90.1,5.32,93.42,0.0009,3784,23,19.81,203.4,,0.901,1,90.1,10.712,0.0009,1592.389,1.8225,19.4888,10.6934,2902.15,0.538,1.6099
0.911,1,91.1,6.61,999,0,4096,24,19.8,143.2,,0.911,1,91.1,10.841,0,111.4355,1.6954,19.6518,11.5915,188.9237,0.6117,2.3622
0.921,1,92.1,7.17,999,0,9441,23,19.81,140.2,,0.921,1,92.1,10.897,0,112.0111,0.6842,18.5579,27.1222,76.6418,1.1982,2.4176
0.931,2,0.89,7.3,999,0,4004,24,19.8,184.4,,0.931,2,0.9,10.91,0,112.1447,1.7145,19.299,11.2565,192.27,0.6006,1.7919
0.941,2,1.89,7.36,999,0,3915,25,19.8,243.3,,0.941,2,1.9,10.916,0,112.2064,1.7432,20.0716,11.5142,195.5995,0.584,1.3239
0.951,2,2.89,7.31,95.29,0.0002,3858,24,19.8,295,,0.951,2,2.9,10.911,0.0002,1578.102,1.7635,19.294,10.9409,2782.935,0.5722,1.0722
0.961,2,3.89,6.9,94.75,0.0005,3866,25,19.81,334.4,,0.961,2,3.9,10.87,0.0005,1584.548,1.7674,20.315,11.4946,2800.463,0.57,0.935
0.971,2,4.89,4.13,92.77,0.0007,3959,26,19.81,358.2,,0.971,2,4.9,10.593,0.0007,1590.063,1.7811,22.7475,12.7713,2832.127,0.562,0.8674
0.981,2,5.89,1.69,92.17,0.0046,4004,26,19.81,374.5,,0.981,2,5.9,10.349,0.0046,1567.555,1.8074,24.3232,13.4574,2833.23,0.5467,0.8262
0.991,2,6.89,1.26,92.04,0.0032,3970,26,19.81,384.5,,0.991,2,6.9,10.306,0.0032,1564.122,1.8269,24.6167,13.4748,2857.438,0.5355,0.8027
1.001,2,7.89,0.84,91.04,0.0015,3805,26,19.81,391.4,,1.001,2,7.9,10.264,0.0015,1581.754,1.8942,24.9081,13.1496,2996.173,0.4964,0.7874
1.011,2,8.89,0.67,90.2,0.0012,3846,27,19.81,396.3,,1.011,2,8.9,10.247,0.0012,1599.844,1.8822,25.9901,13.8087,3011.149,0.5034,0.7767
1.021,2,9.89,0.63,90.14,0.0019,3819,27,19.8,400.1,,1.021,2,9.9,10.243,0.0019,1600.719,1.8929,26.0193,13.7459,3029.965,0.4972,0.7687
1.031,2,10.89,0.39,90.44,0.0022,3935,27,19.8,400.1,,1.031,2,10.9,10.219,0.0022,1589.516,1.8549,26.196,14.1225,2948.408,0.5192,0.7686
1.041,2,11.89,0.35,90.57,0.005,3887,28,19.81,401.9,,1.041,2,11.9,10.215,0.005,1585.688,1.873,27.1969,14.5205,2969.995,0.5087,0.7648
1.051,2,12.89,0.33,90.65,0.005,3844,28,19.8,404.8,,1.051,2,12.9,10.213,0.005,1583.411,1.8892,27.2123,14.4045,2991.311,0.4993,0.7589
1.061,2,13.89,0.29,89.69,0.0031,3733,29,19.81,406,,1.061,2,13.9,10.209,0.0031,1606.704,1.9317,28.216,14.6067,3103.691,0.4746,0.7565
1.071,2,14.89,0.39,90.16,0.0067,3853,28,19.8,410,,1.071,2,14.9,10.219,0.0067,1596.469,1.8847,27.1662,14.4139,3008.908,0.5019,0.7484
1.081,2,15.89,0.4,91.14,0.0122,3864,29,19.81,415.7,,1.081,2,15.9,10.22,0.0122,1572.55,1.8805,28.1285,14.958,2957.175,0.5044,0.7371
