Geotek MSCL 7.9 - TN336_TC38-47.raw created at 4:43:36 on 1/26/2016.,,,,,,,,,,,Geotek MSCL 7.9 - TN336_TC38-47.out created at 4:56:45 on 1/26/2016.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Core Depth,Section,Sect Depth,CTD ,Tr. Time ,PW Amp   ,A Gamma  ,Mag Sus  ,Temp     ,NC Res   ,,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,MS1,Imp,FP,RES
0.112,1,11.2,-0.48,94,0.01,4606,102,19.14,591.8,,0.112,1,11.2,10.132,0.01,1502.372,1.6451,101.4355,61.6602,2471.511,0.6409,0.4973
0.122,1,12.2,-0.49,94,0.0148,4604,108,19.13,588.1,,0.122,1,12.2,10.131,0.0148,1502.224,1.6458,107.433,65.2759,2472.402,0.6405,0.5006
0.132,1,13.2,-0.49,94.1,0.0141,4560,113,19.13,583.1,,0.132,1,13.2,10.131,0.0141,1500,1.659,112.4067,67.7577,2488.427,0.6329,0.5051
0.142,1,14.2,-0.49,93.88,0.0084,4321,117,19.14,579.1,,0.142,1,14.2,10.131,0.0084,1504.902,1.7332,116.3857,67.1516,2608.264,0.5898,0.5088
0.152,1,15.2,-0.49,93.62,0.0112,4254,122,19.13,572.3,,0.152,1,15.2,10.131,0.0112,1510.737,1.7549,121.3594,69.1532,2651.247,0.5772,0.5152
0.162,1,16.2,-0.49,93.66,0.0087,4284,126,19.14,567.5,,0.162,1,16.2,10.131,0.0087,1509.836,1.7451,125.3384,71.8214,2634.875,0.5829,0.5197
0.172,1,17.2,-0.47,93.65,0.0074,4449,130,19.14,562.6,,0.172,1,17.2,10.133,0.0074,1510.359,1.6925,129.2437,76.3646,2556.217,0.6134,0.5245
0.182,1,18.2,-0.48,93.89,0.0094,4511,135,19.14,554.3,,0.182,1,18.2,10.132,0.0094,1504.827,1.6736,134.2529,80.2184,2518.468,0.6244,0.5328
0.192,1,19.2,-0.49,94.04,0.0079,4332,142,19.14,542.4,,0.192,1,19.2,10.131,0.0079,1501.334,1.7296,141.2544,81.6666,2596.779,0.5919,0.5451
0.202,1,20.2,-0.55,93.51,0.0064,4210,149,19.15,530.8,,0.202,1,20.2,10.125,0.0064,1512.323,1.7705,148.4715,83.8578,2677.59,0.5681,0.5576
0.212,1,21.2,-0.49,93.35,0.0069,4397,157,19.15,524.6,,0.212,1,21.2,10.131,0.0069,1516.844,1.709,156.1757,91.3834,2592.311,0.6038,0.5645
0.222,1,22.2,-0.48,93.58,0.0084,4310,165,19.14,522.9,,0.222,1,22.2,10.132,0.0084,1511.787,1.7366,164.0869,94.4902,2625.294,0.5878,0.5664
0.232,1,23.2,-0.5,93.41,0.0075,4286,173,19.14,519,,0.232,1,23.2,10.13,0.0075,1515.333,1.7447,172.1407,98.6671,2643.744,0.5831,0.571
0.242,1,24.2,-0.52,93.1,0.0066,4076,183,19.14,507,,0.242,1,24.2,10.128,0.0066,1522.092,1.8155,182.1949,100.3558,2763.341,0.5421,0.5851
0.252,1,25.2,-0.49,92.44,0.0049,3888,190,19.15,493.7,,0.252,1,25.2,10.131,0.0049,1537.796,1.8821,189.0024,100.4192,2894.339,0.5034,0.6018
0.262,1,26.2,-0.48,92.03,0.0062,3875,196,19.14,484,,0.262,1,26.2,10.132,0.0062,1547.579,1.8868,194.9153,103.3075,2919.895,0.5007,0.6145
0.272,1,27.2,-0.44,92.22,0.0062,3883,200,19.15,480.1,,0.272,1,27.2,10.136,0.0062,1543.71,1.8831,198.6666,105.5026,2906.882,0.5029,0.6197
0.282,1,28.2,-0.42,92.18,0.0061,3859,201,19.15,477.6,,0.282,1,28.2,10.138,0.0061,1544.956,1.8916,199.5462,105.4925,2922.387,0.4979,0.6231
0.292,1,29.2,-0.39,92.24,0.0064,3916,200,19.15,473.8,,0.292,1,29.2,10.141,0.0064,1544.001,1.87,198.3838,106.0865,2887.311,0.5104,0.6284
0.302,1,30.2,-0.35,92.51,0.0053,4030,200,19.15,466.1,,0.302,1,30.2,10.145,0.0053,1538.286,1.8285,198.158,108.3727,2812.736,0.5345,0.6393
0.312,1,31.2,-0.35,93.01,0.0056,4208,201,19.18,442.4,,0.312,1,31.2,10.145,0.0056,1526.712,1.7677,199.1488,112.6605,2698.751,0.5698,0.6753
0.322,1,32.2,-0.32,93.45,0.0065,4168,202,19.17,431.9,,0.322,1,32.2,10.148,0.0065,1517.118,1.7805,199.9687,112.3084,2701.277,0.5623,0.6926
0.332,1,33.2,-0.29,93.34,0.0059,4123,203,19.18,420.2,,0.332,1,33.2,10.151,0.0059,1520.066,1.7952,200.7872,111.8444,2728.878,0.5538,0.7129
0.342,1,34.2,-0.3,92.92,0.0058,4026,204,19.18,414.3,,0.342,1,34.2,10.15,0.0058,1529.536,1.829,201.8338,110.3525,2797.508,0.5342,0.7236
0.352,1,35.2,-0.3,93.04,0.0062,4036,204,19.18,408.5,,0.352,1,35.2,10.15,0.0062,1526.775,1.8255,201.8338,110.5647,2787.099,0.5363,0.7344
0.362,1,36.2,-0.35,92.71,0.006,3872,204,19.18,405.4,,0.362,1,36.2,10.145,0.006,1533.636,1.8854,202.1212,107.201,2891.58,0.5015,0.7403
0.372,1,37.2,-0.39,91.97,0.0051,3980,203,19.22,400.5,,0.372,1,37.2,10.141,0.0051,1550.375,1.8469,201.3596,109.0245,2863.418,0.5238,0.7499
0.382,1,38.2,-0.34,92.27,0.0067,4068,200,19.51,395.6,,0.382,1,38.2,10.146,0.0067,1544.057,1.815,198.1016,109.1444,2802.526,0.5423,0.7596
0.392,1,39.2,-0.34,92.55,0.0059,3987,199,18.53,388.6,,0.392,1,39.2,10.146,0.0059,1537.506,1.8435,197.1111,106.9214,2834.414,0.5258,0.7741
0.402,1,40.2,-0.34,92.05,0.0051,3793,197,18.04,382.9,,0.402,1,40.2,10.146,0.0051,1549.244,1.9149,195.1301,101.9021,2966.612,0.4844,0.7863
0.412,1,41.2,-0.35,91.09,0.0036,3755,195,18.09,379.6,,0.412,1,41.2,10.145,0.0036,1572.137,1.9296,193.2041,100.1263,3033.602,0.4759,0.7934
0.422,1,42.2,-0.42,91.4,0.0051,3872,194,17.96,379.6,,0.422,1,42.2,10.138,0.0051,1563.541,1.8867,192.5968,102.079,2950,0.5007,0.7934
0.432,1,43.2,-0.39,91.8,0.0043,3848,193,17.84,378.2,,0.432,1,43.2,10.141,0.0043,1554.414,1.8951,191.4404,101.0184,2945.778,0.4959,0.7966
0.442,1,44.2,-0.39,91.37,0.0051,3813,191,17.81,379.3,,0.442,1,44.2,10.141,0.0051,1564.728,1.9082,189.4565,99.2832,2985.88,0.4883,0.794
0.452,1,45.2,-0.43,91.42,0.005,3737,188,17.8,381.2,,0.452,1,45.2,10.137,0.005,1562.905,1.9381,186.6933,96.3287,3029.044,0.4709,0.7899
0.462,1,46.2,-0.33,91.34,0.0037,3749,186,17.79,381.3,,0.462,1,46.2,10.147,0.0037,1566.379,1.9315,184.1821,95.3552,3025.517,0.4747,0.7897
0.472,1,47.2,-0.24,91.59,0.0045,3811,182,17.79,380.7,,0.472,1,47.2,10.156,0.0045,1561.741,1.9062,179.7603,94.304,2976.957,0.4895,0.791
0.482,1,48.2,-0.22,92.14,0.0048,4005,179,17.81,385.4,,0.482,1,48.2,10.158,0.0048,1548.948,1.835,176.6968,96.295,2842.245,0.5308,0.7808
0.492,1,49.2,-0.3,92.64,0.0084,4014,176,17.84,384.3,,0.492,1,49.2,10.15,0.0084,1536.017,1.8332,174.1311,94.9866,2815.853,0.5318,0.7831
0.502,1,50.2,-0.19,93.07,0.0091,3934,176,17.9,384.2,,0.502,1,50.2,10.161,0.0091,1527.74,1.8598,173.5873,93.3363,2841.299,0.5164,0.7834
0.512,1,51.2,-0.14,92.48,0.0057,3821,176,17.98,366.8,,0.512,1,51.2,10.166,0.0057,1542.172,1.9005,173.341,91.2061,2930.961,0.4927,0.8226
0.522,1,52.2,0.06,92.09,0.0066,3876,176,18.06,364.3,,0.522,1,52.2,10.186,0.0066,1554.403,1.8764,172.3603,91.8579,2916.649,0.5067,0.8284
0.532,1,53.2,0.16,92.6,0.0054,3850,177,18.16,361.9,,0.532,1,53.2,10.196,0.0054,1543.913,1.8841,172.8494,91.7392,2908.948,0.5022,0.8342
0.542,1,54.2,0.25,92.86,0.0035,3875,178,18.27,361.5,,0.542,1,54.2,10.205,0.0035,1539.216,1.8733,173.3839,92.5577,2883.341,0.5086,0.8352
0.552,1,55.2,0.32,92.84,0.003,3891,178,18.35,362,,0.552,1,55.2,10.212,0.003,1540.736,1.8661,173.0412,92.7283,2875.183,0.5127,0.834
0.562,1,56.2,0.41,92.9,0.0025,3861,179,18.41,361.9,,0.562,1,56.2,10.221,0.0025,1540.699,1.8755,173.5717,92.5484,2889.534,0.5073,0.8343
0.572,1,57.2,0.41,92.84,0.0028,3787,177,18.49,362,,0.572,1,57.2,10.221,0.0028,1542.094,1.9031,171.6323,90.1861,2934.747,0.4912,0.834
0.582,1,58.2,0.57,92.83,0.0024,3803,175,18.6,361.3,,0.582,1,58.2,10.237,0.0024,1544.741,1.8941,168.9291,89.1873,2925.886,0.4965,0.8357
0.592,1,59.2,0.79,92.91,0.0016,3847,172,18.73,362,,0.592,1,59.2,10.259,0.0016,1546.194,1.8737,165.0085,88.0667,2897.067,0.5083,0.834
0.602,1,60.2,0.87,93.01,0.0011,3964,169,18.85,363.4,,0.602,1,60.2,10.267,0.0011,1545.071,1.8299,161.7665,88.4012,2827.346,0.5337,0.8305
0.612,1,61.2,0.87,93.15,0.0041,3906,166,18.99,365.4,,0.612,1,61.2,10.267,0.0041,1541.823,1.8507,158.8949,85.8577,2853.417,0.5216,0.8259
0.622,1,62.2,2.65,94.31,0.0009,3893,162,19.11,366.2,,0.622,1,62.2,10.445,0.0009,1541.697,1.8238,147.5789,80.9198,2811.698,0.5373,0.8239
0.632,1,63.2,2.78,94.54,0.0004,3878,159,19.21,364.2,,0.632,1,63.2,10.458,0.0004,1538.394,1.8269,144.3289,79.0038,2810.43,0.5355,0.8287
0.642,1,64.2,3.01,999,0,3816,155,19.31,355.7,,0.642,1,64.2,10.481,0,107.7804,1.8452,139.8124,75.769,198.8812,0.5248,0.8494
0.652,1,65.2,3.13,93.69,0.0004,3790,149,19.4,338.3,,0.652,1,65.2,10.493,0.0004,1563.086,1.8527,133.9592,72.3066,2895.861,0.5205,0.8955
0.662,1,66.2,2.83,93.44,0.001,3859,141,19.48,307.1,,0.662,1,66.2,10.463,0.001,1564.444,1.8328,127.8141,69.7366,2867.33,0.532,0.9914
0.672,1,67.2,2.91,93.9,0.0008,4022,130,19.57,259.7,,0.672,1,67.2,10.471,0.0008,1554.945,1.7743,117.5842,66.2713,2758.916,0.566,1.1825
0.682,1,68.2,2.69,94.72,0.0003,4053,114,19.66,192.5,,0.682,1,68.2,10.449,0.0003,1533.01,1.7675,103.7376,58.6926,2709.556,0.5699,1.6202
0.692,1,69.2,2.98,93.15,0.0004,4152,96,19.73,118.6,,0.692,1,69.2,10.478,0.0004,1573.509,1.7297,86.6648,50.1046,2721.664,0.5918,2.6977
0.702,1,70.2,2.59,93.44,0.001,4672,75,19.8,70.3,,0.702,1,70.2,10.439,0.001,1560.855,1.5779,68.4366,43.3723,2462.851,0.6799,4.6778
