Geotek MSCL 7.9 - TN336_TC20-23.raw created at 4:43:50 on 1/23/2016.,,,,,,,,,,,Geotek MSCL 7.9 - TN336_TC20-23.out created at 4:45:39 on 1/23/2016.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Core Depth,Section,Sect Depth,CTD ,Tr. Time ,PW Amp   ,A Gamma  ,Mag Sus  ,Temp     ,NC Res   ,,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,MS1,Imp,FP,RES
m,,cm,mm,_sec,,cps,SI x 10^-5,_C,mV,,m,,cm,cm,,m/s,g/cc,SI x 10^-5,x 10^-8 (m^3/kg),,,Ohm.m
,,,,,,,,,,,,,,,,,,,,,,
0.612,1,61.2,0.16,95.18,0.027,5186,15,18.49,657.7,,0.612,1,61.2,10.196,0.027,1477.039,1.4808,14.6483,9.8919,2187.255,0.7362,0.4434
0.622,1,62.2,0.14,95.19,0.0276,5229,16,18.5,656.2,,0.622,1,62.2,10.194,0.0276,1476.535,1.4702,15.6337,10.6339,2170.76,0.7424,0.4446
0.632,1,63.2,0.09,94.97,0.0253,5124,16,18.5,653.1,,0.632,1,63.2,10.189,0.0253,1480.529,1.4979,15.6558,10.4521,2217.622,0.7263,0.4469
0.642,1,64.2,0.14,95.07,0.0253,5063,16,18.51,646.8,,0.642,1,64.2,10.194,0.0253,1479.106,1.5131,15.6337,10.3323,2238.023,0.7175,0.4515
0.652,1,65.2,0.09,94.96,0.0276,5144,16,18.51,637.7,,0.652,1,65.2,10.189,0.0276,1480.744,1.4927,15.6558,10.4885,2210.262,0.7293,0.4586
0.662,1,66.2,0.15,94.95,0.0414,5068,16,18.51,628.7,,0.662,1,66.2,10.195,0.0414,1481.831,1.5116,15.6292,10.3394,2239.974,0.7183,0.4657
0.672,1,67.2,0.21,95.13,0.0341,5025,17,18.52,620.9,,0.672,1,67.2,10.201,0.0341,1478.834,1.5221,16.5779,10.8914,2250.953,0.7122,0.4721
0.682,1,68.2,0.21,95.22,0.0314,5056,16,18.52,615.3,,0.682,1,68.2,10.201,0.0314,1476.907,1.5139,15.6027,10.3063,2235.889,0.717,0.4767
0.692,1,69.2,0.26,95.29,0.0269,4993,17,18.52,610,,0.692,1,69.2,10.206,0.0269,1476.135,1.5299,16.5545,10.8206,2258.349,0.7077,0.4811
0.702,1,70.2,0.31,95.25,0.0235,4991,17,18.53,604.8,,0.702,1,70.2,10.211,0.0235,1477.713,1.5297,16.5311,10.8068,2260.448,0.7078,0.4856
0.712,1,71.2,0.25,95.28,0.0236,5010,18,18.53,595.8,,0.712,1,71.2,10.205,0.0236,1476.204,1.5255,17.5332,11.4933,2251.966,0.7103,0.4936
0.722,1,72.2,0.31,95.16,0.0218,4990,18,18.52,587.4,,0.722,1,72.2,10.211,0.0218,1479.641,1.53,17.5035,11.4405,2263.792,0.7077,0.5012
0.732,1,73.2,0.32,95.05,0.0221,5091,19,18.53,580.1,,0.732,1,73.2,10.212,0.0221,1482.148,1.5031,18.4707,12.2886,2227.785,0.7233,0.5081
0.742,1,74.2,0.27,95.1,0.0148,4842,19,18.53,575,,0.742,1,74.2,10.207,0.0148,1480.348,1.571,18.4968,11.7741,2325.581,0.6839,0.513
0.752,1,75.2,0.26,94.82,0.0104,4607,19,18.53,574.4,,0.752,1,75.2,10.206,0.0104,1486.238,1.6385,18.502,11.292,2435.207,0.6447,0.5136
0.762,1,76.2,0.31,94.38,0.0131,4359,19,18.53,573,,0.762,1,76.2,10.211,0.0131,1496.556,1.7135,18.4759,10.7825,2564.37,0.6012,0.515
0.772,1,77.2,0.31,93.66,0.007,4203,19,18.53,546.9,,0.772,1,77.2,10.211,0.007,1512.516,1.764,18.4759,10.474,2668.058,0.5719,0.5417
0.782,1,78.2,0.4,92.96,0.0071,4371,18,18.54,548.4,,0.782,1,78.2,10.22,0.0071,1529.711,1.7082,17.4591,10.2206,2613.082,0.6043,0.5401
0.792,1,79.2,0.46,93.83,0.0126,4671,17,18.54,549.7,,0.792,1,79.2,10.226,0.0126,1510.934,1.6166,16.4612,10.1828,2442.537,0.6574,0.5386
0.802,1,80.2,0.5,94.87,0.0138,5009,15,18.54,552.8,,0.802,1,80.2,10.23,0.0138,1488.649,1.522,14.5082,9.532,2265.798,0.7123,0.5354
0.812,1,81.2,0.5,95.25,0.0169,5119,14,18.55,560.5,,0.812,1,81.2,10.23,0.0169,1480.463,1.4932,13.541,9.0688,2210.554,0.729,0.5275
0.822,1,82.2,0.6,95.28,0.012,5040,13,18.54,571.8,,0.822,1,82.2,10.24,0.012,1481.267,1.5123,12.5384,8.2907,2240.193,0.7179,0.5161
0.832,1,83.2,0.7,95.23,0.0253,5079,13,18.55,583,,0.832,1,83.2,10.25,0.0253,1483.787,1.5006,12.5032,8.3319,2226.625,0.7247,0.5054
0.842,1,84.2,0.69,95.28,0.0237,5095,13,18.54,589.5,,0.842,1,84.2,10.249,0.0237,1482.569,1.4966,12.5067,8.3567,2218.829,0.727,0.4994
0.852,1,85.2,0.73,95.34,0.0256,5057,13,18.55,597.7,,0.852,1,85.2,10.253,0.0256,1481.862,1.506,12.4926,8.2955,2231.622,0.7216,0.4919
0.862,1,86.2,0.88,95.57,0.0162,5145,12,18.55,601.2,,0.862,1,86.2,10.268,0.0162,1479.113,1.4809,11.4832,7.754,2190.461,0.7361,0.4888
0.872,1,87.2,1.23,95.61,0.0171,5117,12,18.56,601.8,,0.872,1,87.2,10.303,0.0171,1483.3,1.4831,11.3711,7.6672,2199.861,0.7349,0.4883
0.882,1,88.2,2.76,96.17,0.0015,5121,12,18.55,600.9,,0.882,1,88.2,10.456,0.0015,1493.288,1.4604,10.8987,7.463,2180.752,0.748,0.489
0.892,1,89.2,3.03,96.51,0.0033,5094,11,18.55,598.1,,0.892,1,89.2,10.483,0.0033,1489.909,1.4635,9.9167,6.7762,2180.419,0.7463,0.4916
0.902,1,90.2,3.08,999,0,5026,12,18.56,590.7,,0.902,1,90.2,10.488,0,107.807,1.4802,10.8034,7.2986,159.5761,0.7365,0.4983
0.912,1,91.2,2.96,97.08,0.0001,5031,12,18.57,576.5,,0.912,1,91.2,10.476,0.0001,1476.949,1.4806,10.839,7.3207,2186.776,0.7363,0.5116
0.922,1,92.2,3.09,999,0,5036,11,18.56,552.3,,0.922,1,92.2,10.489,0,107.8172,1.4775,9.9004,6.7009,159.2976,0.7381,0.5359
0.932,1,93.2,2.96,95.67,0.001,5088,12,18.56,506.9,,0.932,1,93.2,10.476,0.001,1506.905,1.466,10.839,7.3938,2209.07,0.7448,0.5882
0.942,1,94.2,2.98,95.87,0.0025,5038,11,18.57,425,,0.942,1,94.2,10.478,0.0025,1502.869,1.4785,9.9303,6.7164,2222.011,0.7375,0.712
0.952,1,95.2,2.86,99.85,0.0029,5099,12,18.56,312.7,,0.952,1,95.2,10.466,0.0029,1420.081,1.4646,10.8688,7.4212,2079.796,0.7456,0.9932
0.962,1,96.2,5.99,999,0,5326,11,18.56,230.1,,0.962,1,96.2,10.779,0,110.7982,1.3674,9.1559,6.6959,151.5035,0.802,1.385
0.972,1,97.2,6.19,999,0,10881,11,18.57,206.7,,0.972,1,97.2,10.799,0,111.0037,0.5338,9.1075,17.0616,59.2542,1.2855,1.5564
0.982,2,0.77,6.39,999,0,5569,12,18.56,239.6,,0.982,2,0.8,10.819,0,111.2093,1.3071,9.8831,7.5612,145.3596,0.837,1.3256
0.992,2,1.77,6.72,999,0,5102,12,18.57,305.3,,0.992,2,1.8,10.852,0,111.5485,1.4117,9.7975,6.94,157.4765,0.7763,1.0193
1.002,2,2.77,6.61,999,0,5041,13,18.57,378.2,,1.002,2,2.8,10.841,0,111.4355,1.4283,10.6447,7.4529,159.1586,0.7667,0.8082
1.012,2,3.77,6.29,999,0,5058,12,18.57,446.9,,1.012,2,3.8,10.809,0,111.1065,1.4282,9.9092,6.938,158.6874,0.7667,0.6743
