Geotek MSCL 7.9 - TN336_BB21-24.out created at 7:12:21 on 1/23/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=505.0359	B=-1.084619	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.638	before cal		10.63	0.0						78.1025
-0.578	cal sect	6.0	10.486	0.0494	1485.901	1.1352	-0.9008		0.9366	83.2593
-0.518	cal sect	12.0	10.198	0.0846	1481.621	1.1382	-0.976	1686.445	0.9349	102.0102
-0.458	cal sect	18.0	10.253	0.0285	1475.252	1.1534	-0.961	1701.613	0.9261	229.4113
-0.398	cal sect	24.0	10.455	0.0164	1477.112	1.1538	-0.9085	1704.294	0.9259	53.1598
-0.338	cal sect	30.0	10.663	0.0161	1489.87	1.1283	-0.8585	1681.065	0.9406	5.5776
-0.278	cal sect	36.0	10.515	0.0054	1508.175	1.1339	-0.8937	1710.187	0.9374	0.4944
-0.218	cal sect	42.0	10.305	0.0061	1506.579	1.1529	-0.9471	1736.921	0.9264	0.3535
-0.158	cal sect	48.0	10.239	0.0326	1491.261	1.1588	-0.9648	1728.079	0.923	0.3579
-0.098	cal sect	54.0	10.377	0.015	1498.917	1.1376	0.0	1705.177	0.9353	0.3635
-0.038	cal sect	60.0	10.532	0.0228	1508.666	1.1234	3.5581	1694.889	0.9435	0.5325
0.002	 1	0.2	10.853	0.0	111.5588	0.8483	13.8761	94.6401	1.1031	1.7262
0.012	 1	1.2	10.84	0.0003	1546.804	1.4501	17.1998	2242.952	0.754	1.2263
0.022	 1	2.2	10.816	0.0191	1521.666	1.4994	19.7818	2281.661	0.7254	0.8614
0.032	 1	3.2	10.788	0.004	1515.807	1.5206	20.7593	2304.938	0.7131	0.685
0.042	 1	4.2	10.742	0.0013	1507.226	1.5173	21.8552	2286.955	0.715	0.6039
0.052	 1	5.2	10.372	0.0019	1513.056	1.5603	24.1683	2360.828	0.6901	0.5637
0.062	 1	6.2	10.317	0.0091	1493.702	1.5709	24.5411	2346.389	0.684	0.5496
0.072	 1	7.2	10.293	0.0109	1498.908	1.5661	24.7064	2347.513	0.6867	0.5461
0.082	 1	8.2	10.26	0.006	1494.32	1.5637	24.9361	2336.645	0.6881	0.5465
0.092	 1	9.2	10.208	0.0199	1494.583	1.6139	26.2775	2412.133	0.659	0.5455
0.102	 1	10.2	10.208	0.0204	1495.678	1.605	26.2775	2400.546	0.6642	0.5423
0.112	 1	11.2	10.185	0.0204	1500.0	1.6448	25.4695	2467.273	0.641	0.5411
