Geotek MSCL 7.9 - TN336_BB21-24_massMS.out created at 7:13:04 on 1/23/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=505.0359	B=-1.084619	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	before cal		10.63	0.0						78.1025
-0.578	cal sect	6.0	10.486	0.0494	1485.901	1.1352			0.9366	83.2593
-0.518	cal sect	12.0	10.198	0.0846	1481.621	1.1382	-0.8575	1686.445	0.9349	102.0102
-0.458	cal sect	18.0	10.253	0.0285	1475.252	1.1534	-0.8331	1701.613	0.9261	229.4113
-0.398	cal sect	24.0	10.455	0.0164	1477.112	1.1538	-0.7874	1704.294	0.9259	53.1598
-0.338	cal sect	30.0	10.663	0.0161	1489.87	1.1283	-0.7609	1681.065	0.9406	5.5776
-0.278	cal sect	36.0	10.515	0.0054	1508.175	1.1339	-0.7881	1710.187	0.9374	0.4944
-0.218	cal sect	42.0	10.305	0.0061	1506.579	1.1529	-0.8215	1736.921	0.9264	0.3535
-0.158	cal sect	48.0	10.239	0.0326	1491.261	1.1588	-0.8326	1728.079	0.923	0.3579
-0.098	cal sect	54.0	10.377	0.015	1498.917	1.1376	0.0	1705.177	0.9353	0.3635
-0.038	cal sect	60.0	10.532	0.0228	1508.666	1.1234	3.1672	1694.889	0.9435	0.5325
0.002	 1	0.2	10.853	0.0	111.5588	0.8483	16.3567	94.6401	1.1031	1.7262
0.012	 1	1.2	10.84	0.0003	1546.804	1.4501	11.8615	2242.952	0.754	1.2263
0.022	 1	2.2	10.816	0.0191	1521.666	1.4994	13.1927	2281.661	0.7254	0.8614
0.032	 1	3.2	10.788	0.004	1515.807	1.5206	13.6521	2304.938	0.7131	0.685
0.042	 1	4.2	10.742	0.0013	1507.226	1.5173	14.4037	2286.955	0.715	0.6039
0.052	 1	5.2	10.372	0.0019	1513.056	1.5603	15.4895	2360.828	0.6901	0.5637
0.062	 1	6.2	10.317	0.0091	1493.702	1.5709	15.6228	2346.389	0.684	0.5496
0.072	 1	7.2	10.293	0.0109	1498.908	1.5661	15.7752	2347.513	0.6867	0.5461
0.082	 1	8.2	10.26	0.006	1494.32	1.5637	15.947	2336.645	0.6881	0.5465
0.092	 1	9.2	10.208	0.0199	1494.583	1.6139	16.2818	2412.133	0.659	0.5455
0.102	 1	10.2	10.208	0.0204	1495.678	1.605	16.3724	2400.546	0.6642	0.5423
0.112	 1	11.2	10.185	0.0204	1500.0	1.6448	15.4844	2467.273	0.641	0.5411
0.122	 1	12.2	10.18	0.014	1503.471	1.6221	15.7235	2438.828	0.6542	0.5428
0.132	 1	13.2	10.167	0.0204	1498.673	1.6172	16.4382	2423.709	0.6571	0.5494
0.142	 1	14.2	10.163	0.0131	1488.43	1.5938	16.0804	2372.271	0.6706	0.5547
0.152	 1	15.2	10.157	0.0139	1483.423	1.6019	16.0268	2376.238	0.666	0.5583
0.162	 1	16.2	10.151	0.0129	1482.547	1.608	15.9933	2383.876	0.6624	0.5588
0.172	 1	17.2	10.158	0.0148	1485.522	1.6011	16.0296	2378.518	0.6664	0.5589
0.182	 1	18.2	10.157	0.0175	1486.028	1.6096	15.9498	2391.901	0.6615	0.5601
0.192	 1	19.2	10.152	0.0199	1484.427	1.6098	15.3561	2389.648	0.6614	0.5621
0.202	 1	20.2	10.152	0.0143	1481.179	1.6319	14.5426	2417.092	0.6486	0.5623
0.212	 1	21.2	10.157	0.0141	1482.99	1.6467	13.7915	2442.048	0.64	0.5623
0.222	 1	22.2	10.156	0.0132	1485.881	1.6371	13.273	2432.542	0.6455	0.5577
0.232	 1	23.2	10.157	0.015	1487.333	1.6503	12.565	2454.512	0.6379	0.553
0.242	 1	24.2	10.163	0.0508	1495.438	1.6416	12.61	2454.887	0.6429	0.5533
0.252	 1	25.2	10.166	0.0516	1492.585	1.6617	11.8541	2480.225	0.6313	0.5591
0.262	 1	26.2	10.167	0.0494	1493.609	1.6579	12.4715	2476.292	0.6335	0.5719
0.272	 1	27.2	10.177	0.0488	1494.64	1.6417	11.9611	2453.737	0.6429	0.5857
0.282	 1	28.2	10.18	0.0452	1493.983	1.6654	12.3695	2488.148	0.6291	0.6016
0.292	 1	29.2	10.189	0.0326	1497.501	1.6909	12.1523	2532.119	0.6143	0.6134
0.302	 1	30.2	10.189	0.0262	1506.803	1.7306	11.8734	2607.687	0.5913	0.6209
0.312	 1	31.2	10.193	0.0275	1514.787	1.748	11.7417	2647.901	0.5812	0.6368
0.322	 1	32.2	10.191	0.0255	1519.004	1.7096	11.4404	2596.906	0.6035	0.646
0.332	 1	33.2	10.184	0.0288	1508.294	1.7032	10.9307	2568.999	0.6072	0.6539
0.342	 1	34.2	10.18	0.0269	1497.72	1.643	10.7474	2460.731	0.6421	0.6559
0.352	 1	35.2	10.183	0.0195	1491.359	1.6732	10.5446	2495.269	0.6246	0.6588
0.362	 1	36.2	10.183	0.0193	1497.72	1.6839	9.3134	2521.96	0.6184	0.6595
0.372	 1	37.2	10.177	0.0305	1496.397	1.6653	9.433	2491.998	0.6292	0.6627
0.382	 1	38.2	10.177	0.0246	1489.826	1.6435	8.9611	2448.483	0.6418	0.6686
0.392	 1	39.2	10.185	0.0236	1489.253	1.6496	8.9075	2456.688	0.6383	0.676
0.402	 1	40.2	10.178	0.0226	1489.754	1.6688	8.8226	2486.106	0.6271	0.682
0.412	 1	41.2	10.183	0.0192	1491.796	1.644	8.3469	2452.488	0.6415	0.6886
0.422	 1	42.2	10.185	0.0188	1491.215	1.6592	8.2657	2474.223	0.6327	0.6968
0.432	 1	43.2	10.185	0.0189	1490.56	1.6369	8.3785	2439.834	0.6457	0.7063
0.442	 1	44.2	10.19	0.0366	1495.89	1.6139	7.8796	2414.179	0.659	0.7165
0.452	 1	45.2	10.202	0.0531	1491.084	1.6259	7.1952	2424.378	0.652	0.7232
0.462	 1	46.2	10.208	0.0417	1491.09	1.6435	6.5139	2450.63	0.6418	0.7266
0.472	 1	47.2	10.229	0.0337	1496.781	1.6668	6.3848	2494.896	0.6283	0.7316
0.482	 1	48.2	10.229	0.0299	1498.096	1.6766	6.3476	2511.708	0.6226	0.7687
0.492	 1	49.2	10.241	0.0283	1500.293	1.648	5.8507	2472.532	0.6392	0.7708
0.502	 1	50.2	10.21	0.029	1499.486	1.6782	5.7961	2516.417	0.6217	0.7658
0.512	 1	51.2	10.213	0.0396	1499.706	1.6613	5.8501	2491.419	0.6315	0.7597
0.522	 1	52.2	10.21	0.03	1497.287	1.6636	5.2623	2490.846	0.6302	0.7465
0.532	 1	53.2	10.192	0.0277	1495.524	1.6614	5.8846	2484.623	0.6315	0.7361
0.542	 1	54.2	10.203	0.027	1494.288	1.6452	5.3316	2458.423	0.6408	0.7325
0.552	 1	55.2	10.207	0.0256	1493.78	1.6307	5.373	2435.883	0.6493	0.7324
0.562	 1	56.2	10.203	0.0292	1492.758	1.6375	5.3567	2444.403	0.6453	0.7441
0.572	 1	57.2	10.212	0.0348	1495.606	1.6372	5.3439	2448.675	0.6454	0.7534
0.582	 1	58.2	10.203	0.0357	1494.069	1.6515	5.3113	2467.42	0.6372	0.7575
0.592	 1	59.2	10.197	0.0423	1493.409	1.6519	5.3192	2466.888	0.637	0.7583
0.602	 1	60.2	10.195	0.0458	1490.933	1.6329	5.384	2434.54	0.648	0.7629
0.612	 1	61.2	10.192	0.0267	1492.677	1.6692	5.2712	2491.638	0.6269	0.7683
0.622	 1	62.2	10.187	0.0203	1497.648	1.6493	5.3425	2470.052	0.6385	0.7738
