Geotek MSCL 7.9 - TN336_BB3-03.out created at 14:26:38 on 1/19/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.74
Den1	A=8.3722E-04	B=-.10475	C=9.9854
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=858.6318	B=-1.165855	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.640	before cal		10.574	0.0111						139.2564
-0.580	cal sect	6.0	10.47	0.0199	1513.006	1.2014	-1.8095		0.8983	11.7277
-0.520	cal sect	12.0	10.273	0.0428	1493.169	1.2194	-0.9556	1820.703	0.8878	11.508
-0.460	cal sect	18.0	10.304	0.0283	1490.956	1.1881	-0.9473	1771.427	0.906	11.0291
-0.400	cal sect	24.0	10.573	0.0018	1507.414	1.1827	-0.8797	1782.859	0.9091	8.6459
-0.340	cal sect	30.0	10.67	0.0099	1504.088	1.1784	-0.8569	1772.359	0.9116	3.8692
-0.280	cal sect	36.0	10.629	0.0095	1524.308	1.1736	-0.8664	1788.992	0.9144	0.4675
-0.220	cal sect	42.0	10.295	0.0068	1519.781	1.2208	-0.9497	1855.288	0.887	0.347
-0.160	cal sect	48.0	10.294	0.0339	1511.823	1.2056	-0.95	1822.694	0.8958	0.3549
-0.100	cal sect	54.0	10.486	0.0023	1512.913	1.1842	-0.9008	1791.633	0.9082	0.3635
-0.040	cal sect	60.0	10.495	0.0012	1517.496	1.1977	1.7971	1817.455	0.9004	0.5274
0.010	 1	1.0	10.916	0.0						1.0672
0.020	 1	2.0	10.975	0.0	112.8813	1.4909	15.8124		0.7303	0.7894
0.030	 1	3.0	10.939	0.0001	1535.945	1.4968	16.7593	2298.975	0.7269	0.6258
0.040	 1	4.0	10.902	0.0005	1534.412	1.4975	18.5336	2297.791	0.7265	0.5448
0.050	 1	5.0	10.357	0.0011	1536.647	1.5888	22.4023	2441.488	0.6735	0.5058
0.060	 1	6.0	10.275	0.0076	1518.174	1.5904	23.8763	2414.541	0.6726	0.4908
0.070	 1	7.0	10.275	0.0032	1521.771	1.6204	23.8763	2465.856	0.6552	0.483
0.080	 1	8.0	10.269	0.0047	1515.049	1.6166	25.8298	2449.197	0.6574	0.482
0.090	 1	9.0	10.264	0.0025	1518.568	1.625	25.8661	2467.732	0.6525	0.4847
0.100	 1	10.0	10.265	0.0026	1512.673	1.6545	26.8166	2502.77	0.6354	0.4868
0.110	 1	11.0	10.253	0.0041	1521.443	1.6437	26.9072	2500.76	0.6417	0.4895
0.120	 1	12.0	10.248	0.0056	1518.222	1.6686	27.9074	2533.278	0.6273	0.4943
