Geotek MSCL 7.9 - TN336_TC20-23.out created at 4:45:39 on 1/23/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=505.0359	B=-1.084619	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.638	before cal		10.719	0.0027						48.8262
-0.578	cal sect	6.0	10.499	0.0172	1491.547	1.12	-1.7952		0.9455	12.6107
-0.518	cal sect	12.0	10.227	0.0327	1471.723	1.1425	-1.9361	1681.383	0.9324	12.3692
-0.458	cal sect	18.0	10.243	0.0183	1470.006	1.1182	-1.9274	1643.714	0.9465	11.8958
-0.398	cal sect	24.0	10.499	0.001	1483.748	1.1482	-0.8976	1703.658	0.9291	9.5965
-0.338	cal sect	30.0	10.591	0.0217	1487.918	1.1377	-1.7508	1692.772	0.9352	3.3812
-0.278	cal sect	36.0	10.541	0.0033	1503.28	1.1542	-1.7747	1735.079	0.9256	0.492
-0.218	cal sect	42.0	10.262	0.0059	1498.321	1.144	-0.9585	1714.041	0.9316	0.3658
-0.158	cal sect	48.0	10.258	0.029	1489.906	1.1519	-0.9596	1716.273	0.927	0.3629
-0.098	cal sect	54.0	10.388	0.0083	1494.891	1.1444	-0.9254	1710.797	0.9313	0.3629
-0.038	cal sect	60.0	10.534	0.0099	1505.717	1.1463	1.7781	1725.968	0.9302	0.5093
0.002	 1	0.2	10.838	0.0	111.4046	0.7458	8.1947	83.084	1.1625	1.1372
0.012	 1	1.2	10.838	0.0003	1528.201	1.3555	10.6531	2071.504	0.8089	0.8453
0.022	 1	2.2	10.888	0.0003	1357.606	1.3535	11.3228	1837.468	0.8101	0.6239
0.032	 1	3.2	10.873	0.0002	1526.892	1.3475	12.9914	2057.424	0.8135	0.5059
0.042	 1	4.2	10.79	0.0013	1508.88	1.3716	14.1089	2069.619	0.7995	0.4454
0.052	 1	5.2	10.351	0.0008	1505.819	1.4293	16.8298	2152.279	0.7661	0.4137
0.062	 1	6.2	10.281	0.0048	1486.123	1.44	17.162	2140.059	0.7598	0.3987
0.072	 1	7.2	10.184	0.006	1483.035	1.4542	18.6176	2156.694	0.7516	0.3942
0.082	 1	8.2	10.178	0.0144	1480.652	1.4753	19.6309	2184.375	0.7394	0.3941
0.092	 1	9.2	10.177	0.0135	1485.693	1.4826	19.6364	2202.655	0.7352	0.3962
0.102	 1	10.2	10.173	0.0141	1480.786	1.5044	19.6587	2227.677	0.7225	0.3981
0.112	 1	11.2	10.174	0.0118	1479.854	1.5097	20.6358	2234.2	0.7194	0.4009
