<PWAVE-TN336_BB8-08--640>
<PWAVE SAMPLE POINT>
Depth In Core=-64.00
Depth In Section=0.00
SBD=0.00
Core ID=TN336_BB8-08
Section Number=cal
Section Length=64.00
Comments=Core TN336_BB8-08 logged at 15:12:46 on 01-20-2016
TOT=101.76
TX Level (Volts)=159
P-Wave Amp Gain=75.00
Delay=80.00
Gate=52.00
Date=1/20/2016
Time=15:15:31
</PWAVE SAMPLE POINT>
<PWAVE DATA>
Time (탎),Voltage (mV)
90.72,0.010
90.80,0.011
90.88,0.012
90.96,0.014
91.04,0.015
91.12,0.016
91.20,0.017
91.28,0.019
91.36,0.020
91.44,0.022
91.52,0.023
91.60,0.024
91.68,0.025
91.76,0.026
91.84,0.026
91.92,0.026
92.00,0.026
92.08,0.025
92.16,0.024
92.24,0.022
92.32,0.020
92.40,0.017
92.48,0.013
92.56,0.009
92.64,0.004
92.72,-0.002
92.80,-0.009
92.88,-0.016
92.96,-0.024
93.04,-0.032
93.12,-0.041
93.20,-0.051
93.28,-0.061
93.36,-0.073
93.44,-0.083
93.52,-0.094
93.60,-0.105
93.68,-0.116
93.76,-0.127
93.84,-0.138
93.92,-0.148
94.00,-0.158
94.08,-0.166
94.16,-0.173
94.24,-0.179
94.32,-0.184
94.40,-0.187
94.48,-0.188
94.56,-0.187
94.64,-0.184
94.72,-0.179
94.80,-0.172
94.88,-0.164
94.96,-0.153
95.04,-0.140
95.12,-0.125
95.20,-0.108
95.28,-0.091
95.36,-0.072
95.44,-0.051
95.52,-0.028
95.60,-0.002
95.68,0.025
95.76,0.053
95.84,0.080
95.92,0.100
96.00,0.121
96.08,0.145
96.16,0.170
96.24,0.193
96.32,0.214
96.40,0.234
96.48,0.251
96.56,0.265
96.64,0.277
96.72,0.287
96.80,0.294
96.88,0.297
96.96,0.298
97.04,0.295
97.12,0.290
97.20,0.281
97.28,0.269
97.36,0.256
97.44,0.239
97.52,0.220
97.60,0.199
97.68,0.177
97.76,0.154
97.84,0.131
97.92,0.107
98.00,0.075
98.08,0.038
98.16,0.003
98.24,-0.034
98.32,-0.071
98.40,-0.106
98.48,-0.142
98.56,-0.174
98.64,-0.202
98.72,-0.227
98.80,-0.248
98.88,-0.263
98.96,-0.275
99.04,-0.284
99.12,-0.288
99.20,-0.288
99.28,-0.285
99.36,-0.278
99.44,-0.268
99.52,-0.255
99.60,-0.239
99.68,-0.219
99.76,-0.198
99.84,-0.174
99.92,-0.149
100.00,-0.124
100.08,-0.097
100.16,-0.073
100.24,-0.046
100.32,-0.020
100.40,0.009
100.48,0.035
100.56,0.059
100.64,0.080
100.72,0.094
100.80,0.106
100.88,0.117
100.96,0.126
101.04,0.132
101.12,0.135
101.20,0.135
101.28,0.132
101.36,0.128
101.44,0.120
101.52,0.111
101.60,0.100
101.68,0.084
101.76,0.064
101.84,0.043
101.92,0.022
102.00,-0.002
102.08,-0.026
102.16,-0.051
102.24,-0.075
102.32,-0.098
102.40,-0.120
102.48,-0.140
102.56,-0.158
102.64,-0.173
102.72,-0.185
102.80,-0.193
102.88,-0.199
102.96,-0.201
103.04,-0.200
103.12,-0.195
103.20,-0.188
103.28,-0.178
103.36,-0.165
103.44,-0.149
103.52,-0.132
103.60,-0.112
103.68,-0.092
103.76,-0.071
103.84,-0.048
103.92,-0.024
104.00,0.002
104.08,0.028
104.16,0.054
104.24,0.078
104.32,0.096
104.40,0.112
104.48,0.128
104.56,0.144
104.64,0.157
104.72,0.169
104.80,0.177
104.88,0.183
104.96,0.186
105.04,0.187
105.12,0.185
105.20,0.181
105.28,0.174
105.36,0.166
105.44,0.155
105.52,0.144
105.60,0.131
105.68,0.118
105.76,0.103
105.84,0.083
105.92,0.060
106.00,0.037
106.08,0.015
106.16,-0.008
106.24,-0.031
106.32,-0.054
106.40,-0.075
106.48,-0.094
106.56,-0.110
106.64,-0.125
106.72,-0.138
106.80,-0.147
106.88,-0.154
106.96,-0.158
107.04,-0.159
107.12,-0.158
107.20,-0.153
107.28,-0.147
107.36,-0.139
107.44,-0.128
107.52,-0.116
107.60,-0.102
107.68,-0.089
107.76,-0.074
107.84,-0.057
107.92,-0.040
108.00,-0.023
108.08,-0.006
108.16,0.012
108.24,0.028
108.32,0.044
108.40,0.057
108.48,0.070
108.56,0.079
108.64,0.086
108.72,0.090
108.80,0.093
108.88,0.095
108.96,0.094
109.04,0.092
109.12,0.088
109.20,0.081
109.28,0.073
109.36,0.061
109.44,0.048
109.52,0.035
109.60,0.019
109.68,0.003
109.76,-0.015
109.84,-0.033
109.92,-0.051
110.00,-0.069
110.08,-0.085
110.16,-0.100
110.24,-0.114
110.32,-0.127
110.40,-0.138
110.48,-0.146
110.56,-0.152
110.64,-0.156
110.72,-0.157
110.80,-0.156
110.88,-0.153
110.96,-0.146
111.04,-0.138
111.12,-0.128
111.20,-0.116
111.28,-0.102
111.36,-0.088
111.44,-0.072
111.52,-0.054
111.60,-0.035
111.68,-0.015
111.76,0.006
111.84,0.027
111.92,0.049
112.00,0.070
112.08,0.087
112.16,0.100
112.24,0.114
112.32,0.127
112.40,0.139
112.48,0.150
112.56,0.159
112.64,0.165
112.72,0.170
112.80,0.173
112.88,0.174
112.96,0.172
113.04,0.169
113.12,0.164
113.20,0.157
113.28,0.149
113.36,0.139
113.44,0.129
113.52,0.118
113.60,0.106
113.68,0.090
113.76,0.071
113.84,0.052
113.92,0.032
114.00,0.013
114.08,-0.007
114.16,-0.028
114.24,-0.047
114.32,-0.066
114.40,-0.083
114.48,-0.098
114.56,-0.112
114.64,-0.125
114.72,-0.136
114.80,-0.144
114.88,-0.150
114.96,-0.154
115.04,-0.156
115.12,-0.156
115.20,-0.154
115.28,-0.150
115.36,-0.145
115.44,-0.138
115.52,-0.129
115.60,-0.120
115.68,-0.109
115.76,-0.097
115.84,-0.086
115.92,-0.074
116.00,-0.061
116.08,-0.048
116.16,-0.035
116.24,-0.022
116.32,-0.009
116.40,0.004
116.48,0.016
116.56,0.027
116.64,0.036
116.72,0.045
116.80,0.052
116.88,0.057
116.96,0.062
117.04,0.065
117.12,0.067
117.20,0.067
117.28,0.065
117.36,0.063
117.44,0.059
117.52,0.054
117.60,0.048
117.68,0.042
117.76,0.035
117.84,0.027
117.92,0.018
118.00,0.010
118.08,0.001
118.16,-0.008
118.24,-0.017
118.32,-0.025
118.40,-0.033
118.48,-0.040
118.56,-0.046
118.64,-0.051
118.72,-0.056
118.80,-0.059
118.88,-0.062
118.96,-0.063
119.04,-0.064
119.12,-0.063
119.20,-0.061
119.28,-0.058
119.36,-0.054
119.44,-0.049
119.52,-0.043
119.60,-0.037
119.68,-0.030
119.76,-0.022
119.84,-0.013
119.92,-0.004
120.00,0.005
120.08,0.014
120.16,0.023
120.24,0.031
120.32,0.039
120.40,0.047
120.48,0.054
120.56,0.060
120.64,0.066
120.72,0.071
120.80,0.074
120.88,0.077
120.96,0.079
121.04,0.080
121.12,0.080
121.20,0.079
121.28,0.078
121.36,0.076
121.44,0.072
121.52,0.068
121.60,0.063
121.68,0.058
121.76,0.052
121.84,0.045
121.92,0.039
122.00,0.032
122.08,0.025
122.16,0.018
122.24,0.011
122.32,0.004
122.40,-0.003
122.48,-0.010
122.56,-0.016
122.64,-0.022
122.72,-0.027
122.80,-0.031
122.88,-0.035
122.96,-0.038
123.04,-0.040
123.12,-0.042
123.20,-0.043
123.28,-0.043
123.36,-0.042
123.44,-0.041
123.52,-0.039
123.60,-0.037
123.68,-0.034
123.76,-0.031
123.84,-0.027
123.92,-0.023
124.00,-0.019
124.08,-0.015
124.16,-0.011
124.24,-0.007
124.32,-0.003
124.40,0.000
124.48,0.003
124.56,0.006
124.64,0.007
124.72,0.009
124.80,0.010
124.88,0.010
124.96,0.010
125.04,0.009
125.12,0.008
125.20,0.006
125.28,0.003
125.36,-0.001
125.44,-0.004
125.52,-0.008
125.60,-0.013
125.68,-0.018
125.76,-0.023
125.84,-0.029
125.92,-0.034
126.00,-0.040
126.08,-0.045
126.16,-0.051
126.24,-0.056
126.32,-0.061
126.40,-0.065
126.48,-0.069
126.56,-0.072
126.64,-0.075
126.72,-0.077
126.80,-0.078
126.88,-0.079
126.96,-0.078
127.04,-0.077
127.12,-0.076
127.20,-0.073
127.28,-0.070
127.36,-0.065
127.44,-0.060
127.52,-0.055
127.60,-0.049
127.68,-0.042
127.76,-0.035
127.84,-0.028
127.92,-0.020
128.00,-0.012
128.08,-0.003
128.16,0.005
128.24,0.013
128.32,0.021
128.40,0.028
128.48,0.036
128.56,0.042
128.64,0.048
128.72,0.054
128.80,0.060
128.88,0.064
128.96,0.068
129.04,0.070
129.12,0.073
129.20,0.074
129.28,0.074
129.36,0.074
129.44,0.072
129.52,0.070
129.60,0.067
129.68,0.064
129.76,0.060
129.84,0.055
129.92,0.050
130.00,0.044
130.08,0.038
130.16,0.032
130.24,0.025
130.32,0.018
130.40,0.011
130.48,0.004
130.56,-0.002
130.64,-0.009
130.72,-0.015
130.80,-0.021
130.88,-0.027
130.96,-0.031
131.04,-0.036
131.12,-0.039
131.20,-0.042
131.28,-0.045
131.36,-0.047
131.44,-0.048
131.52,-0.049
131.60,-0.050
131.68,-0.049
131.76,-0.048
131.84,-0.047
131.92,-0.045
132.00,-0.042
132.08,-0.040
132.16,-0.037
132.24,-0.034
132.32,-0.030
132.40,-0.027
132.48,-0.023
132.56,-0.019
132.64,-0.016
132.72,-0.012
132.80,-0.009
132.88,-0.005
132.96,-0.002
133.04,0.000
133.12,0.002
133.20,0.004
133.28,0.005
133.36,0.006
133.44,0.006
133.52,0.006
133.60,0.006
133.68,0.005
133.76,0.005
133.84,0.003
133.92,0.001
134.00,0.000
134.08,-0.002
134.16,-0.005
134.24,-0.007
134.32,-0.009
134.40,-0.012
134.48,-0.014
134.56,-0.016
134.64,-0.018
134.72,-0.020
134.80,-0.022
134.88,-0.023
134.96,-0.024
135.04,-0.025
135.12,-0.026
135.20,-0.026
135.28,-0.026
135.36,-0.025
135.44,-0.024
135.52,-0.022
135.60,-0.021
135.68,-0.018
135.76,-0.016
135.84,-0.013
135.92,-0.010
136.00,-0.006
136.08,-0.003
136.16,0.001
136.24,0.005
136.32,0.009
136.40,0.012
136.48,0.016
136.56,0.020
136.64,0.023
136.72,0.026
136.80,0.030
136.88,0.033
136.96,0.035
137.04,0.037
137.12,0.039
137.20,0.041
137.28,0.042
137.36,0.042
137.44,0.042
137.52,0.042
137.60,0.041
137.68,0.040
137.76,0.038
137.84,0.036
137.92,0.033
138.00,0.031
138.08,0.028
138.16,0.025
138.24,0.021
138.32,0.018
138.40,0.014
138.48,0.011
138.56,0.006
138.64,0.002
138.72,-0.001
138.80,-0.005
138.88,-0.008
138.96,-0.011
139.04,-0.014
139.12,-0.017
139.20,-0.019
139.28,-0.022
139.36,-0.024
139.44,-0.025
139.52,-0.026
139.60,-0.027
139.68,-0.027
139.76,-0.028
139.84,-0.028
139.92,-0.027
140.00,-0.027
140.08,-0.026
140.16,-0.024
140.24,-0.023
140.32,-0.021
140.40,-0.020
140.48,-0.018
140.56,-0.016
140.64,-0.014
140.72,-0.012
140.80,-0.011
140.88,-0.009
140.96,-0.007
141.04,-0.006
141.12,-0.004
141.20,-0.003
141.28,-0.002
141.36,-0.001
141.44,-0.001
141.52,0.000
141.60,0.000
141.68,0.000
141.76,-0.001
141.84,-0.001
141.92,-0.002
142.00,-0.003
142.08,-0.004
142.16,-0.005
142.24,-0.007
142.32,-0.008
142.40,-0.009
142.48,-0.010
142.56,-0.011
142.64,-0.013
142.72,-0.013
142.80,-0.014
142.88,-0.015
142.96,-0.015
143.04,-0.016
143.12,-0.016
143.20,-0.016
143.28,-0.015
143.36,-0.015
143.44,-0.014
143.52,-0.012
143.60,-0.011
143.68,-0.010
143.76,-0.008
143.84,-0.006
143.92,-0.003
144.00,-0.001
144.08,0.002
144.16,0.005
144.24,0.007
144.32,0.009
144.40,0.012
144.48,0.014
144.56,0.016
144.64,0.018
144.72,0.020
144.80,0.022
144.88,0.023
144.96,0.025
145.04,0.026
145.12,0.026
145.20,0.027
145.28,0.027
145.36,0.027
145.44,0.027
145.52,0.026
145.60,0.025
145.68,0.024
145.76,0.023
145.84,0.021
145.92,0.019
146.00,0.017
146.08,0.014
146.16,0.011
146.24,0.008
146.32,0.005
146.40,0.002
146.48,-0.001
146.56,-0.005
146.64,-0.008
146.72,-0.011
146.80,-0.015
146.88,-0.018
146.96,-0.021
147.04,-0.024
147.12,-0.026
147.20,-0.029
147.28,-0.031
147.36,-0.033
147.44,-0.035
147.52,-0.037
147.60,-0.038
147.68,-0.040
147.76,-0.040
147.84,-0.041
147.92,-0.042
148.00,-0.042
148.08,-0.042
148.16,-0.042
148.24,-0.042
148.32,-0.041
148.40,-0.040
148.48,-0.039
148.56,-0.038
148.64,-0.037
148.72,-0.035
148.80,-0.034
148.88,-0.032
148.96,-0.030
149.04,-0.028
149.12,-0.027
149.20,-0.025
149.28,-0.023
149.36,-0.021
149.44,-0.019
149.52,-0.018
149.60,-0.016
149.68,-0.015
149.76,-0.014
149.84,-0.012
149.92,-0.011
150.00,-0.010
150.08,-0.009
150.16,-0.007
150.24,-0.006
150.32,-0.005
150.40,-0.004
150.48,-0.003
150.56,-0.001
150.64,0.000
150.72,0.001
150.80,0.002
150.88,0.004
150.96,0.005
151.04,0.007
151.12,0.008
151.20,0.010
151.28,0.011
151.36,0.012
151.44,0.013
151.52,0.015
151.60,0.016
151.68,0.018
151.76,0.019
151.84,0.021
151.92,0.022
152.00,0.023
152.08,0.025
152.16,0.026
152.24,0.027
152.32,0.028
152.40,0.029
152.48,0.030
152.56,0.031
152.64,0.031
152.72,0.031
152.80,0.031
152.88,0.031
152.96,0.031
153.04,0.030
153.12,0.029
153.20,0.028
153.28,0.026
153.36,0.025
153.44,0.023
153.52,0.021
153.60,0.019
153.68,0.017
153.76,0.015
153.84,0.012
153.92,0.010
154.00,0.007
154.08,0.005
154.16,0.002
154.24,-0.001
154.32,-0.003
154.40,-0.005
154.48,-0.008
154.56,-0.010
154.64,-0.013
154.72,-0.015
154.80,-0.017
154.88,-0.019
154.96,-0.021
155.04,-0.023
155.12,-0.025
155.20,-0.026
155.28,-0.027
155.36,-0.028
155.44,-0.029
155.52,-0.030
155.60,-0.030
155.68,-0.031
155.76,-0.031
155.84,-0.031
155.92,-0.031
156.00,-0.030
156.08,-0.030
156.16,-0.029
156.24,-0.028
156.32,-0.027
156.40,-0.026
156.48,-0.026
156.56,-0.025
156.64,-0.024
156.72,-0.022
156.80,-0.021
156.88,-0.020
156.96,-0.019
157.04,-0.018
157.12,-0.017
157.20,-0.016
157.28,-0.015
157.36,-0.014
157.44,-0.013
157.52,-0.013
157.60,-0.012
157.68,-0.011
157.76,-0.010
157.84,-0.010
157.92,-0.009
158.00,-0.009
158.08,-0.008
158.16,-0.008
158.24,-0.008
158.32,-0.008
158.40,-0.008
158.48,-0.008
158.56,-0.008
158.64,-0.008
158.72,-0.008
158.80,-0.008
158.88,-0.008
158.96,-0.008
159.04,-0.007
159.12,-0.007
159.20,-0.007
159.28,-0.007
159.36,-0.006
159.44,-0.006
159.52,-0.005
159.60,-0.005
159.68,-0.004
159.76,-0.004
159.84,-0.003
159.92,-0.002
160.00,0.000
</PWAVE DATA>
</PWAVE-TN336_BB8-08-20>
<PWAVE-TN336_BB8-08-30>
<PWAVE SAMPLE POINT>
Depth In Core=3.00
Depth In Section=3.00
SBD=0.00
Core ID=TN336_BB8-08
Section Number=1
Section Length=64.60
Comments=Core TN336_BB8-08 logged at 15:12:46 on 01-20-2016
TOT=96.99
TX Level (Volts)=104
P-Wave Amp Gain=1443.00
Delay=80.00
Gate=52.00
Date=1/20/2016
Time=15:21:13
</PWAVE SAMPLE POINT>
<PWAVE DATA>
Time (탎),Voltage (mV)
0.00,-0.003
0.08,-0.003
0.16,-0.003
0.24,-0.003
0.32,-0.002
0.40,-0.002
0.48,-0.005
0.56,0.038
0.64,0.005
0.72,-0.025
0.80,-0.029
0.88,-0.001
0.96,-0.001
1.04,-0.011
1.12,-0.023
1.20,-0.043
1.28,-0.105
1.36,-0.203
1.44,-0.326
1.52,-0.346
1.60,-0.346
1.68,-0.346
1.76,-0.346
1.84,-0.346
1.92,-0.346
2.00,-0.346
2.08,-0.346
2.16,-0.346
2.24,-0.346
2.32,-0.346
2.40,-0.345
2.48,-0.300
2.56,-0.228
2.64,-0.172
2.72,-0.140
2.80,-0.131
2.88,-0.146
2.96,-0.182
3.04,-0.226
3.12,-0.263
3.20,-0.284
3.28,-0.286
3.36,-0.268
3.44,-0.231
3.52,-0.183
3.60,-0.127
3.68,-0.068
3.76,0.000
3.84,0.078
3.92,0.142
4.00,0.215
4.08,0.284
4.16,0.330
4.24,0.344
4.32,0.344
4.40,0.344
4.48,0.344
4.56,0.344
4.64,0.344
4.72,0.344
4.80,0.344
4.88,0.344
4.96,0.344
5.04,0.344
5.12,0.344
5.20,0.344
5.28,0.344
5.36,0.342
5.44,0.335
5.52,0.320
5.60,0.303
5.68,0.286
5.76,0.270
5.84,0.255
5.92,0.241
6.00,0.227
6.08,0.214
6.16,0.202
6.24,0.190
6.32,0.179
6.40,0.170
6.48,0.160
6.56,0.151
6.64,0.143
6.72,0.135
6.80,0.128
6.88,0.121
6.96,0.115
7.04,0.108
7.12,0.102
7.20,0.096
7.28,0.090
7.36,0.084
7.44,0.079
7.52,0.073
7.60,0.067
7.68,0.062
7.76,0.057
7.84,0.053
7.92,0.048
8.00,0.044
8.08,0.040
8.16,0.036
8.24,0.033
8.32,0.029
8.40,0.026
8.48,0.023
8.56,0.021
8.64,0.018
8.72,0.015
8.80,0.013
8.88,0.011
8.96,0.009
9.04,0.007
9.12,0.005
9.20,0.003
9.28,0.002
9.36,0.000
9.44,-0.002
9.52,-0.003
9.60,-0.005
9.68,-0.007
9.76,-0.008
9.84,-0.009
9.92,-0.010
10.00,-0.012
10.08,-0.013
10.16,-0.014
10.24,-0.015
10.32,-0.015
10.40,-0.016
10.48,-0.017
10.56,-0.018
10.64,-0.018
10.72,-0.018
10.80,-0.018
10.88,-0.019
10.96,-0.019
11.04,-0.019
11.12,-0.019
11.20,-0.019
11.28,-0.019
11.36,-0.019
11.44,-0.020
11.52,-0.020
11.60,-0.020
11.68,-0.020
11.76,-0.020
11.84,-0.021
11.92,-0.022
12.00,-0.022
12.08,-0.022
12.16,-0.022
12.24,-0.022
12.32,-0.023
12.40,-0.023
12.48,-0.023
12.56,-0.023
12.64,-0.023
12.72,-0.024
12.80,-0.024
12.88,-0.024
12.96,-0.024
13.04,-0.024
13.12,-0.023
13.20,-0.023
13.28,-0.024
13.36,-0.023
13.44,-0.023
13.52,-0.023
13.60,-0.023
13.68,-0.023
13.76,-0.023
13.84,-0.023
13.92,-0.022
14.00,-0.022
14.08,-0.022
14.16,-0.022
14.24,-0.022
14.32,-0.022
14.40,-0.022
14.48,-0.022
14.56,-0.021
14.64,-0.021
14.72,-0.021
14.80,-0.021
14.88,-0.021
14.96,-0.020
15.04,-0.020
15.12,-0.020
15.20,-0.020
15.28,-0.020
15.36,-0.020
15.44,-0.020
15.52,-0.020
15.60,-0.020
15.68,-0.020
15.76,-0.020
15.84,-0.020
15.92,-0.020
16.00,-0.020
16.08,-0.020
16.16,-0.020
16.24,-0.020
16.32,-0.020
16.40,-0.019
16.48,-0.020
16.56,-0.019
16.64,-0.019
16.72,-0.019
16.80,-0.019
16.88,-0.019
16.96,-0.019
17.04,-0.019
17.12,-0.019
17.20,-0.019
17.28,-0.019
17.36,-0.019
17.44,-0.019
17.52,-0.019
17.60,-0.019
17.68,-0.019
17.76,-0.018
17.84,-0.018
17.92,-0.018
18.00,-0.018
18.08,-0.018
18.16,-0.018
18.24,-0.018
18.32,-0.017
18.40,-0.017
18.48,-0.017
18.56,-0.017
18.64,-0.017
18.72,-0.016
18.80,-0.016
18.88,-0.016
18.96,-0.016
19.04,-0.016
19.12,-0.015
19.20,-0.015
19.28,-0.015
19.36,-0.015
19.44,-0.015
19.52,-0.015
19.60,-0.015
19.68,-0.015
19.76,-0.015
19.84,-0.015
19.92,-0.015
20.00,-0.015
20.08,-0.015
20.16,-0.014
20.24,-0.014
20.32,-0.014
20.40,-0.014
20.48,-0.014
20.56,-0.014
20.64,-0.014
20.72,-0.014
20.80,-0.014
20.88,-0.013
20.96,-0.013
21.04,-0.013
21.12,-0.013
21.20,-0.012
21.28,-0.012
21.36,-0.012
21.44,-0.012
21.52,-0.011
21.60,-0.011
21.68,-0.011
21.76,-0.011
21.84,-0.011
21.92,-0.011
22.00,-0.011
22.08,-0.011
22.16,-0.011
22.24,-0.011
22.32,-0.011
22.40,-0.011
22.48,-0.011
22.56,-0.011
22.64,-0.011
22.72,-0.011
22.80,-0.011
22.88,-0.011
22.96,-0.011
23.04,-0.011
23.12,-0.011
23.20,-0.011
23.28,-0.011
23.36,-0.012
23.44,-0.012
23.52,-0.011
23.60,-0.012
23.68,-0.012
23.76,-0.012
23.84,-0.012
23.92,-0.012
24.00,-0.012
24.08,-0.012
24.16,-0.012
24.24,-0.012
24.32,-0.012
24.40,-0.011
24.48,-0.011
24.56,-0.011
24.64,-0.011
24.72,-0.011
24.80,-0.011
24.88,-0.011
24.96,-0.011
25.04,-0.011
25.12,-0.010
25.20,-0.010
25.28,-0.010
25.36,-0.010
25.44,-0.010
25.52,-0.010
25.60,-0.010
25.68,-0.010
25.76,-0.009
25.84,-0.009
25.92,-0.009
26.00,-0.009
26.08,-0.010
26.16,-0.009
26.24,-0.009
26.32,-0.009
26.40,-0.009
26.48,-0.009
26.56,-0.009
26.64,-0.009
26.72,-0.009
26.80,-0.008
26.88,-0.008
26.96,-0.009
27.04,-0.009
27.12,-0.009
27.20,-0.009
27.28,-0.009
27.36,-0.009
27.44,-0.010
27.52,-0.010
27.60,-0.010
27.68,-0.010
27.76,-0.010
27.84,-0.010
27.92,-0.010
28.00,-0.010
28.08,-0.010
28.16,-0.009
28.24,-0.009
28.32,-0.009
28.40,-0.009
28.48,-0.009
28.56,-0.008
28.64,-0.008
28.72,-0.007
28.80,-0.007
28.88,-0.007
28.96,-0.007
29.04,-0.007
29.12,-0.006
29.20,-0.006
29.28,-0.006
29.36,-0.006
29.44,-0.006
29.52,-0.006
29.60,-0.006
29.68,-0.006
29.76,-0.006
29.84,-0.006
29.92,-0.006
30.00,-0.006
30.08,-0.006
30.16,-0.006
30.24,-0.006
30.32,-0.006
30.40,-0.006
30.48,-0.006
30.56,-0.007
30.64,-0.007
30.72,-0.007
30.80,-0.007
30.88,-0.007
30.96,-0.007
31.04,-0.007
31.12,-0.007
31.20,-0.008
31.28,-0.008
31.36,-0.008
31.44,-0.008
31.52,-0.008
31.60,-0.008
31.68,-0.008
31.76,-0.008
31.84,-0.008
31.92,-0.008
32.00,-0.008
32.08,-0.008
32.16,-0.008
32.24,-0.008
32.32,-0.008
32.40,-0.008
32.48,-0.008
32.56,-0.007
32.64,-0.007
32.72,-0.007
32.80,-0.007
32.88,-0.007
32.96,-0.007
33.04,-0.007
33.12,-0.007
33.20,-0.008
33.28,-0.007
33.36,-0.007
33.44,-0.007
33.52,-0.007
33.60,-0.007
33.68,-0.007
33.76,-0.007
33.84,-0.007
33.92,-0.007
34.00,-0.007
34.08,-0.007
34.16,-0.007
34.24,-0.007
34.32,-0.007
34.40,-0.007
34.48,-0.007
34.56,-0.007
34.64,-0.007
34.72,-0.008
34.80,-0.008
34.88,-0.007
34.96,-0.007
35.04,-0.007
35.12,-0.007
35.20,-0.007
35.28,-0.007
35.36,-0.007
35.44,-0.007
35.52,-0.007
35.60,-0.007
35.68,-0.007
35.76,-0.007
35.84,-0.007
35.92,-0.007
36.00,-0.007
36.08,-0.007
36.16,-0.006
36.24,-0.006
36.32,-0.006
36.40,-0.006
36.48,-0.006
36.56,-0.006
36.64,-0.006
36.72,-0.006
36.80,-0.006
36.88,-0.005
36.96,-0.005
37.04,-0.005
37.12,-0.005
37.20,-0.005
37.28,-0.004
37.36,-0.004
37.44,-0.004
37.52,-0.005
37.60,-0.004
37.68,-0.004
37.76,-0.004
37.84,-0.005
37.92,-0.005
38.00,-0.005
38.08,-0.005
38.16,-0.005
38.24,-0.005
38.32,-0.005
38.40,-0.006
38.48,-0.006
38.56,-0.006
38.64,-0.006
38.72,-0.006
38.80,-0.006
38.88,-0.006
38.96,-0.006
39.04,-0.006
39.12,-0.006
39.20,-0.006
39.28,-0.006
39.36,-0.006
39.44,-0.006
39.52,-0.006
39.60,-0.005
39.68,-0.005
39.76,-0.005
39.84,-0.005
39.92,-0.005
40.00,-0.005
40.08,-0.005
40.16,-0.005
40.24,-0.005
40.32,-0.005
40.40,-0.005
40.48,-0.005
40.56,-0.005
40.64,-0.005
40.72,-0.005
40.80,-0.005
40.88,-0.005
40.96,-0.004
41.04,-0.005
41.12,-0.005
41.20,-0.005
41.28,-0.005
41.36,-0.005
41.44,-0.005
41.52,-0.005
41.60,-0.005
41.68,-0.006
41.76,-0.006
41.84,-0.006
41.92,-0.006
42.00,-0.006
42.08,-0.005
42.16,-0.005
42.24,-0.005
42.32,-0.005
42.40,-0.005
42.48,-0.005
42.56,-0.005
42.64,-0.005
42.72,-0.005
42.80,-0.005
42.88,-0.005
42.96,-0.005
43.04,-0.005
43.12,-0.005
43.20,-0.005
43.28,-0.004
43.36,-0.004
43.44,-0.004
43.52,-0.004
43.60,-0.004
43.68,-0.004
43.76,-0.004
43.84,-0.005
43.92,-0.005
44.00,-0.005
44.08,-0.005
44.16,-0.005
44.24,-0.005
44.32,-0.005
44.40,-0.005
44.48,-0.005
44.56,-0.005
44.64,-0.005
44.72,-0.005
44.80,-0.005
44.88,-0.005
44.96,-0.005
45.04,-0.005
45.12,-0.005
45.20,-0.005
45.28,-0.005
45.36,-0.005
45.44,-0.006
45.52,-0.006
45.60,-0.006
45.68,-0.006
45.76,-0.005
45.84,-0.005
45.92,-0.005
46.00,-0.005
46.08,-0.005
46.16,-0.005
46.24,-0.004
46.32,-0.004
46.40,-0.004
46.48,-0.004
46.56,-0.004
46.64,-0.004
46.72,-0.004
46.80,-0.004
46.88,-0.005
46.96,-0.005
47.04,-0.005
47.12,-0.005
47.20,-0.005
47.28,-0.005
47.36,-0.005
47.44,-0.005
47.52,-0.005
47.60,-0.005
47.68,-0.005
47.76,-0.004
47.84,-0.005
47.92,-0.005
48.00,-0.004
48.08,-0.004
48.16,-0.004
48.24,-0.004
48.32,-0.004
48.40,-0.004
48.48,-0.004
48.56,-0.004
48.64,-0.004
48.72,-0.004
48.80,-0.004
48.88,-0.004
48.96,-0.004
49.04,-0.004
49.12,-0.004
49.20,-0.004
49.28,-0.004
49.36,-0.004
49.44,-0.004
49.52,-0.004
49.60,-0.004
49.68,-0.004
49.76,-0.004
49.84,-0.004
49.92,-0.004
50.00,-0.004
50.08,-0.004
50.16,-0.004
50.24,-0.004
50.32,-0.004
50.40,-0.004
50.48,-0.004
50.56,-0.003
50.64,-0.003
50.72,-0.004
50.80,-0.004
50.88,-0.004
50.96,-0.003
51.04,-0.003
51.12,-0.003
51.20,-0.003
51.28,-0.003
51.36,-0.003
51.44,-0.003
51.52,-0.003
51.60,-0.003
51.68,-0.003
51.76,-0.004
51.84,-0.004
51.92,-0.003
52.00,-0.003
52.08,-0.003
52.16,-0.004
52.24,-0.004
52.32,-0.004
52.40,-0.003
52.48,-0.003
52.56,-0.004
52.64,-0.004
52.72,-0.004
52.80,-0.004
52.88,-0.004
52.96,-0.004
53.04,-0.004
53.12,-0.004
53.20,-0.004
53.28,-0.004
53.36,-0.004
53.44,-0.004
53.52,-0.004
53.60,-0.005
53.68,-0.004
53.76,-0.004
53.84,-0.005
53.92,-0.005
54.00,-0.005
54.08,-0.005
54.16,-0.005
54.24,-0.004
