Geotek MSCL 7.9 - TN336_BB34-39.raw created at 6:57:51 on 1/25/2016.,,,,,,,,,,,Geotek MSCL 7.9 - TN336_BB34-39.out created at 7:04:18 on 1/25/2016.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Core Depth,Section,Sect Depth,CTD ,Tr. Time ,PW Amp   ,A Gamma  ,Mag Sus  ,Temp     ,NC Res   ,,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,MS1,Imp,FP,RES
-0.037,cal,60.01,1.65,95.51,0.0128,6499,5,18.91,532.9,,-0.037,cal sect,60,10.345,0.0128,1497.539,1.1702,4.6828,4.0017,1752.395,0.9164,0.5922
0.003,1,0.3,6.96,999,0,5944,23,18.92,262.7,,0.003,1,0.3,10.876,0,111.8274,1.2182,18.6604,15.3178,136.2303,0.8885,1.2691
0.013,1,1.3,6.99,999,0,4830,26,18.92,311.7,,0.013,1,1.3,10.879,0,111.8583,1.4714,21.0777,14.325,164.5882,0.7416,1.0554
0.023,1,2.3,6.72,999,0,4871,28,18.93,393.7,,0.023,1,2.3,10.852,0,111.5807,1.4644,22.8607,15.6106,163.4034,0.7457,0.8207
0.033,1,3.3,6.2,999,0,4793,30,18.93,475.3,,0.033,1,3.3,10.8,0,111.046,1.4919,24.8321,16.6447,165.6684,0.7298,0.67
0.043,1,4.3,4.23,999,0,4934,31,18.93,537.3,,0.043,1,4.3,10.603,0,109.0204,1.4824,27.0487,18.2471,161.6072,0.7353,0.5871
0.053,1,5.3,0.56,94.42,0.0016,4897,32,18.93,578.1,,0.053,1,5.3,10.236,0.0016,1505.516,1.5455,30.8986,19.9927,2326.767,0.6987,0.5425
0.063,1,6.3,-0.23,94.6,0.006,5007,30,18.93,601.4,,0.063,1,6.3,10.157,0.006,1489.952,1.5279,29.6224,19.3881,2276.443,0.7089,0.5199
0.073,1,7.3,-0.4,94.94,0.0046,5086,31,18.92,619.7,,0.073,1,7.3,10.14,0.0046,1480.076,1.5096,30.7583,20.3751,2234.319,0.7195,0.5034
0.083,1,8.3,-0.4,95.28,0.0122,5095,30,18.93,630.3,,0.083,1,8.3,10.14,0.0122,1472.767,1.5073,29.7661,19.7486,2219.829,0.7209,0.4943
0.093,1,9.3,-0.46,95.36,0.0118,4940,29,18.93,640.1,,0.093,1,9.3,10.134,0.0118,1470.187,1.5493,28.8231,18.6035,2277.81,0.6964,0.4861
0.103,1,10.3,-0.51,95.46,0.0097,5033,29,18.93,648.5,,0.103,1,10.3,10.129,0.0097,1467.333,1.5252,28.8642,18.9251,2237.946,0.7105,0.4794
0.113,1,11.3,-0.5,95.51,0.0099,5015,29,18.93,652,,0.113,1,11.3,10.13,0.0099,1466.416,1.5298,28.856,18.8625,2243.331,0.7078,0.4766
0.123,1,12.3,-0.44,95.48,0.0085,4991,29,18.93,655.8,,0.123,1,12.3,10.136,0.0085,1467.922,1.5353,28.8067,18.7629,2253.699,0.7046,0.4736
0.133,1,13.3,-0.41,95.26,0.0037,4929,28,18.93,656.3,,0.133,1,13.3,10.139,0.0037,1473.049,1.5516,27.7896,17.9108,2285.514,0.6952,0.4733
0.143,1,14.3,-0.41,94.86,0.0028,4907,29,18.93,658.3,,0.143,1,14.3,10.139,0.0028,1481.66,1.5575,28.782,18.4791,2307.753,0.6917,0.4717
0.153,1,15.3,-0.36,95.04,0.0034,4892,27,18.94,660.2,,0.153,1,15.3,10.144,0.0034,1478.502,1.5609,26.759,17.1435,2307.765,0.6897,0.4702
0.163,1,16.3,-0.36,95.07,0.0072,4979,27,18.94,658.3,,0.163,1,16.3,10.144,0.0072,1477.855,1.5373,26.759,17.4065,2271.908,0.7034,0.4717
0.173,1,17.3,-0.36,95.31,0.0101,5021,27,18.94,655.6,,0.173,1,17.3,10.144,0.0101,1472.706,1.5261,26.759,17.5342,2247.5,0.7099,0.4738
0.183,1,18.3,-0.31,95.38,0.0094,5053,27,18.94,654.5,,0.183,1,18.3,10.149,0.0094,1471.936,1.5169,26.7209,17.6155,2232.782,0.7153,0.4746
0.193,1,19.3,-0.27,95.42,0.0091,5081,27,18.94,654.8,,0.193,1,19.3,10.153,0.0091,1471.663,1.509,26.6905,17.6879,2220.693,0.7199,0.4744
0.203,1,20.3,-0.26,95.48,0.0086,4952,27,18.94,652.7,,0.203,1,20.3,10.154,0.0086,1470.529,1.543,26.6829,17.2924,2269.086,0.7001,0.4761
0.213,1,21.3,-0.23,95.57,0.0076,4980,26,18.94,652.6,,0.213,1,21.3,10.157,0.0076,1469.048,1.5351,25.6728,16.7242,2255.085,0.7047,0.4761
0.223,1,22.3,-0.21,95.52,0.0078,4849,26,18.95,654.5,,0.223,1,22.3,10.159,0.0078,1470.401,1.5704,25.6582,16.3385,2309.133,0.6842,0.4747
0.233,1,23.3,-0.15,95.58,0.0071,4817,26,18.95,655.8,,0.233,1,23.3,10.165,0.0071,1469.993,1.5784,25.6145,16.2284,2320.195,0.6796,0.4736
0.243,1,24.3,-0.1,95.45,0.0068,4767,26,18.95,657,,0.243,1,24.3,10.17,0.0068,1473.486,1.5916,25.5781,16.0704,2345.24,0.6719,0.4727
0.253,1,25.3,-0.09,95.38,0.0059,4964,26,18.95,657.9,,0.253,1,25.3,10.171,0.0059,1475.127,1.5372,25.5709,16.6343,2267.62,0.7035,0.472
0.263,1,26.3,-0.04,95.7,0.0036,4991,26,18.94,659.6,,0.263,1,26.3,10.176,0.0036,1469.034,1.5293,25.5346,16.6973,2246.542,0.7081,0.4707
0.273,1,27.3,0.04,97.17,0.0023,4945,30,18.89,663.4,,0.273,1,27.3,10.184,0.0023,1439.638,1.5404,29.3963,19.0838,2217.589,0.7016,0.4677
0.283,1,28.3,0.06,95.65,0.0022,4946,26,18.87,668.7,,0.283,1,28.3,10.186,0.0022,1471.54,1.5398,25.4623,16.536,2265.888,0.702,0.4638
0.293,1,29.3,0.1,95.44,0.0069,4840,26,18.86,671.8,,0.293,1,29.3,10.19,0.0069,1476.598,1.5681,25.4335,16.2191,2315.481,0.6855,0.4615
0.303,1,30.3,0.11,95.7,0.0061,4918,25,18.86,660.7,,0.303,1,30.3,10.191,0.0061,1471.2,1.5466,24.4483,15.8077,2275.376,0.698,0.4698
0.313,1,31.3,0.08,95.8,0.0064,4952,27,18.86,637.4,,0.313,1,31.3,10.188,0.0064,1468.646,1.5379,26.4267,17.1837,2258.619,0.7031,0.4884
0.323,1,32.3,0.1,95.82,0.0071,4943,26,18.86,628.3,,0.323,1,32.3,10.19,0.0071,1468.511,1.54,25.4335,16.5151,2261.523,0.7018,0.4959
0.333,1,33.3,0.16,95.87,0.0067,4979,27,18.86,616.1,,0.333,1,33.3,10.196,0.0067,1468.318,1.5295,26.3669,17.2393,2245.734,0.708,0.5066
0.343,1,34.3,0.1,96.22,0.0018,5083,27,18.87,603.2,,0.343,1,34.3,10.19,0.0018,1460.094,1.503,26.4117,17.573,2194.478,0.7233,0.5183
0.353,1,35.3,0.11,100.71,0.0013,5029,27,18.88,591.8,,0.353,1,35.3,10.191,0.0013,1371.971,1.517,26.4042,17.4061,2081.217,0.7152,0.529
0.363,1,36.3,0.1,106.1,0.0006,5083,29,18.88,578.5,,0.363,1,36.3,10.19,0.0006,1279.026,1.503,28.3681,18.8747,1922.337,0.7233,0.5421
0.373,1,37.3,0.11,96,0.0011,4943,30,18.88,569.5,,0.373,1,37.3,10.191,0.0011,1464.856,1.5399,29.338,19.0524,2255.672,0.7019,0.5513
0.383,1,38.3,0.11,95.5,0.0034,4812,30,18.88,564.3,,0.383,1,38.3,10.191,0.0034,1475.46,1.5757,29.338,18.6186,2324.936,0.6811,0.5568
0.393,1,39.3,0.09,95.62,0.0059,4717,30,18.88,561.3,,0.393,1,39.3,10.189,0.0059,1472.612,1.6029,29.3546,18.314,2360.379,0.6654,0.56
0.403,1,40.3,0.06,95.33,0.0062,4521,31,18.88,559,,0.403,1,40.3,10.186,0.0062,1478.374,1.6609,30.3589,18.2788,2455.403,0.6317,0.5625
0.413,1,41.3,0.11,95.03,0.0032,4513,30,18.88,556.1,,0.413,1,41.3,10.191,0.0032,1485.569,1.6625,29.338,17.6471,2469.729,0.6308,0.5657
0.423,1,42.3,0.11,95.22,0.0014,4842,29,18.89,553.3,,0.423,1,42.3,10.191,0.0014,1481.465,1.5674,28.3601,18.0936,2322.067,0.686,0.5687
0.433,1,43.3,0.02,97.99,0.001,4904,29,18.89,550.6,,0.433,1,43.3,10.182,0.001,1422.862,1.5518,28.4325,18.3225,2207.975,0.695,0.5718
0.443,1,44.3,-0.09,109.54,0.0011,4873,28,18.89,551.2,,0.443,1,44.3,10.171,0.0011,1223.8,1.5619,27.5379,17.6305,1911.507,0.6891,0.5711
0.453,1,45.3,-0.14,109.45,0.0012,4835,28,18.89,554.4,,0.453,1,45.3,10.166,0.0012,1224.524,1.5732,27.577,17.5291,1926.432,0.6826,0.5675
0.463,1,46.3,-0.29,95.59,0.0013,4872,28,18.89,557.3,,0.463,1,46.3,10.151,0.0013,1467.756,1.5653,27.6948,17.693,2297.474,0.6872,0.5644
0.473,1,47.3,-0.28,95.1,0.0041,4841,28,18.89,559.4,,0.473,1,47.3,10.152,0.0041,1478.375,1.5737,27.6869,17.5934,2326.535,0.6823,0.5621
0.483,1,48.3,-0.28,95.65,0.0023,4861,28,18.89,558,,0.483,1,48.3,10.152,0.0023,1466.628,1.5682,27.6869,17.6555,2299.93,0.6855,0.5636
0.493,1,49.3,-0.17,96.76,0.0024,4766,28,18.9,556.4,,0.493,1,49.3,10.163,0.0024,1445.045,1.593,27.6005,17.326,2301.965,0.6711,0.5654
0.503,1,50.3,-0.19,95.11,0.002,4685,28,18.89,554.7,,0.503,1,50.3,10.161,0.002,1479.47,1.6165,27.6162,17.0842,2391.532,0.6575,0.5673
0.513,1,51.3,-0.19,95.3,0.002,4863,29,18.89,553.1,,0.513,1,51.3,10.161,0.002,1475.388,1.5662,28.6025,18.2619,2310.804,0.6866,0.569
0.523,1,52.3,-0.19,95.15,0.0019,4746,29,18.89,553.6,,0.523,1,52.3,10.161,0.0019,1478.609,1.599,28.6025,17.8878,2364.283,0.6676,0.5685
0.533,1,53.3,-0.16,95.15,0.0016,4702,29,18.89,522.4,,0.533,1,53.3,10.164,0.0016,1479.045,1.6111,28.5781,17.7382,2382.891,0.6606,0.6052
0.543,1,54.3,-0.1,94.5,0.0011,4576,29,18.9,517,,0.543,1,54.3,10.17,0.0011,1494.05,1.647,28.5294,17.3221,2460.701,0.6398,0.6119
0.553,1,55.3,-0.1,94.51,0.0008,4595,28,18.9,517,,0.553,1,55.3,10.17,0.0008,1493.831,1.6414,27.5457,16.7822,2451.916,0.6431,0.6119
0.563,1,56.3,0,94.82,0.0006,4613,28,18.9,514.1,,0.563,1,56.3,10.18,0.0006,1488.522,1.6344,27.4676,16.8055,2432.898,0.6471,0.6156
0.573,1,57.3,0.1,94.91,0.0007,4843,27,18.9,515.8,,0.573,1,57.3,10.19,0.0007,1488.026,1.5673,26.4117,16.8518,2332.167,0.686,0.6135
0.583,1,58.3,0.15,95.75,0.0008,4903,27,18.9,520.2,,0.583,1,58.3,10.195,0.0008,1470.715,1.5501,26.3743,17.0148,2279.723,0.696,0.6079
0.593,1,59.3,0.2,96.58,0.0009,4889,26,18.91,524.2,,0.593,1,59.3,10.2,0.0009,1454.027,1.5531,25.3616,16.3293,2258.292,0.6942,0.6029
0.603,1,60.3,0.26,96.7,0.0007,4838,26,18.9,520.9,,0.603,1,60.3,10.206,0.0007,1452.398,1.5662,25.3186,16.1655,2274.765,0.6867,0.607
0.613,1,61.3,0.49,107.11,0.0008,4899,26,18.9,523.8,,0.613,1,61.3,10.229,0.0008,1267.848,1.546,25.1547,16.2707,1960.106,0.6984,0.6033
0.623,1,62.3,0.69,107.33,0.0006,4943,25,18.91,527.4,,0.623,1,62.3,10.249,0.0006,1266.873,1.5311,24.0513,15.7081,1939.766,0.707,0.5989
0.633,1,63.3,0.94,107.82,0.0003,5030,26,18.91,528.8,,0.633,1,63.3,10.274,0.0003,1262.317,1.5044,24.8383,16.51,1899.078,0.7225,0.5973
0.643,1,64.3,2.77,113.81,0.0001,4999,25,18.91,528.6,,0.643,1,64.3,10.457,0.0001,1196.727,1.4861,22.6995,15.2745,1778.454,0.7331,0.5975
0.653,1,65.3,3.05,124.18,0.0001,4908,25,18.9,526.8,,0.653,1,65.3,10.485,0.0001,1072.634,1.5059,22.5257,14.9585,1615.262,0.7216,0.5997
0.663,1,66.3,3.05,999,0,4849,24,18.92,521.4,,0.663,1,66.3,10.485,0,107.8071,1.5216,21.6247,14.2119,164.0376,0.7125,0.6064
0.673,1,67.3,3.05,999,0,4843,24,18.91,510.1,,0.673,1,67.3,10.485,0,107.8071,1.5232,21.6247,14.1969,164.2111,0.7116,0.6208
0.683,1,68.3,2.66,999,0,4817,24,18.91,485.2,,0.683,1,68.3,10.446,0,107.4062,1.5359,21.8575,14.231,164.9665,0.7042,0.6552
0.693,1,69.3,2.61,999,0,4908,23,18.92,444.7,,0.693,1,69.3,10.441,0,107.3547,1.5122,20.9757,13.8707,162.345,0.718,0.7198
0.703,1,70.3,2.77,999,0,5007,22,18.91,371.5,,0.703,1,70.3,10.457,0,107.5192,1.484,19.9755,13.4603,159.5619,0.7343,0.8737
0.713,1,71.3,2.49,118.55,0.0001,5013,22,18.92,272.8,,0.713,1,71.3,10.429,0.0001,1132.11,1.4865,20.1301,13.5423,1682.84,0.7329,1.2183
0.723,1,72.3,5.77,999,0,5151,22,18.92,198.3,,0.723,1,72.3,10.757,0,110.6039,1.4071,18.4192,13.0898,155.6353,0.7789,1.7182
0.733,1,73.3,6.38,999,0,11949,23,18.92,177.3,,0.733,1,73.3,10.818,0,111.2311,0.4492,18.9476,42.1771,49.9693,1.3345,1.9386
0.743,2,0.66,6.32,999,0,4972,24,18.91,209.4,,0.743,2,0.7,10.812,0,111.1694,1.4441,19.8027,13.713,160.5378,0.7575,1.6207
0.753,2,1.66,6.4,999,0,4817,24,18.92,272,,0.753,2,1.7,10.82,0,111.2516,1.4828,19.7609,13.3266,164.9665,0.735,1.2226
0.763,2,2.66,6.3,999,0,4862,25,18.92,341,,0.763,2,2.7,10.81,0,111.1488,1.4725,20.6388,14.0165,163.6624,0.741,0.9582
0.773,2,3.66,5.97,999,0,4840,27,18.93,400.4,,0.773,2,3.7,10.777,0,110.8095,1.4827,22.4856,15.1652,164.298,0.7351,0.806
0.783,2,4.66,4.84,999,0,5117,28,18.92,444.4,,0.783,2,4.7,10.664,0,109.6476,1.4278,24.0326,16.8325,156.5499,0.767,0.7202
0.793,2,5.66,0.34,119.85,0.0001,5099,28,18.92,471.3,,0.793,2,5.7,10.214,0.0001,1093.342,1.4953,27.2046,18.1935,1634.871,0.7278,0.6761
0.803,2,6.66,-0.13,115.48,0.0002,5041,29,18.93,484.4,,0.803,2,6.7,10.167,0.0002,1141.718,1.5174,28.5538,18.8179,1732.409,0.715,0.6564
0.813,2,7.66,-0.21,115.88,0.0006,5033,29,18.93,490.4,,0.813,2,7.7,10.159,0.0006,1135.718,1.5207,28.6187,18.8197,1727.059,0.7131,0.6478
0.823,2,8.66,-0.22,110.69,0.0006,4899,29,18.92,488.8,,0.823,2,8.7,10.158,0.0006,1205.554,1.5568,28.6269,18.3881,1876.826,0.6921,0.6501
0.833,2,9.66,-0.26,115.33,0.0003,4729,29,18.93,488.3,,0.833,2,9.7,10.154,0.0003,1142.182,1.6049,28.6594,17.857,1833.136,0.6642,0.6507
0.843,2,10.66,-0.27,114.35,0.0003,4583,29,18.93,487.2,,0.843,2,10.7,10.153,0.0003,1154.8,1.6477,28.6676,17.3988,1902.733,0.6394,0.6523
0.853,2,11.66,-0.31,118.45,0.0003,4551,29,18.93,488.9,,0.853,2,11.7,10.149,0.0003,1102.912,1.6579,28.7002,17.3113,1828.506,0.6335,0.6499
0.863,2,12.66,-0.28,114.47,0.0006,4749,29,18.93,490,,0.863,2,12.7,10.152,0.0006,1153.112,1.5996,28.6757,17.9273,1844.467,0.6673,0.6483
0.873,2,13.66,-0.28,114.84,0.0006,4872,28,18.93,496.3,,0.873,2,13.7,10.152,0.0006,1148.286,1.5651,27.6869,17.6897,1797.232,0.6873,0.6395
0.883,2,14.66,-0.28,115.12,0.0003,5112,27,18.93,501.7,,0.883,2,14.7,10.152,0.0003,1144.661,1.5011,26.6981,17.7862,1718.2,0.7244,0.6321
0.893,2,15.66,-0.34,115.55,0.0004,5260,27,18.94,506.5,,0.893,2,15.7,10.146,0.0004,1138.465,1.4643,26.7437,18.2643,1667.009,0.7458,0.6256
0.903,2,16.66,-0.28,115.89,0.0005,5270,26,18.93,512.4,,0.903,2,16.7,10.152,0.0005,1134.809,1.4609,25.7093,17.5983,1657.84,0.7477,0.6179
0.913,2,17.66,-0.27,119.81,0.0003,5200,26,18.93,516.5,,0.913,2,17.7,10.153,0.0003,1087.278,1.4784,25.702,17.3855,1607.382,0.7376,0.6126
0.923,2,18.66,-0.29,119.85,0.0003,5211,26,18.93,520.6,,0.923,2,18.7,10.151,0.0003,1086.598,1.4759,25.7166,17.4248,1603.667,0.7391,0.6074
0.933,2,19.66,-0.19,119.88,0.0002,5072,26,18.94,525,,0.933,2,19.7,10.161,0.0002,1087.319,1.5101,25.6436,16.981,1641.995,0.7192,0.6018
0.943,2,20.66,-0.14,119.93,0.0003,5212,26,18.94,526,,0.943,2,20.7,10.166,0.0003,1087.273,1.4734,25.6072,17.3793,1602.02,0.7405,0.6006
0.953,2,21.66,-0.14,120.02,0.0003,5142,26,18.94,523.7,,0.953,2,21.7,10.166,0.0003,1086.227,1.4913,25.6072,17.1716,1619.842,0.7301,0.6035
0.963,2,22.66,-0.13,119.97,0.0003,5179,25,18.94,524,,0.963,2,22.7,10.167,0.0003,1086.915,1.4817,24.6153,16.6134,1610.427,0.7357,0.6031
0.973,2,23.66,-0.03,120.33,0.0003,5048,25,18.94,523.7,,0.973,2,23.7,10.177,0.0003,1083.813,1.514,24.5455,16.212,1640.935,0.7169,0.6035
0.983,2,24.66,0.01,120.58,0.0003,5057,24,18.94,525.7,,0.983,2,24.7,10.181,0.0003,1081.359,1.5111,23.537,15.5762,1634.026,0.7186,0.601
0.993,2,25.66,0.08,120.62,0.0003,5056,25,18.94,527.5,,0.993,2,25.7,10.188,0.0003,1081.643,1.5103,24.4691,16.2014,1633.616,0.7191,0.5988
1.003,2,26.66,0.13,120.68,0.0003,4955,24,18.94,530.3,,1.003,2,26.7,10.193,0.0003,1081.485,1.5363,23.4571,15.2683,1661.521,0.704,0.5954
1.013,2,27.66,0.13,120.61,0.0002,4959,24,18.94,531.3,,1.013,2,27.7,10.193,0.0002,1082.289,1.5353,23.4571,15.2789,1661.594,0.7046,0.5942
1.023,2,28.66,0.21,120.74,0.0003,5041,24,18.94,530.3,,1.023,2,28.7,10.201,0.0003,1081.646,1.5123,23.4041,15.4757,1635.787,0.7179,0.5954
1.033,2,29.66,0.32,121.07,0.0003,5072,24,18.95,530.4,,1.033,2,29.7,10.212,0.0003,1079.036,1.5026,23.3314,15.5275,1621.348,0.7236,0.5953
1.043,2,30.66,0.32,121.09,0.0002,5133,23,18.96,525.3,,1.043,2,30.7,10.212,0.0002,1078.808,1.4868,22.3593,15.0381,1604.017,0.7327,0.6015
1.053,2,31.66,0.31,120.88,0.0002,5084,24,18.95,519.4,,1.053,2,31.7,10.211,0.0002,1081.101,1.4996,23.338,15.5626,1621.24,0.7253,0.6089
1.063,2,32.66,0.31,121.14,0.0002,5185,24,18.96,517.1,,1.063,2,32.7,10.211,0.0002,1078.133,1.4737,23.338,15.8358,1588.894,0.7403,0.6118
1.073,2,33.66,0.27,121,0.0002,4995,24,18.97,509.8,,1.073,2,33.7,10.207,0.0002,1079.306,1.5236,23.3644,15.3354,1644.386,0.7114,0.6212
1.083,2,34.66,0.32,121.01,0.0002,5060,24,18.97,499.2,,1.083,2,34.7,10.212,0.0002,1079.721,1.5057,23.3314,15.4952,1625.752,0.7217,0.6355
1.093,2,35.66,0.37,120.74,0.0003,4990,25,18.97,490,,1.093,2,35.7,10.217,0.0003,1083.342,1.5234,24.2692,15.9311,1650.356,0.7115,0.6483
1.103,2,36.66,0.37,120.8,0.0003,4976,25,18.98,485.5,,1.103,2,36.7,10.217,0.0003,1082.653,1.5271,24.2692,15.8922,1653.336,0.7093,0.6549
1.113,2,37.66,0.42,120.84,0.0003,5017,25,18.98,480.6,,1.113,2,37.7,10.222,0.0003,1082.724,1.5155,24.235,15.9913,1640.88,0.7161,0.662
1.123,2,38.66,0.37,120.72,0.0003,4918,25,18.99,477.2,,1.123,2,38.7,10.217,0.0003,1083.572,1.5427,24.2692,15.7319,1671.602,0.7003,0.6671
1.133,2,39.66,0.38,120.46,0.0002,4814,26,19,476.3,,1.133,2,39.7,10.218,0.0002,1086.674,1.571,25.2329,16.0615,1707.185,0.6839,0.6685
1.143,2,40.66,0.45,120.53,0.0002,4791,26,19.01,475.5,,1.143,2,40.7,10.225,0.0002,1086.61,1.5763,25.1831,15.9756,1712.871,0.6808,0.6697
1.153,2,41.66,0.44,120.82,0.0003,5017,26,19.02,475.6,,1.153,2,41.7,10.224,0.0003,1083.166,1.5152,25.1902,16.6249,1641.228,0.7162,0.6695
1.163,2,42.66,0.42,120.9,0.0004,5005,25,19.03,472.8,,1.163,2,42.7,10.222,0.0004,1082.037,1.5187,24.235,15.958,1643.264,0.7142,0.6738
1.173,2,43.66,0.35,120.99,0.0004,5045,25,19.03,475,,1.173,2,43.7,10.215,0.0004,1080.267,1.5092,24.283,16.09,1630.33,0.7197,0.6704
1.183,2,44.66,0.39,121.2,0.0003,5079,25,19.05,476.9,,1.183,2,44.7,10.219,0.0003,1078.295,1.4997,24.2556,16.1732,1617.164,0.7252,0.6675
1.193,2,45.66,0.35,121.01,0.0002,5093,25,19.05,480.2,,1.193,2,45.7,10.215,0.0002,1080.038,1.4967,24.283,16.2243,1616.494,0.727,0.6626
1.203,2,46.66,0.34,121.06,0.0003,5026,26,19.06,482.2,,1.203,2,46.7,10.214,0.0003,1079.362,1.5143,25.2614,16.6816,1634.506,0.7167,0.6597
1.213,2,47.66,0.39,121.29,0.0003,5071,25,19.07,483.5,,1.213,2,47.7,10.219,0.0003,1077.272,1.5018,24.2556,16.1508,1617.868,0.724,0.6578
1.223,2,48.66,0.33,121.05,0.0003,5051,25,19.08,483.5,,1.223,2,48.7,10.213,0.0003,1079.37,1.5079,24.2967,16.1127,1627.602,0.7205,0.6577
1.233,2,49.66,0.41,121.1,0.0003,5067,25,19.09,483.5,,1.233,2,49.7,10.221,0.0003,1079.645,1.5026,24.2419,16.1336,1622.238,0.7236,0.6577
1.243,2,50.66,0.37,121.15,0.0002,5093,25,19.15,482.1,,1.243,2,50.7,10.217,0.0002,1078.653,1.4964,24.2692,16.2183,1614.105,0.7271,0.6598
1.253,2,51.66,0.36,121.02,0.0003,5091,24,19.16,480,,1.253,2,51.7,10.216,0.0003,1080.03,1.4971,23.3051,15.5671,1616.882,0.7268,0.6628
1.263,2,52.66,0.41,120.97,0.0002,5067,23,19.16,478.7,,1.263,2,52.7,10.221,0.0002,1081.13,1.5026,22.3025,14.8429,1624.469,0.7236,0.6649
1.273,2,53.66,0.56,120.77,0.0002,4939,23,19.16,477.9,,1.273,2,53.7,10.236,0.0002,1085.012,1.5342,22.2084,14.4759,1664.585,0.7052,0.6661
1.283,2,54.66,0.59,120.63,0.0002,5029,23,19.17,479.6,,1.283,2,54.7,10.239,0.0002,1086.943,1.5098,22.1896,14.6966,1641.112,0.7193,0.6635
1.293,2,55.66,0.52,120.7,0.0003,4956,23,19.17,480.4,,1.293,2,55.7,10.232,0.0003,1085.393,1.5302,22.2334,14.5297,1660.878,0.7075,0.6623
1.303,2,56.66,0.57,121.04,0.0002,4919,23,19.17,480.8,,1.303,2,56.7,10.237,0.0002,1082.021,1.5394,22.2021,14.4226,1665.656,0.7022,0.6617
1.313,2,57.66,0.56,120.79,0.0002,5002,23,19.16,481.4,,1.313,2,57.7,10.236,0.0002,1084.782,1.5174,22.2084,14.6359,1646.039,0.715,0.6609
1.323,2,58.66,0.55,120.8,0.0002,4999,23,19.17,483.1,,1.323,2,58.7,10.235,0.0002,1084.561,1.5183,22.2146,14.6309,1646.724,0.7144,0.6583
1.333,2,59.66,0.53,121.34,0.0002,4962,23,19.17,485.2,,1.333,2,59.7,10.233,0.0002,1078.179,1.5285,22.2272,14.5422,1647.951,0.7086,0.6552
1.343,2,60.66,0.54,121.32,0.0001,4924,23,19.18,486.8,,1.343,2,60.7,10.234,0.0001,1078.512,1.5385,22.2209,14.4433,1659.287,0.7027,0.6529
1.353,2,61.66,0.51,120.86,0.0001,4963,23,19.17,489.5,,1.353,2,61.7,10.231,0.0001,1083.448,1.5285,22.2397,14.5501,1656.038,0.7085,0.649
1.363,2,62.66,0.51,120.97,0.0001,5011,22,19.18,488.4,,1.363,2,62.7,10.231,0.0001,1082.187,1.5158,21.2727,14.0344,1640.334,0.7159,0.6506
