Geotek MSCL 7.9 - TN336_TC44-55_massMS.out created at 5:01:09 on 1/28/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=27.44
Den1	A=9.889801E-04	B=-.1104	C=10.002
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=447.9932	B=-1.066285	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.637	cal sect	0.0	10.554	0.0						48.4657
-0.577	cal sect	6.0	10.479	0.0054	1510.16	1.1861			0.9072	11.9148
-0.517	cal sect	12.0	10.233	0.0159	1503.747	1.1711	-1.6504	1761.067	0.9158	11.5372
-0.457	cal sect	18.0	10.264	0.0196	1501.682	1.1813	-1.622	1773.92	0.9099	11.0637
-0.397	cal sect	24.0	10.45	0.0014	1504.03	1.1746	-1.549	1766.645	0.9138	8.4198
-0.337	cal sect	30.0	10.72	0.0085	1517.984	1.1712	-1.4439	1777.797	0.9158	3.3402
-0.277	cal sect	36.0	10.545	0.0117	1530.479	1.1997	-1.4776	1836.189	0.8992	0.4644
-0.217	cal sect	42.0	10.243	0.0079	1519.958	1.1888	-1.6213	1806.909	0.9056	0.3633
-0.157	cal sect	48.0	10.221	0.0584	1520.303	1.2209	-1.5884	1856.168	0.8869	0.3681
-0.097	cal sect	54.0	10.414	0.0055	1520.292	1.1938	-1.5393	1814.951	0.9027	0.3758
-0.037	cal sect	60.0	10.433	0.014	1528.421	1.1623	0.0	1776.512	0.9209	0.538
0.003	 1	0.3	10.929	0.0	112.4892	1.0455	6.888	117.6053	0.9887	0.9708
0.013	 1	1.3	10.958	0.0003	1561.191	1.3092	8.492	2043.895	0.8357	0.7754
0.023	 1	2.3	10.96	0.0036	1542.141	1.3288	7.765	2049.223	0.8244	0.5994
0.033	 1	3.3	10.918	0.0016	1542.962	1.3451	8.3519	2075.463	0.8149	0.4939
0.043	 1	4.3	10.758	0.0	110.7291	1.3457	8.7081	149.0034	0.8146	0.4348
0.053	 1	5.3	10.363	0.0026	1533.896	1.4023	10.6323	2151.038	0.7817	0.4027
0.063	 1	6.3	10.245	0.0064	1512.847	1.4238	10.8237	2153.917	0.7693	0.3856
0.073	 1	7.3	10.223	0.011	1516.091	1.424	10.8894	2158.844	0.7692	0.3757
0.083	 1	8.3	10.223	0.0249	1512.726	1.405	11.036	2125.434	0.7801	0.3703
0.093	 1	9.3	10.221	0.0414	1513.774	1.4282	11.5422	2161.967	0.7667	0.3676
0.103	 1	10.3	10.226	0.0267	1504.266	1.4344	12.1514	2157.662	0.7631	0.3682
0.113	 1	11.3	10.229	0.0229	1507.59	1.4218	12.2484	2143.496	0.7704	0.3695
0.123	 1	12.3	10.231	0.024	1508.552	1.4408	12.0801	2173.515	0.7594	0.3705
0.133	 1	13.3	10.236	0.0284	1505.958	1.4261	12.1874	2147.653	0.7679	0.3717
0.143	 1	14.3	10.235	0.0177	1501.173	1.4384	12.0862	2159.354	0.7608	0.3718
0.153	 1	15.3	10.237	0.0203	1506.327	1.4233	12.2077	2143.992	0.7695	0.3718
0.163	 1	16.3	10.243	0.0165	1502.126	1.4461	12.6619	2172.172	0.7563	0.3719
0.173	 1	17.3	10.241	0.0167	1503.818	1.4412	12.0429	2167.271	0.7592	0.3717
0.183	 1	18.3	10.225	0.0182	1499.487	1.4473	12.0466	2170.143	0.7557	0.3698
0.193	 1	19.3	10.234	0.0125	1498.828	1.4299	12.1617	2143.198	0.7657	0.3691
0.203	 1	20.3	10.235	0.0134	1499.634	1.4461	12.0225	2168.573	0.7563	0.3683
0.213	 1	21.3	10.234	0.0206	1502.79	1.4559	11.9443	2187.977	0.7506	0.3677
0.223	 1	22.3	10.234	0.0253	1505.664	1.4377	14.112	2164.681	0.7612	0.3671
0.233	 1	23.3	10.239	0.0257	1501.099	1.4662	11.186	2200.934	0.7447	0.3668
0.243	 1	24.3	10.239	0.0155	1498.682	1.4471	11.3339	2168.714	0.7558	0.3671
0.253	 1	25.3	10.244	0.0163	1502.273	1.4657	11.1739	2201.925	0.7449	0.3681
0.263	 1	26.3	10.244	0.0158	1502.273	1.4724	11.1231	2211.985	0.7411	0.3709
0.273	 1	27.3	10.243	0.0125	1501.466	1.4636	11.1935	2197.505	0.7462	0.3743
0.283	 1	28.3	10.249	0.0209	1502.786	1.4689	11.1339	2207.49	0.7431	0.3776
0.293	 1	29.3	10.254	0.0139	1498.685	1.4817	11.0224	2220.604	0.7357	0.378
0.303	 1	30.3	10.249	0.0143	1500.805	1.4864	11.0029	2230.823	0.7329	0.3821
0.313	 1	31.3	10.259	0.0204	1502.93	1.4873	10.9653	2235.342	0.7324	0.3884
0.323	 1	32.3	10.254	0.0234	1501.098	1.4798	11.0364	2221.37	0.7368	0.3935
0.333	 1	33.3	10.256	0.0155	1497.882	1.4859	10.9853	2225.663	0.7333	0.3979
0.343	 1	34.3	10.263	0.0179	1500.658	1.4813	10.3504	2222.983	0.7359	0.4031
0.353	 1	35.3	10.265	0.0174	1500.95	1.4825	10.9828	2225.094	0.7352	0.408
0.363	 1	36.3	10.264	0.0189	1503.442	1.4789	11.0126	2223.374	0.7373	0.4135
0.373	 1	37.3	10.265	0.0171	1502.488	1.4995	10.2193	2252.982	0.7253	0.4188
0.383	 1	38.3	10.262	0.0206	1502.709	1.4838	10.9819	2229.764	0.7344	0.4236
0.393	 1	39.3	10.261	0.0231	1501.024	1.4901	10.9387	2236.678	0.7308	0.4277
0.403	 1	40.3	10.259	0.0171	1496.135	1.4987	10.882	2242.267	0.7258	0.4312
0.413	 1	41.3	10.259	0.0156	1499.196	1.4925	10.2844	2237.584	0.7294	0.4333
0.423	 1	42.3	10.265	0.0143	1503.589	1.4957	10.8856	2248.897	0.7276	0.4334
0.433	 1	43.3	10.26	0.0208	1504.399	1.4898	10.9442	2241.214	0.731	0.4352
0.443	 1	44.3	10.255	0.0258	1500.805	1.5115	10.1664	2268.534	0.7184	0.4353
0.453	 1	45.3	10.264	0.0168	1499.489	1.5119	10.1382	2267.096	0.7181	0.4368
0.463	 1	46.3	10.255	0.0252	1502.564	1.5048	10.2119	2261.054	0.7223	0.4405
0.473	 1	47.3	10.255	0.013	1501.025	1.5128	10.7931	2270.683	0.7177	0.4439
0.483	 1	48.3	10.275	0.0245	1506.819	1.5038	10.1616	2265.936	0.7229	0.4444
0.493	 1	49.3	10.269	0.0211	1497.375	1.493	10.2525	2235.53	0.7291	0.4434
0.503	 1	50.3	10.271	0.0131	1498.978	1.4915	10.2569	2235.71	0.73	0.4411
0.513	 1	51.3	10.279	0.014	1499.927	1.5044	10.146	2256.495	0.7225	0.4399
0.523	 1	52.3	10.279	0.0158	1504.537	1.4984	10.1866	2254.419	0.726	0.4424
0.533	 1	53.3	10.283	0.0229	1505.343	1.5043	9.5019	2264.486	0.7226	0.4478
0.543	 1	54.3	10.28	0.025	1504.904	1.5035	10.149	2262.678	0.723	0.4533
0.553	 1	55.3	10.278	0.0247	1505.272	1.5128	10.0928	2277.115	0.7177	0.4544
0.563	 1	56.3	10.274	0.0214	1503.146	1.5119	9.478	2272.596	0.7182	0.454
0.573	 1	57.3	10.273	0.0245	1504.32	1.5067	10.1474	2266.598	0.7212	0.4542
0.583	 1	58.3	10.269	0.0205	1502.414	1.4946	10.2411	2245.55	0.7282	0.4564
0.593	 1	59.3	10.272	0.0297	1504.394	1.5117	10.1169	2274.197	0.7183	0.4603
0.603	 1	60.3	10.268	0.0194	1500.95	1.5012	9.5615	2253.249	0.7244	0.4638
0.613	 1	61.3	10.272	0.0192	1501.974	1.5234	9.4117	2288.108	0.7115	0.4647
0.623	 1	62.3	10.271	0.0214	1503.366	1.5226	9.4195	2288.978	0.712	0.4653
