<PWAVE-TN336_JPC4-04_sec1_t2-0>
<PWAVE SAMPLE POINT>
Depth In Core=0.00
Depth In Section=0.00
SBD=0.00
Core ID=TN336_JPC4-04_sec1_t2
Section Number=1
Section Length=81.00
Comments=Core TN336_JPC4-04_sec1_t2 logged at 07:06:36 on 01-20-2016
TOT=104.59
TX Level (Volts)=255
P-Wave Amp Gain=1443.00
Delay=80.00
Gate=52.00
Date=1/20/2016
Time=7:12:01
</PWAVE SAMPLE POINT>
<PWAVE DATA>
Time (탎),Voltage (mV)
90.00,-0.006
90.08,-0.006
90.16,-0.005
90.24,-0.005
90.32,-0.005
90.40,-0.005
90.48,-0.004
90.56,-0.004
90.64,-0.004
90.72,-0.004
90.80,-0.004
90.88,-0.003
90.96,-0.003
91.04,-0.003
91.12,-0.003
91.20,-0.004
91.28,-0.004
91.36,-0.004
91.44,-0.004
91.52,-0.004
91.60,-0.004
91.68,-0.004
91.76,-0.004
91.84,-0.004
91.92,-0.004
92.00,-0.003
92.08,-0.003
92.16,-0.003
92.24,-0.004
92.32,-0.003
92.40,-0.003
92.48,-0.003
92.56,-0.003
92.64,-0.003
92.72,-0.004
92.80,-0.004
92.88,-0.004
92.96,-0.004
93.04,-0.004
93.12,-0.004
93.20,-0.004
93.28,-0.004
93.36,-0.004
93.44,-0.004
93.52,-0.004
93.60,-0.004
93.68,-0.004
93.76,-0.004
93.84,-0.004
93.92,-0.004
94.00,-0.004
94.08,-0.004
94.16,-0.004
94.24,-0.003
94.32,-0.003
94.40,-0.003
94.48,-0.003
94.56,-0.003
94.64,-0.003
94.72,-0.003
94.80,-0.003
94.88,-0.003
94.96,-0.003
95.04,-0.003
95.12,-0.003
95.20,-0.003
95.28,-0.003
95.36,-0.003
95.44,-0.003
95.52,-0.004
95.60,-0.004
95.68,-0.004
95.76,-0.004
95.84,-0.003
95.92,-0.003
96.00,-0.003
96.08,-0.003
96.16,-0.003
96.24,-0.003
96.32,-0.003
96.40,-0.003
96.48,-0.003
96.56,-0.003
96.64,-0.002
96.72,-0.002
96.80,-0.002
96.88,-0.002
96.96,-0.002
97.04,-0.002
97.12,-0.002
97.20,-0.002
97.28,-0.002
97.36,-0.002
97.44,-0.002
97.52,-0.002
97.60,-0.003
97.68,-0.003
97.76,-0.003
97.84,-0.004
97.92,-0.004
98.00,-0.005
98.08,-0.006
98.16,-0.006
98.24,-0.007
98.32,-0.008
98.40,-0.010
98.48,-0.010
98.56,-0.011
98.64,-0.012
98.72,-0.013
98.80,-0.014
98.88,-0.014
98.96,-0.015
99.04,-0.015
99.12,-0.015
99.20,-0.015
99.28,-0.015
99.36,-0.015
99.44,-0.015
99.52,-0.014
99.60,-0.013
99.68,-0.012
99.76,-0.011
99.84,-0.010
99.92,-0.008
100.00,-0.006
100.08,-0.004
100.16,-0.002
100.24,0.000
100.32,0.002
100.40,0.005
100.48,0.007
100.56,0.010
100.64,0.012
100.72,0.015
100.80,0.017
100.88,0.019
100.96,0.021
101.04,0.023
101.12,0.025
101.20,0.027
101.28,0.028
101.36,0.029
101.44,0.029
101.52,0.029
101.60,0.028
101.68,0.027
101.76,0.025
101.84,0.023
101.92,0.021
102.00,0.017
102.08,0.014
102.16,0.009
102.24,0.005
102.32,-0.001
102.40,-0.006
102.48,-0.011
102.56,-0.017
102.64,-0.023
102.72,-0.029
102.80,-0.034
102.88,-0.039
102.96,-0.044
103.04,-0.048
103.12,-0.053
103.20,-0.056
103.28,-0.059
103.36,-0.061
103.44,-0.062
103.52,-0.063
103.60,-0.063
103.68,-0.062
103.76,-0.060
103.84,-0.057
103.92,-0.053
104.00,-0.049
104.08,-0.044
104.16,-0.039
104.24,-0.033
104.32,-0.026
104.40,-0.019
104.48,-0.011
104.56,-0.003
104.64,0.005
104.72,0.013
104.80,0.021
104.88,0.029
104.96,0.036
105.04,0.043
105.12,0.049
105.20,0.055
105.28,0.060
105.36,0.064
105.44,0.067
105.52,0.069
105.60,0.071
105.68,0.071
105.76,0.070
105.84,0.068
105.92,0.065
106.00,0.061
106.08,0.056
106.16,0.051
106.24,0.044
106.32,0.037
106.40,0.029
106.48,0.021
106.56,0.012
106.64,0.003
106.72,-0.007
106.80,-0.017
106.88,-0.026
106.96,-0.035
107.04,-0.043
107.12,-0.051
107.20,-0.058
107.28,-0.064
107.36,-0.070
107.44,-0.074
107.52,-0.078
107.60,-0.079
107.68,-0.080
107.76,-0.080
107.84,-0.079
107.92,-0.077
108.00,-0.074
108.08,-0.069
108.16,-0.063
108.24,-0.057
108.32,-0.050
108.40,-0.042
108.48,-0.034
108.56,-0.025
108.64,-0.016
108.72,-0.007
108.80,0.002
108.88,0.010
108.96,0.019
109.04,0.026
109.12,0.033
109.20,0.040
109.28,0.045
109.36,0.050
109.44,0.053
109.52,0.056
109.60,0.058
109.68,0.059
109.76,0.058
109.84,0.057
109.92,0.054
110.00,0.051
110.08,0.047
110.16,0.042
110.24,0.036
110.32,0.030
110.40,0.023
110.48,0.017
110.56,0.009
110.64,0.002
110.72,-0.006
110.80,-0.013
110.88,-0.020
110.96,-0.026
111.04,-0.032
111.12,-0.038
