Geotek MSCL 7.9 - TN336_BB17-19.out created at 11:29:17 on 1/22/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=505.0359	B=-1.084619	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.639	before cal		10.548	0.0						100.267
-0.579	cal sect	6.0	10.417	0.019	1473.617	1.1493	-0.918		0.9285	18.1924
-0.519	cal sect	12.0	10.159	0.0649	1468.913	1.1447	-1.9737	1681.417	0.9312	16.2872
-0.459	cal sect	18.0	10.217	0.0486	1468.171	1.1356	-0.9708	1667.21	0.9364	15.4518
-0.399	cal sect	24.0	10.403	0.0189	1471.22	1.1359	-1.8432	1671.127	0.9363	11.7549
-0.339	cal sect	30.0	10.618	0.0361	1485.451	1.1331	-1.738	1683.182	0.9379	3.7469
-0.279	cal sect	36.0	10.414	0.0891	1501.658	1.1612	-1.8376	1743.722	0.9216	0.5062
-0.219	cal sect	42.0	10.178	0.0278	1495.885	1.1284	-0.9815	1688.011	0.9406	0.3825
-0.159	cal sect	48.0	10.141	0.0784	1488.478	1.1744	-0.9919	1748.094	0.9139	0.3711
-0.099	cal sect	54.0	10.362	0.0176	1488.793	1.1331	-0.9321	1686.981	0.9379	0.3773
-0.039	cal sect	60.0	10.413	0.0122	1501.947	1.1695	0.9191	1756.579	0.9167	0.5308
0.001	 1	0.1	10.732	0.0023	1514.322	0.8274	7.5854	1252.937	1.1152	1.2655
0.011	 1	1.1	10.681	0.0	109.7908	1.3427	9.3984	147.4209	0.8163	1.0647
0.021	 1	2.1	10.647	0.0	109.4413	1.3651	11.2091	149.3929	0.8033	0.8542
0.031	 1	3.1	10.594	0.0	108.8965	1.3773	12.2453	149.981	0.7962	0.6823
0.041	 1	4.1	10.519	0.0	108.1256	1.373	14.283	148.4532	0.7987	0.5886
0.051	 1	5.1	10.335	0.0003	1525.011	1.4416	15.9658	2198.525	0.7589	0.5323
0.061	 1	6.1	10.232	0.0034	1502.276	1.5536	16.4334	2333.966	0.694	0.5053
0.071	 1	7.1	10.157	0.0033	1505.633	1.5877	18.7609	2390.467	0.6742	0.4923
0.081	 1	8.1	10.157	0.012	1500.295	1.5424	18.7609	2314.076	0.7005	0.4872
0.091	 1	9.1	10.157	0.0224	1491.702	1.5648	19.7483	2334.24	0.6875	0.4887
0.101	 1	10.1	10.197	0.0231	1489.483	1.5412	19.5255	2295.625	0.7011	0.4891
0.111	 1	11.1	10.208	0.0121	1485.448	1.5288	19.4648	2270.958	0.7084	0.4876
