Geotek MSCL 7.9 - TN336_JPC40-49.out created at 16:38:30 on 1/26/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=27.19
Den1	A=9.889801E-04	B=-.1104	C=10.002
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=567.302	B=-1.103549	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.639	before cal		10.747	0.0						74.4222
-0.579	cal sect	6.0	10.423	0.0049	1504.692	1.2476	-1.833		0.8714	15.4012
-0.519	cal sect	12.0	10.151	0.0239	1488.198	1.2721	-0.9891	1893.153	0.8572	14.851
-0.459	cal sect	18.0	10.2	0.0166	1488.399	1.2546	-1.9509	1867.377	0.8674	14.2306
-0.399	cal sect	24.0	10.51	0.001	1503.146	1.2312	-1.7898	1850.63	0.881	11.429
-0.339	cal sect	30.0	10.639	0.0114	1509.506	1.1973	-0.8641	1807.293	0.9007	4.2865
-0.279	cal sect	36.0	10.526	0.0027	1519.342	1.2566	-0.891	1909.265	0.8662	0.5211
-0.219	cal sect	42.0	10.259	0.0033	1517.828	1.2556	-0.9594	1905.789	0.8668	0.3706
-0.159	cal sect	48.0	10.183	0.0253	1502.804	1.2767	-0.9802	1918.573	0.8546	0.3681
-0.099	cal sect	54.0	10.267	0.0074	1506.309	1.2461	-0.9572	1876.969	0.8723	0.3677
-0.039	cal sect	60.0	10.433	0.0283	1520.624	1.255	5.484	1908.453	0.8671	0.5193
0.001	 1	0.1	10.713	0.0	110.2376	0.7452	26.2605	82.1473	1.1629	1.5283
0.011	 1	1.1	10.629	0.0	109.3732	1.6188	32.058	177.0497	0.6562	1.2552
0.021	 1	2.1	10.534	0.0011	1524.457	1.675	37.3397	2553.479	0.6235	0.9516
0.031	 1	3.1	10.621	0.0001	1364.29	1.634	39.9421	2229.278	0.6473	0.766
0.041	 1	4.1	10.672	0.0	109.8157	1.6313	41.1104	179.1415	0.6489	0.666
0.051	 1	5.1	10.463	0.0	107.6651	1.6616	43.5112	178.8931	0.6313	0.6136
0.061	 1	6.1	10.461	0.0	107.6445	1.6697	43.5351	179.7338	0.6266	0.5867
0.071	 1	7.1	10.41	0.0001	1355.469	1.6622	44.1513	2253.124	0.6309	0.5725
0.081	 1	8.1	10.342	0.0	106.42	1.656	44.992	176.2311	0.6346	0.5599
0.091	 1	9.1	10.276	0.0047	1519.444	1.6773	43.92	2548.499	0.6222	0.546
0.101	 1	10.1	10.246	0.0056	1512.771	1.6784	44.2918	2539.052	0.6216	0.5362
0.111	 1	11.1	10.195	0.014	1505.241	1.6625	43.9572	2502.425	0.6308	0.5323
