Geotek MSCL 7.9 - TN336_TC26-30.out created at 1:59:58 on 1/24/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=536.0255	B=-1.092736	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.637	before cal		10.53	0.0						70.0304
-0.577	cal sect	6.0	10.46	0.0057	1474.693	1.1225	-1.8145		0.944	14.1597
-0.517	cal sect	12.0	10.177	0.0331	1463.685	1.1741	-0.9818	1718.517	0.9141	13.0866
-0.457	cal sect	18.0	10.216	0.0308	1461.935	1.1414	-0.971	1668.723	0.933	12.3531
-0.397	cal sect	24.0	10.341	0.0017	1470.354	1.1278	-1.8752	1658.316	0.9409	9.8543
-0.337	cal sect	30.0	10.645	0.0133	1485.28	1.107	-0.8627	1644.163	0.953	3.5836
-0.277	cal sect	36.0	10.562	0.0047	1494.764	1.1432	-0.8823	1708.87	0.932	0.5009
-0.217	cal sect	42.0	10.254	0.0026	1492.142	1.1762	-0.9607	1755.095	0.9129	0.3675
-0.157	cal sect	48.0	10.173	0.0392	1479.494	1.1773	-0.9829	1741.752	0.9123	0.3669
-0.097	cal sect	54.0	10.234	0.0115	1479.971	1.1565	-0.9661	1711.626	0.9243	0.3685
-0.037	cal sect	60.0	10.422	0.0185	1495.48	1.1469	1.8335	1715.133	0.9299	0.5127
0.003	 1	0.3	10.85	0.0	111.528	0.8237	9.8026	91.8628	1.1174	1.1429
0.013	 1	1.3	10.849	0.0	111.5177	1.3867	12.2565	154.6378	0.7908	0.873
0.023	 1	2.3	10.869	0.0028	1516.746	1.4054	13.005	2131.583	0.78	0.6534
0.033	 1	3.3	10.843	0.0008	1513.751	1.3913	13.9127	2106.042	0.7881	0.5275
0.043	 1	4.3	10.741	0.0001	1488.085	1.3729	15.1345	2043.032	0.7988	0.4565
0.053	 1	5.3	10.288	0.0055	1495.132	1.4755	18.08	2206.053	0.7393	0.4254
0.063	 1	6.3	10.21	0.0055	1481.213	1.4893	19.4538	2206.032	0.7312	0.4091
0.073	 1	7.3	10.189	0.0036	1481.39	1.4714	18.5913	2179.718	0.7416	0.3985
0.083	 1	8.3	10.178	0.0058	1489.536	1.4809	19.6309	2205.846	0.7361	0.3914
0.093	 1	9.3	10.172	0.0159	1483.015	1.4718	19.6643	2182.743	0.7414	0.3857
0.103	 1	10.3	10.172	0.0135	1478.703	1.4882	20.6475	2200.589	0.7319	0.382
0.113	 1	11.3	10.177	0.009	1481.8	1.477	19.6364	2188.549	0.7384	0.3787
0.123	 1	12.3	10.182	0.0171	1480.803	1.4765	20.589	2186.38	0.7387	0.3765
0.133	 1	13.3	10.185	0.0144	1478.873	1.4771	19.592	2184.396	0.7384	0.3763
0.143	 1	14.3	10.182	0.0221	1477.794	1.488	20.589	2198.978	0.732	0.3765
0.153	 1	15.3	10.187	0.0133	1477.662	1.4775	19.5808	2183.309	0.7381	0.3773
0.163	 1	16.3	10.197	0.0218	1480.186	1.4858	20.5018	2199.298	0.7333	0.3781
0.173	 1	17.3	10.197	0.0156	1477.184	1.4845	19.5255	2192.938	0.734	0.3764
0.183	 1	18.3	10.203	0.0156	1481.487	1.4538	19.4924	2153.758	0.7519	0.3748
0.193	 1	19.3	10.205	0.0223	1479.414	1.4826	19.4813	2193.389	0.7351	0.3734
0.203	 1	20.3	10.207	0.0227	1477.562	1.4769	19.4703	2182.275	0.7384	0.3715
0.213	 1	21.3	10.213	0.0124	1478.431	1.4975	19.4373	2213.883	0.7265	0.3696
0.223	 1	22.3	10.213	0.0249	1484.448	1.4954	19.4373	2219.807	0.7277	0.3693
0.233	 1	23.3	10.223	0.0158	1476.672	1.4939	19.3826	2206.02	0.7286	0.3689
0.243	 1	24.3	10.218	0.0151	1477.657	1.5051	18.4394	2223.984	0.7221	0.3698
0.253	 1	25.3	10.223	0.013	1477.526	1.4836	19.3826	2192.038	0.7346	0.369
0.263	 1	26.3	10.228	0.014	1478.89	1.4893	19.3552	2202.512	0.7313	0.3684
0.273	 1	27.3	10.228	0.013	1481.889	1.4898	19.3552	2207.745	0.731	0.3685
0.283	 1	28.3	10.234	0.0258	1481.9	1.5106	19.3225	2238.554	0.7189	0.3693
0.293	 1	29.3	10.239	0.0244	1478.342	1.4921	19.2953	2205.83	0.7296	0.369
0.303	 1	30.3	10.239	0.0248	1473.661	1.4823	19.2953	2184.401	0.7353	0.3763
0.313	 1	31.3	10.244	0.0196	1471.416	1.4785	19.2682	2175.483	0.7375	0.3983
0.323	 1	32.3	10.249	0.0114	1472.769	1.4785	19.2411	2177.552	0.7375	0.4054
0.333	 1	33.3	10.255	0.0114	1475.327	1.4911	19.2086	2199.806	0.7302	0.4123
0.343	 1	34.3	10.257	0.0176	1474.554	1.536	19.1978	2264.885	0.7042	0.4147
0.353	 1	35.3	10.259	0.0108	1473.994	1.4892	18.2277	2195.054	0.7313	0.4182
0.363	 1	36.3	10.262	0.0129	1477.823	1.4759	18.2123	2181.123	0.739	0.4213
0.373	 1	37.3	10.264	0.0165	1478.111	1.4723	18.2021	2176.222	0.7411	0.4228
0.383	 1	38.3	10.269	0.0161	1477.129	1.4888	18.1766	2199.107	0.7316	0.4254
0.393	 1	39.3	10.264	0.01	1473.019	1.4996	17.2441	2208.99	0.7253	0.421
0.403	 1	40.3	10.261	0.0093	1474.705	1.4717	17.2586	2170.341	0.7415	0.4265
0.413	 1	41.3	10.263	0.0091	1476.053	1.4922	17.2489	2202.615	0.7296	0.4343
0.423	 1	42.3	10.263	0.0079	1477.328	1.4967	17.2489	2211.044	0.727	0.4618
0.433	 1	43.3	10.263	0.0209	1480.739	1.4953	16.2907	2214.221	0.7278	0.4675
0.443	 1	44.3	10.257	0.0065	1476.04	1.4983	16.3182	2211.562	0.726	0.4719
0.453	 1	45.3	10.258	0.0055	1483.656	1.5219	16.3136	2257.953	0.7124	0.477
0.463	 1	46.3	10.249	0.011	1480.428	1.506	16.3549	2229.555	0.7216	0.4816
0.473	 1	47.3	10.249	0.0086	1474.888	1.4878	16.3549	2194.335	0.7321	0.4857
0.483	 1	48.3	10.264	0.0063	1477.472	1.497	15.3281	2211.814	0.7268	0.486
0.493	 1	49.3	10.294	0.0067	1484.141	1.5092	15.1997	2239.794	0.7197	0.4891
0.503	 1	50.3	10.304	0.0075	1490.309	1.5225	16.1045	2269.061	0.712	0.4886
0.513	 1	51.3	10.338	0.011	1488.339	1.517	15.014	2257.815	0.7152	0.4898
0.523	 1	52.3	10.342	0.0078	1491.706	1.5379	14.9973	2294.109	0.7031	0.4918
0.533	 1	53.3	10.554	0.0003	1512.468	1.5081	14.1474	2280.924	0.7204	0.4946
0.543	 1	54.3	10.571	0.0023	1511.654	1.5255	14.0822	2306.033	0.7103	0.4996
0.553	 1	55.3	10.556	0.0	108.5059	1.503	12.3723	163.0862	0.7233	0.5075
0.563	 1	56.3	10.536	0.0007	1491.929	1.4898	13.3283	2222.678	0.731	0.5278
0.573	 1	57.3	10.545	0.0	108.3929	1.4851	12.4093	160.9786	0.7337	0.5679
0.583	 1	58.3	10.52	0.0	108.1359	1.4749	11.6018	159.4925	0.7396	0.6467
0.593	 1	59.3	10.53	0.0	108.2387	1.4959	11.5701	161.9137	0.7274	0.8062
0.603	 1	60.3	10.593	0.0001	1345.997	1.4645	10.4989	1971.222	0.7456	1.0953
0.613	 1	61.3	10.867	0.0	111.7027	1.2769	9.7589	142.6362	0.8545	1.4206
0.623	 2	0.1	10.889	0.0	111.9289	0.7432	9.7027	83.1817	1.1641	1.4306
