Geotek MSCL 7.9 - TN336_TC32-37.raw created at 0:16:59 on 1/25/2016.,,,,,,,,,,,Geotek MSCL 7.9 - TN336_TC32-37.out created at 0:19:46 on 1/25/2016.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Core Depth,Section,Sect Depth,CTD ,Tr. Time ,PW Amp   ,A Gamma  ,Mag Sus  ,Temp     ,NC Res   ,,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,MS1,Imp,FP,RES
m,,cm,mm,_sec,,cps,SI x 10^-5,_C,mV,,m,,cm,cm,,m/s,g/cc,SI x 10^-5,x 10^-8 (m^3/kg),,,Ohm.m
,,,,,,,,,,,,,,,,,,,,,,
0.872,1,87.2,0.13,95.28,0.0063,4708,28,18.71,545.8,,0.872,1,87.2,10.193,0.0063,1480.465,1.6048,27.3666,17.053,2375.846,0.6643,0.5772
0.882,1,88.2,0.22,95.24,0.006,4708,29,18.71,541.9,,0.882,1,88.2,10.202,0.006,1482.633,1.6034,28.2719,17.6327,2377.227,0.6651,0.5817
0.892,1,89.2,0.28,95.23,0.0049,4631,29,18.71,541.4,,0.892,1,89.2,10.208,0.0049,1483.721,1.6247,28.224,17.372,2410.583,0.6527,0.5823
0.902,1,90.2,0.26,95.13,0.0046,4636,28,18.72,538.1,,0.902,1,90.2,10.206,0.0046,1485.589,1.6235,27.2662,16.7942,2411.924,0.6534,0.5861
0.912,1,91.2,0.37,95.19,0.0035,4712,28,18.72,533.1,,0.912,1,91.2,10.217,0.0035,1485.893,1.5999,27.1816,16.9897,2377.259,0.6671,0.5921
0.922,1,92.2,0.47,95.26,0.0029,4701,30,18.72,530.5,,0.922,1,92.2,10.227,0.0029,1485.835,1.6015,29.041,18.1341,2379.507,0.6662,0.5951
0.932,1,93.2,0.56,95.34,0.0029,4646,27,18.72,505.8,,0.932,1,93.2,10.236,0.0029,1485.416,1.6159,26.0707,16.134,2400.26,0.6578,0.6265
0.942,1,94.2,0.71,95.37,0.0029,4636,26,18.73,505.7,,0.942,1,94.2,10.251,0.0029,1486.945,1.6164,24.9993,15.4659,2403.527,0.6575,0.6267
0.952,1,95.2,0.84,95.51,0.0029,4708,26,18.72,506.5,,0.952,1,95.2,10.264,0.0029,1485.813,1.5937,24.9081,15.6292,2367.935,0.6707,0.6257
0.962,1,96.2,1,95.61,0.0033,4740,25,18.73,508.9,,0.962,1,96.2,10.28,0.0033,1485.979,1.5822,23.8428,15.0697,2351.069,0.6774,0.6225
0.972,1,97.2,1.04,95.76,0.0027,4724,26,18.72,512,,0.972,1,97.2,10.284,0.0027,1483.34,1.5861,24.7688,15.6165,2352.675,0.6751,0.6184
0.982,1,98.2,1.09,95.92,0.0023,4787,25,18.74,515.2,,0.982,1,98.2,10.289,0.0023,1480.645,1.5676,23.7828,15.171,2321.131,0.6858,0.6143
0.992,1,99.2,1.22,95.92,0.002,4713,25,18.74,517.2,,0.992,1,99.2,10.302,0.002,1482.516,1.5864,23.6964,14.9372,2351.866,0.6749,0.6117
1.002,1,100.2,1.3,96.01,0.002,4737,25,18.73,515.4,,1.002,1,100.2,10.31,0.002,1481.748,1.5784,23.6434,14.9793,2338.802,0.6796,0.614
1.012,1,101.2,1.35,96.05,0.0019,4716,25,18.74,516.1,,1.012,1,101.2,10.315,0.0019,1481.614,1.5836,23.6104,14.9098,2346.218,0.6766,0.613
1.022,1,102.2,1.7,96.19,0.0017,4726,25,18.74,512.3,,1.022,1,102.2,10.35,0.0017,1483.658,1.5754,23.3812,14.8415,2337.34,0.6813,0.618
1.032,1,103.2,1.6,96.11,0.0018,4699,25,18.74,509,,1.032,1,103.2,10.34,0.0018,1483.927,1.5845,23.4464,14.7971,2351.32,0.676,0.6223
1.042,1,104.2,3.17,96.19,0.0006,4668,25,18.74,504.4,,1.042,1,104.2,10.497,0.0006,1504.73,1.5695,22.4518,14.305,2361.68,0.6847,0.6285
1.052,1,105.2,4.23,96.9,0.0014,4637,25,18.74,499.1,,1.052,1,105.2,10.603,0.0014,1504.612,1.5625,21.8135,13.9608,2350.921,0.6888,0.6355
1.062,1,106.2,3.81,97.55,0.0002,4549,25,18.74,487.9,,1.062,1,106.2,10.561,0.0002,1484.955,1.5938,22.0633,13.8433,2366.706,0.6707,0.6513
1.072,1,107.2,3.59,999,0,4572,25,18.74,470.5,,1.072,1,107.2,10.539,0,108.3624,1.5905,22.1958,13.9554,172.3486,0.6726,0.6773
1.082,1,108.2,3.35,999,0,4657,25,18.74,436.3,,1.082,1,108.2,10.515,0,108.1156,1.5699,22.3416,14.2311,169.7316,0.6845,0.7347
1.092,1,109.2,3.16,999,0,4637,24,18.74,390.2,,1.092,1,109.2,10.496,0,107.9203,1.5784,21.5596,13.6591,170.3419,0.6796,0.8287
1.102,1,110.2,3.16,999,0,4706,24,18.75,328.4,,1.102,1,110.2,10.496,0,107.9203,1.559,21.5596,13.8289,168.2505,0.6908,0.9979
1.112,1,111.2,3,999,0,4673,23,18.75,267.6,,1.112,1,111.2,10.48,0,107.7557,1.5706,20.7521,13.2125,169.2458,0.6841,1.2441
1.122,1,112.2,5.53,999,0,4843,22,18.75,224.3,,1.122,1,112.2,10.733,0,110.3571,1.488,18.5373,12.4579,164.2111,0.732,1.5046
1.132,1,113.2,6.38,999,0,9710,22,18.75,210,,1.132,1,113.2,10.818,0,111.2311,0.6683,18.1238,27.1177,74.3399,1.2075,1.6156
1.142,2,0.78,7.07,999,0,4928,22,18.75,225,,1.142,2,0.8,10.887,0,111.9405,1.4452,17.7976,12.315,161.7771,0.7568,1.4994
1.152,2,1.78,7.02,999,0,4632,22,18.75,267.2,,1.152,2,1.8,10.882,0,111.8891,1.5238,17.821,11.6952,170.495,0.7113,1.2463
1.162,2,2.78,6.74,999,0,4554,22,18.75,325.2,,1.162,2,2.8,10.854,0,111.6012,1.5494,17.9526,11.5871,172.9107,0.6964,1.0083
1.172,2,3.78,6.24,999,0,4606,22,18.76,384.3,,1.172,2,3.8,10.804,0,111.0871,1.542,18.191,11.7971,171.2944,0.7007,0.8423
1.182,2,4.78,2.98,999,0,4639,22,18.76,429.4,,1.182,2,4.8,10.478,0,107.7352,1.5805,19.8607,12.5657,170.2807,0.6783,0.7474
1.192,2,5.78,0.96,105.73,0.0001,4707,23,18.75,461.1,,1.192,2,5.8,10.276,0.0001,1295.839,1.5921,21.96,13.7929,2063.129,0.6716,0.6922
1.202,2,6.78,0.24,100.69,0.0004,4757,23,18.76,478.5,,1.202,2,6.8,10.204,0.0004,1374.091,1.5891,22.4099,14.1019,2183.627,0.6734,0.6651
1.212,2,7.78,-0.04,95.38,0.0015,4723,22,18.76,496.5,,1.212,2,7.8,10.176,0.0015,1475.852,1.6032,21.6062,13.4771,2366.063,0.6652,0.6392
