Geotek MSCL 7.9 - TN336_JPC38-47.out created at 6:58:23 on 1/26/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.56
Den1	A=7.1605E-04	B=-.096198	C=9.8396
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=409.6482	B=-1.051803	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.638	cal sect	0.0	10.6	0.007						69.5148
-0.578	cal sect	6.0	10.386	0.0205	1495.249	1.1575	-1.8519		0.9237	184.9355
-0.518	cal sect	12.0	10.136	0.0278	1467.072	1.1367	-0.9933	1667.63	0.9358	161.0012
-0.458	cal sect	18.0	10.176	0.0372	1470.308	1.1663	-0.9821	1714.818	0.9186	360.2322
-0.398	cal sect	24.0	10.464	0.0007	1483.203	1.1357	-0.9062	1684.41	0.9364	50.6981
-0.338	cal sect	30.0	10.609	0.0064	1483.154	1.1431	-0.8711	1695.347	0.9321	5.3309
-0.278	cal sect	36.0	10.488	0.0091	1501.933	1.1475	-0.9003	1723.527	0.9295	0.4633
-0.218	cal sect	42.0	10.169	0.0046	1493.464	1.1628	-0.9841	1736.602	0.9206	0.3648
-0.158	cal sect	48.0	10.124	0.0304	1490.138	1.1601	-0.9967	1728.752	0.9222	0.3731
-0.098	cal sect	54.0	10.296	0.0063	1490.446	1.1497	0.9494	1713.638	0.9282	0.3888
-0.038	cal sect	60.0	10.353	0.0177	1500.217	1.181	14.9515	1771.766	0.9101	0.5905
0.002	 1	0.2	10.686	0.0001	1406.053	1.0803	61.4344	1518.919	0.9685	1.4949
0.012	 1	1.2	10.725	0.0003	1553.672	1.5572	70.0854	2419.375	0.6919	1.2258
0.022	 1	2.2	10.725	0.0007	1541.834	1.5685	75.9962	2418.351	0.6853	0.9373
0.032	 1	3.2	10.694	0.0005	1546.27	1.5609	80.0343	2413.521	0.6898	0.7479
0.042	 1	4.2	10.633	0.0001	1525.538	1.5463	83.0879	2358.982	0.6982	0.6437
0.052	 1	5.2	10.234	0.006	1514.353	1.6112	94.6803	2439.96	0.6605	0.5889
0.062	 1	6.2	10.192	0.0014	1508.362	1.5661	96.788	2362.288	0.6867	0.561
0.072	 1	7.2	10.164	0.0038	1506.671	1.5821	100.5161	2383.744	0.6774	0.5487
0.082	 1	8.2	10.141	0.003	1499.482	1.6225	104.1515	2432.926	0.654	0.5468
0.092	 1	9.2	10.137	0.0035	1493.371	1.6535	108.2424	2469.259	0.636	0.5515
0.102	 1	10.2	10.132	0.0033	1497.266	1.6636	114.3636	2490.852	0.6302	0.5559
0.112	 1	11.2	10.131	0.0063	1500.222	1.6557	121.3594	2483.851	0.6348	0.5608
