Geotek MSCL 7.9 - TN336_JPC38-47_massMS.out created at 6:58:55 on 1/26/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.56
Den1	A=7.1605E-04	B=-.096198	C=9.8396
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=409.6482	B=-1.051803	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	cal sect	0.0	10.6	0.007						69.5148
-0.578	cal sect	6.0	10.386	0.0205	1495.249	1.1575			0.9237	184.9355
-0.518	cal sect	12.0	10.136	0.0278	1467.072	1.1367	-0.8739	1667.63	0.9358	161.0012
-0.458	cal sect	18.0	10.176	0.0372	1470.308	1.1663	-0.8421	1714.818	0.9186	360.2322
-0.398	cal sect	24.0	10.464	0.0007	1483.203	1.1357	-0.798	1684.41	0.9364	50.6981
-0.338	cal sect	30.0	10.609	0.0064	1483.154	1.1431	-0.7621	1695.347	0.9321	5.3309
-0.278	cal sect	36.0	10.488	0.0091	1501.933	1.1475	-0.7845	1723.527	0.9295	0.4633
-0.218	cal sect	42.0	10.169	0.0046	1493.464	1.1628	-0.8463	1736.602	0.9206	0.3648
-0.158	cal sect	48.0	10.124	0.0304	1490.138	1.1601	-0.8592	1728.752	0.9222	0.3731
-0.098	cal sect	54.0	10.296	0.0063	1490.446	1.1497	0.8258	1713.638	0.9282	0.3888
-0.038	cal sect	60.0	10.353	0.0177	1500.217	1.181	12.66	1771.766	0.9101	0.5905
0.002	 1	0.2	10.686	0.0001	1406.053	1.0803	56.8694	1518.919	0.9685	1.4949
0.012	 1	1.2	10.725	0.0003	1553.672	1.5572	45.0074	2419.375	0.6919	1.2258
0.022	 1	2.2	10.725	0.0007	1541.834	1.5685	48.4519	2418.351	0.6853	0.9373
0.032	 1	3.2	10.694	0.0005	1546.27	1.5609	51.2756	2413.521	0.6898	0.7479
0.042	 1	4.2	10.633	0.0001	1525.538	1.5463	53.7324	2358.982	0.6982	0.6437
0.052	 1	5.2	10.234	0.006	1514.353	1.6112	58.763	2439.96	0.6605	0.5889
0.062	 1	6.2	10.192	0.0014	1508.362	1.5661	61.8008	2362.288	0.6867	0.561
0.072	 1	7.2	10.164	0.0038	1506.671	1.5821	63.5322	2383.744	0.6774	0.5487
0.082	 1	8.2	10.141	0.003	1499.482	1.6225	64.1916	2432.926	0.654	0.5468
0.092	 1	9.2	10.137	0.0035	1493.371	1.6535	65.4634	2469.259	0.636	0.5515
0.102	 1	10.2	10.132	0.0033	1497.266	1.6636	68.7446	2490.852	0.6302	0.5559
0.112	 1	11.2	10.131	0.0063	1500.222	1.6557	73.2999	2483.851	0.6348	0.5608
0.122	 1	12.2	10.135	0.0076	1500.592	1.6829	76.7556	2525.309	0.619	0.5706
0.132	 1	13.2	10.13	0.0072	1506.096	1.7067	79.8744	2570.412	0.6052	0.5786
0.142	 1	14.2	10.131	0.0078	1508.038	1.7213	83.794	2595.859	0.5967	0.5889
0.152	 1	15.2	10.134	0.0066	1510.058	1.7362	87.0131	2621.773	0.588	0.6041
0.162	 1	16.2	10.13	0.0059	1508.788	1.7515	90.8962	2642.653	0.5792	0.6299
0.172	 1	17.2	10.127	0.0032	1515.791	1.7856	93.1425	2706.555	0.5594	0.6571
0.182	 1	18.2	10.131	0.0057	1515.482	1.8289	95.1833	2771.673	0.5343	0.6782
0.192	 1	19.2	10.13	0.0057	1525.143	1.8214	99.4275	2777.877	0.5386	0.692
0.202	 1	20.2	10.125	0.0059	1529.456	1.824	102.7028	2789.779	0.5371	0.698
0.212	 1	21.2	10.125	0.0059	1535.021	1.8581	103.5013	2852.218	0.5173	0.7061
0.222	 1	22.2	10.125	0.0056	1536.652	1.8088	108.5276	2779.447	0.546	0.715
0.232	 1	23.2	10.125	0.0064	1535.487	1.8377	108.4431	2821.832	0.5292	0.7212
0.242	 1	24.2	10.125	0.0046	1533.626	1.7873	113.7354	2741.013	0.5584	0.7233
0.252	 1	25.2	10.124	0.0068	1527.229	1.8076	114.6963	2760.572	0.5467	0.7195
0.262	 1	26.2	10.133	0.0066	1536.467	1.8847	111.302	2895.802	0.5019	0.7149
0.272	 1	27.2	10.133	0.0058	1552.236	1.9003	111.4331	2949.779	0.4928	0.714
0.282	 1	28.2	10.134	0.0054	1547.176	1.85	114.9709	2862.251	0.5221	0.7183
0.292	 1	29.2	10.137	0.007	1536.375	1.8292	116.7191	2810.377	0.5341	0.7243
0.302	 1	30.2	10.132	0.0079	1524.985	1.8372	116.3794	2801.675	0.5295	0.7278
0.312	 1	31.2	10.134	0.0066	1524.827	1.8372	116.8547	2801.371	0.5295	0.7394
0.322	 1	32.2	10.133	0.0042	1525.135	1.8427	115.9994	2810.328	0.5263	0.743
0.332	 1	33.2	10.135	0.0027	1519.718	1.8191	117.9822	2764.514	0.54	0.7509
0.342	 1	34.2	10.134	0.0044	1519.34	1.8249	117.0985	2772.582	0.5366	0.759
0.352	 1	35.2	10.133	0.0038	1516.689	1.8226	116.1866	2764.307	0.5379	0.7693
0.362	 1	36.2	10.132	0.0037	1520.408	1.7993	116.6197	2735.65	0.5515	0.7799
0.372	 1	37.2	10.131	0.0032	1527.594	1.8237	114.0035	2785.798	0.5373	0.7989
0.382	 1	38.2	10.13	0.0022	1543.972	1.882	107.8597	2905.681	0.5035	0.8149
0.392	 1	39.2	10.13	0.0018	1560.863	1.8597	107.0098	2902.743	0.5164	0.8288
0.402	 1	40.2	10.13	0.003	1563.513	1.8673	104.9752	2919.567	0.512	0.8434
0.412	 1	41.2	10.13	0.0027	1553.443	1.8493	104.9225	2872.756	0.5225	0.8546
0.422	 1	42.2	10.131	0.0028	1541.774	1.7981	106.7721	2772.261	0.5521	0.8635
0.432	 1	43.2	10.13	0.0026	1528.134	1.8486	104.4248	2824.86	0.5229	0.8723
0.442	 1	44.2	10.131	0.0021	1533.606	1.8653	103.9913	2860.654	0.5132	0.8846
0.452	 1	45.2	10.125	0.0031	1541.33	1.8873	104.5389	2908.974	0.5004	0.8942
0.462	 1	46.2	10.126	0.0025	1548.555	1.9103	104.2938	2958.225	0.4871	0.905
0.472	 1	47.2	10.126	0.0033	1554.975	1.8979	105.5002	2951.206	0.4943	0.9114
0.482	 1	48.2	10.13	0.0025	1556.307	1.9114	105.1541	2974.802	0.4864	0.9182
0.492	 1	49.2	10.138	0.0016	1557.536	1.9202	104.9536	2990.777	0.4813	0.9279
0.502	 1	50.2	10.136	0.0026	1554.84	1.8942	106.9806	2945.137	0.4964	0.9318
0.512	 1	51.2	10.14	0.003	1554.976	1.9062	107.2275	2964.045	0.4895	0.9338
0.522	 1	52.2	10.141	0.0025	1565.211	1.9362	106.0487	3030.497	0.4721	0.934
0.532	 1	53.2	10.148	0.0023	1570.898	1.9371	105.2725	3043.062	0.4715	0.9271
0.542	 1	54.2	10.15	0.0022	1575.109	1.9516	102.9127	3073.982	0.4631	0.9213
0.552	 1	55.2	10.159	0.002	1578.71	1.9056	103.5731	3008.415	0.4898	0.9285
0.562	 1	56.2	10.16	0.0025	1566.209	1.876	102.5473	2938.252	0.5069	0.9225
0.572	 1	57.2	10.164	0.0028	1549.154	1.8625	101.5866	2885.325	0.5148	0.9134
0.582	 1	58.2	10.16	0.0026	1539.394	1.8254	102.6871	2810.065	0.5363	0.8987
0.592	 1	59.2	10.156	0.0028	1531.363	1.8687	98.8374	2861.68	0.5112	0.8922
0.602	 1	60.2	10.154	0.0024	1538.485	1.8578	98.4089	2858.248	0.5175	0.8853
0.612	 1	61.2	10.154	0.0021	1545.275	1.889	95.7411	2918.959	0.4994	0.8856
0.622	 1	62.2	10.145	0.0021	1544.61	1.8821	94.7562	2907.136	0.5034	0.8827
