Geotek MSCL 7.9 - TN336_BB18-20_massMS.out created at 12:44:40 on 1/22/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.15
Den1	A=5.9246E-04	B=-.091753	C=9.804
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=505.0359	B=-1.084619	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.640	before cal		10.603	0.0						72.9905
-0.580	cal sect	6.0	10.493	0.0181	1479.554	1.1393			0.9343	14.6341
-0.520	cal sect	12.0	10.2	0.0538	1473.988	1.1436	-1.7059	1685.672	0.9318	13.372
-0.460	cal sect	18.0	10.233	0.0335	1471.316	1.131	0.0	1664.086	0.9391	12.8189
-0.400	cal sect	24.0	10.464	0.0018	1473.18	1.1642	-0.7784	1715.102	0.9198	9.8394
-0.340	cal sect	30.0	10.581	0.0409	1487.14	1.1258	-1.5594	1674.169	0.9421	3.6306
-0.280	cal sect	36.0	10.486	0.0252	1500.358	1.1612	-1.5515	1742.219	0.9216	0.4905
-0.220	cal sect	42.0	10.237	0.0096	1494.452	1.1545	-0.8361	1725.324	0.9255	0.3682
-0.160	cal sect	48.0	10.205	0.0432	1489.563	1.1657	-0.8356	1736.406	0.919	0.3656
-0.100	cal sect	54.0	10.423	0.0085	1495.623	1.141	-0.8033	1706.446	0.9333	0.3734
-0.040	cal sect	60.0	10.476	0.0059	1506.905	1.1621	1.5545	1751.203	0.921	0.5238
0.010	 1	1.0	10.903	0.0001						1.0265
0.020	 1	2.0	10.965	0.0044	1533.781	1.5052			0.722	0.7871
0.030	 1	3.0	10.946	0.0	112.5148	1.4893	11.7674	167.5699	0.7313	0.64
0.040	 1	4.0	10.889	0.0	111.9289	1.4875	11.9582	166.4991	0.7323	0.5645
0.050	 1	5.0	10.476	0.0001	1482.173	1.5239	13.6329	2258.65	0.7112	0.5238
0.060	 1	6.0	10.4	0.0088	1502.673	1.5326	13.8423	2302.959	0.7062	0.4991
0.070	 1	7.0	10.324	0.0074	1494.932	1.5754	13.7535	2355.098	0.6813	0.4869
0.080	 1	8.0	10.277	0.0064	1493.967	1.5806	13.8894	2361.396	0.6783	0.4809
0.090	 1	9.0	10.264	0.0069	1499.708	1.5928	13.8335	2388.756	0.6712	0.4767
0.100	 1	10.0	10.252	0.0241	1494.461	1.5749	14.6482	2353.665	0.6816	0.4734
0.110	 1	11.0	10.249	0.0205	1488.598	1.5654	14.1355	2330.196	0.6871	0.4726
0.120	 1	12.0	10.244	0.0166	1488.304	1.5513	14.2842	2308.736	0.6953	0.4737
0.130	 1	13.0	10.244	0.0154	1482.704	1.567	14.141	2323.336	0.6862	0.4734
0.140	 1	14.0	10.236	0.0085	1482.833	1.5816	14.0417	2345.245	0.6777	0.4733
0.150	 1	15.0	10.234	0.0086	1480.828	1.5856	14.0145	2347.953	0.6754	0.4735
0.160	 1	16.0	10.225	0.0101	1479.311	1.5591	14.2888	2306.365	0.6908	0.4749
0.170	 1	17.0	10.215	0.0081	1480.435	1.5736	14.1966	2329.666	0.6823	0.4742
0.180	 1	18.0	10.214	0.0094	1482.653	1.5479	14.4369	2294.97	0.6973	0.4744
0.190	 1	19.0	10.213	0.0121	1485.095	1.5812	14.1365	2348.264	0.6779	0.4736
0.200	 1	20.0	10.208	0.0124	1482.213	1.5961	14.0243	2365.808	0.6693	0.4738
0.210	 1	21.0	10.204	0.015	1484.002	1.5936	14.6736	2364.952	0.6707	0.4748
0.220	 1	22.0	10.202	0.0055	1476.838	1.6068	14.5616	2372.975	0.6631	0.4779
0.230	 1	23.0	10.203	0.0051	1482.133	1.6075	13.9448	2382.526	0.6627	0.4819
0.240	 1	24.0	10.206	0.0076	1485.806	1.6145	13.8723	2398.867	0.6586	0.4847
0.250	 1	25.0	10.204	0.0028	1479.269	1.6528	14.1482	2444.952	0.6364	0.4877
0.260	 1	26.0	10.207	0.0037	1483.791	1.6348	13.6964	2425.704	0.6469	0.4922
0.270	 1	27.0	10.212	0.0031	1481.503	1.6179	14.4206	2396.952	0.6567	0.4941
0.280	 1	28.0	10.215	0.0037	1484.523	1.6385	14.2271	2432.447	0.6447	0.4977
0.290	 1	29.0	10.22	0.0096	1497.216	1.6541	13.4868	2476.57	0.6357	0.4997
0.300	 1	30.0	10.223	0.0057	1493.499	1.6754	13.8824	2502.269	0.6233	0.5049
0.310	 1	31.0	10.229	0.0032	1490.891	1.6446	13.5305	2451.914	0.6412	0.5174
0.320	 1	32.0	10.224	0.0033	1479.595	1.6427	14.1548	2430.567	0.6423	0.524
0.330	 1	33.0	10.234	0.0031	1479.757	1.6194	13.7219	2396.284	0.6558	0.5295
0.340	 1	34.0	10.231	0.0031	1497.512	1.7328	13.3925	2594.903	0.59	0.5367
0.350	 1	35.0	10.244	0.0036	1506.692	1.7354	12.7681	2614.786	0.5885	0.5339
0.360	 1	36.0	10.238	0.0053	1503.819	1.6699	13.2914	2511.281	0.6265	0.5439
0.370	 1	37.0	10.234	0.005	1484.264	1.6712	12.7183	2480.499	0.6258	0.5524
0.380	 1	38.0	10.243	0.0039	1485.354	1.66	12.7715	2465.722	0.6322	0.5597
0.390	 1	39.0	10.238	0.0038	1493.291	1.6825	12.6187	2512.454	0.6192	0.5654
0.400	 1	40.0	10.228	0.005	1489.659	1.6891	12.6049	2516.162	0.6154	0.5703
0.410	 1	41.0	10.233	0.0047	1491.256	1.6929	11.9878	2524.568	0.6132	0.5752
0.420	 1	42.0	10.229	0.0042	1493.285	1.6837	12.0673	2514.195	0.6185	0.5763
0.430	 1	43.0	10.233	0.0038	1492.997	1.668	12.1668	2490.336	0.6276	0.5736
0.440	 1	44.0	10.233	0.0053	1488.22	1.6604	12.2223	2471.096	0.632	0.5698
0.450	 1	45.0	10.227	0.0039	1487.997	1.6711	12.1647	2486.623	0.6258	0.5652
0.460	 1	46.0	10.224	0.0053	1495.174	1.6756	11.5644	2505.287	0.6232	0.5607
0.470	 1	47.0	10.224	0.0068	1493.209	1.6805	10.9541	2509.32	0.6204	0.5543
0.480	 1	48.0	10.224	0.0065	1488.86	1.6457	11.7744	2450.215	0.6405	0.5483
0.490	 1	49.0	10.234	0.011	1486.204	1.6118	11.3885	2395.519	0.6602	0.5413
0.500	 1	50.0	10.232	0.0199	1480.967	1.6081	11.4213	2381.563	0.6623	0.5335
0.510	 1	51.0	10.233	0.0184	1479.399	1.6059	11.4335	2375.83	0.6636	0.5277
0.520	 1	52.0	10.243	0.0145	1476.149	1.6081	10.7867	2373.816	0.6623	0.5253
0.530	 1	53.0	10.234	0.0128	1479.971	1.6069	10.822	2378.219	0.663	0.5244
0.540	 1	54.0	10.238	0.0153	1477.132	1.6144	11.3577	2384.667	0.6587	0.527
0.550	 1	55.0	10.245	0.0123	1482.419	1.6124	10.7518	2390.281	0.6598	0.5295
0.560	 1	56.0	10.247	0.0177	1479.284	1.622	10.6824	2399.371	0.6543	0.5341
0.570	 1	57.0	10.242	0.0102	1477.282	1.6461	10.5409	2431.728	0.6403	0.5376
0.580	 1	58.0	10.247	0.0079	1479.07	1.6141	10.7344	2387.413	0.6589	0.5403
0.590	 1	59.0	10.242	0.0168	1482.414	1.6219	10.698	2404.324	0.6544	0.5426
0.600	 1	60.0	10.236	0.0142	1478.55	1.6243	11.2947	2401.621	0.653	0.544
0.610	 1	61.0	10.235	0.015	1481.401	1.6207	10.7272	2400.868	0.6551	0.5443
0.620	 1	62.0	10.23	0.019	1481.535	1.6326	11.2564	2418.75	0.6481	0.5468
0.630	 1	63.0	10.235	0.0182	1487.861	1.6496	11.1247	2454.372	0.6383	0.548
