Geotek MSCL 7.9 - TN336_TC5-05.out created at 12:52:10 on 1/20/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.74
Den1	A=5.8845E-04	B=-.089542	C=8.5401
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=858.6318	B=-1.165855	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.639	before cal		10.432	0.0						95.641
-0.579	cal sect	6.0	10.192	0.0156	1467.108	1.1935	-1.9553		0.9028	17.6895
-0.519	cal sect	12.0	9.932	0.0232	1441.51	1.1862	-1.0535	1709.964	0.9071	17.2427
-0.459	cal sect	18.0	9.955	0.0209	1444.219	1.1739	-2.0929	1695.396	0.9142	16.026
-0.399	cal sect	24.0	10.178	0.0018	1458.375	1.1502	-1.9631	1677.42	0.928	12.0995
-0.339	cal sect	30.0	10.284	0.0211	1458.93	1.122	-1.9053	1636.867	0.9443	3.9739
-0.279	cal sect	36.0	10.287	0.0041	1476.108	1.1825	-0.9518	1745.477	0.9092	0.5057
-0.219	cal sect	42.0	10.002	0.0034	1466.999	1.1793	-1.0323	1730.029	0.9111	0.3517
-0.159	cal sect	48.0	9.978	0.0183	1463.479	1.1305	-1.0395	1654.531	0.9394	0.3507
-0.099	cal sect	54.0	10.099	0.0089	1470.657	1.1261	-1.0039	1656.094	0.9419	0.347
-0.039	cal sect	60.0	10.235	0.0072	1476.912	1.1438	0.9659	1689.28	0.9317	0.4889
0.001	 1	0.1	10.474	0.0	107.7284	1.3756	9.0375	148.1933	0.7972	1.2282
0.011	 1	1.1	10.514	0.0011	1494.103	1.4253	10.7269	2129.547	0.7684	0.892
0.021	 1	2.1	10.741	0.0005	1490.357	1.4106	12.6121	2102.242	0.7769	0.6347
0.031	 1	3.1	10.732	0.0015	1479.867	1.3787	13.4852	2040.242	0.7954	0.5063
0.041	 1	4.1	10.693	0.0	109.9809	1.3687	13.6265	150.5324	0.8012	0.4418
0.051	 1	5.1	10.331	0.0	106.2576	1.4227	15.9836	151.1703	0.7699	0.409
0.061	 1	6.1	10.224	0.0034	1466.858	1.4	16.4705	2053.571	0.7831	0.3939
0.071	 1	7.1	10.009	0.0065	1466.305	1.4404	17.5135	2112.057	0.7596	0.3864
0.081	 1	8.1	9.971	0.0167	1455.408	1.4468	18.7489	2105.616	0.7559	0.3842
0.091	 1	9.1	9.97	0.0172	1455.05	1.4697	18.7544	2138.55	0.7426	0.3832
0.101	 1	10.1	9.97	0.015	1454.201	1.528	17.7125	2222.053	0.7088	0.3835
0.111	 1	11.1	9.97	0.0142	1454.413	1.5022	17.7125	2184.757	0.7238	0.3865
