Geotek MSCL 7.9 - TN336_TC49-60_massMS.out created at 4:29:58 on 1/29/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=27.44
Den1	A=5.8049E-04	B=-.091106	C=9.7911
MS1	A=1	B=0	Den=1	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=551.3501	B=-1.099499	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	x 10^-8 (m^3/kg)			Ohm.m

-0.638	cal sect	0.0	10.637	0.0						81.5046
-0.578	cal sect	6.0	10.44	0.0075	1513.482	1.1683			0.9175	14.7051
-0.518	cal sect	12.0	10.166	0.0182	1491.272	1.1348	-0.8679	1692.342	0.9369	14.4173
-0.458	cal sect	18.0	10.18	0.0147	1491.357	1.1489	-0.8538	1713.463	0.9287	13.5789
-0.398	cal sect	24.0	10.462	0.0008	1510.322	1.1252	-1.6117	1699.41	0.9425	10.3576
-0.338	cal sect	30.0	10.569	0.0182	1510.289	1.1367	-0.7747	1716.797	0.9358	3.5893
-0.278	cal sect	36.0	10.573	0.0048	1528.995	1.1071	-1.5891	1692.809	0.9529	0.4934
-0.218	cal sect	42.0	10.224	0.0031	1521.881	1.1434	-0.8473	1740.145	0.9319	0.3626
-0.158	cal sect	48.0	10.166	0.0308	1510.774	1.1635	-0.8465	1757.834	0.9202	0.362
-0.098	cal sect	54.0	10.252	0.0162	1510.98	1.1593	-1.6583	1751.719	0.9227	0.374
-0.038	cal sect	60.0	10.403	0.0162	1525.59	1.1764	0.7834	1794.631	0.9128	0.5021
0.002	 1	0.2	10.765	0.0	110.8012	0.7341	10.2433	81.3338	1.1693	1.119
0.012	 1	1.2	10.781	0.0007	1539.483	1.2892	7.7433	1984.774	0.8473	0.856
0.022	 1	2.2	10.809	0.0077	1536.898	1.2963	8.9186	1992.204	0.8432	0.612
0.032	 1	3.2	10.803	0.0026	1531.254	1.303	10.1563	1995.168	0.8393	0.4771
0.042	 1	4.2	10.762	0.0005	1520.701	1.3057	10.8862	1985.571	0.8378	0.4102
0.052	 1	5.2	10.358	0.0007	1521.669	1.3541	12.4048	2060.456	0.8097	0.3773
0.062	 1	6.2	10.258	0.0031	1511.419	1.3738	13.2715	2076.434	0.7982	0.3618
0.072	 1	7.2	10.213	0.0034	1507.677	1.3764	13.4162	2075.094	0.7968	0.3553
0.082	 1	8.2	10.192	0.0038	1502.58	1.3858	14.1096	2082.281	0.7913	0.3541
0.092	 1	9.2	10.175	0.0048	1495.004	1.3969	14.0648	2088.427	0.7848	0.355
0.102	 1	10.2	10.141	0.0089	1492.86	1.411	14.7625	2106.463	0.7767	0.3574
0.112	 1	11.2	10.139	0.0096	1493.445	1.4137	15.4447	2111.326	0.7751	0.3606
0.122	 1	12.2	10.136	0.0116	1494.765	1.4224	14.665	2126.205	0.77	0.3627
0.132	 1	13.2	10.141	0.0203	1492.86	1.4154	15.4178	2112.984	0.7741	0.3638
0.142	 1	14.2	10.14	0.019	1490.957	1.4153	15.4233	2110.136	0.7742	0.3638
0.152	 1	15.2	10.14	0.013	1490.738	1.4221	14.6516	2120.005	0.7702	0.3639
0.162	 1	16.2	10.151	0.0123	1492.355	1.4096	15.4368	2103.676	0.7775	0.3628
0.172	 1	17.2	10.151	0.0143	1495.654	1.4304	15.2127	2139.376	0.7654	0.3612
0.182	 1	18.2	10.155	0.0197	1493.163	1.4171	15.3381	2115.946	0.7731	0.3599
0.192	 1	19.2	10.161	0.0199	1489.446	1.4029	14.7633	2089.608	0.7814	0.3602
0.202	 1	20.2	10.166	0.0197	1490.397	1.4182	14.5834	2113.736	0.7725	0.3595
0.212	 1	21.2	10.166	0.0198	1490.179	1.3996	14.7775	2085.672	0.7833	0.3587
0.222	 1	22.2	10.176	0.0142	1487.719	1.3849	14.8921	2060.344	0.7918	0.3572
0.232	 1	23.2	10.181	0.0132	1490.411	1.4343	15.0423	2137.732	0.7632	0.3562
0.242	 1	24.2	10.186	0.0156	1490.925	1.4309	14.3726	2133.365	0.7651	0.3555
0.252	 1	25.2	10.197	0.0206	1494.504	1.4142	14.4974	2113.48	0.7748	0.3543
0.262	 1	26.2	10.201	0.0217	1490.72	1.4175	14.4468	2113.114	0.7729	0.3528
0.272	 1	27.2	10.208	0.0154	1489.349	1.4114	14.4804	2102.112	0.7764	0.3516
0.282	 1	28.2	10.206	0.0239	1492.76	1.4251	14.3492	2127.396	0.7685	0.3514
0.292	 1	29.2	10.206	0.0208	1493.197	1.4244	13.673	2126.917	0.7689	0.3494
0.302	 1	30.2	10.207	0.0194	1488.335	1.4262	14.3342	2122.711	0.7678	0.3494
0.312	 1	31.2	10.212	0.0135	1489.716	1.4041	13.8471	2091.717	0.7807	0.3559
0.322	 1	32.2	10.214	0.0161	1492.838	1.4048	13.8325	2097.131	0.7803	0.3595
0.332	 1	33.2	10.212	0.0165	1489.064	1.427	12.9436	2124.91	0.7674	0.3665
0.342	 1	34.2	10.217	0.0168	1489.359	1.4229	12.2807	2119.166	0.7698	0.3732
0.352	 1	35.2	10.215	0.0129	1486.9	1.4259	12.2619	2120.1	0.7681	0.3805
0.362	 1	36.2	10.212	0.0145	1487.112	1.4342	12.2011	2132.78	0.7632	0.386
0.372	 1	37.2	10.212	0.0153	1486.679	1.4441	11.4438	2146.967	0.7575	0.3921
0.382	 1	38.2	10.207	0.0201	1490.508	1.4245	11.6179	2123.246	0.7688	0.3973
0.392	 1	39.2	10.223	0.0197	1489.582	1.4009	11.7603	2086.769	0.7825	0.4009
0.402	 1	40.2	10.218	0.0118	1487.553	1.4237	10.9066	2117.85	0.7693	0.4057
0.412	 1	41.2	10.213	0.0123	1488.776	1.4308	10.8678	2130.166	0.7652	0.4085
0.422	 1	42.2	10.237	0.0202	1489.018	1.4374	10.0737	2140.27	0.7614	0.4109
0.432	 1	43.2	10.229	0.0137	1486.989	1.4301	10.148	2126.486	0.7656	0.4138
0.442	 1	44.2	10.238	0.0135	1485.706	1.4405	10.0492	2140.113	0.7596	0.4156
0.452	 1	45.2	10.236	0.0135	1491.911	1.4363	9.412	2142.782	0.762	0.4153
0.462	 1	46.2	10.236	0.0296	1489.306	1.4453	10.0216	2152.422	0.7568	0.4148
0.472	 1	47.2	10.231	0.0141	1489.229	1.4522	9.9874	2162.723	0.7528	0.4143
0.482	 1	48.2	10.232	0.0161	1487.858	1.4391	10.076	2141.13	0.7604	0.4135
0.492	 1	49.2	10.226	0.0093	1486.337	1.4263	9.5046	2119.944	0.7678	0.4134
0.502	 1	50.2	10.232	0.0089	1490.459	1.4506	9.996	2162.045	0.7537	0.4113
0.512	 1	51.2	10.242	0.0187	1492.133	1.4357	9.4	2142.217	0.7624	0.41
0.522	 1	52.2	10.249	0.0328	1493.805	1.4201	6.7743	2121.417	0.7714	0.4083
0.532	 1	53.2	10.259	0.0155	1491.784	1.418	9.4716	2115.386	0.7726	0.4083
0.542	 1	54.2	10.273	0.0138	1493.603	1.4161	8.7725	2115.079	0.7737	0.408
0.552	 1	55.2	10.268	0.0141	1494.179	1.431	8.693	2138.242	0.7651	0.4082
0.562	 1	56.2	10.273	0.0219	1494.907	1.4488	8.5743	2165.853	0.7547	0.4093
0.572	 1	57.2	10.275	0.0241	1494.111	1.435	8.6518	2144.098	0.7627	0.4096
0.582	 1	58.2	10.273	0.014	1494.472	1.4428	7.9478	2156.219	0.7582	0.4115
0.592	 1	59.2	10.273	0.0159	1502.779	1.4249	8.0475	2141.341	0.7686	0.4133
0.602	 1	60.2	10.264	0.0243	1497.52	1.4371	7.9997	2152.039	0.7616	0.415
0.612	 1	61.2	10.262	0.018	1495.918	1.4349	8.0165	2146.436	0.7628	0.4185
0.622	 1	62.2	10.253	0.018	1495.26	1.4374	7.3542	2149.235	0.7614	0.4212
