Geotek MSCL 7.9 - TN336_TC38-47.out created at 4:56:45 on 1/26/2016.


Processing Parameters

CT	RCT=11.45	W=1.27
PWAmp	A=1	B=0
PWVel	PTO=26.56
Den1	A=7.1605E-04	B=-.096198	C=9.8396
MS1	A=1	B=0	Den=0	LD=14	
FP	MGD=2.75	WD=1.026	
RES	A=409.6482	B=-1.051803	p=0	


SB DEPTH	SECT NUM	SECT DEPTH	CT	PWAmp	PWVel	Den1	MS1	Imp	FP	RES
m		cm	cm		m/s	g/cc	SI x 10^-5			Ohm.m

-0.638	cal sect	0.0	10.661	0.0013						77.1603
-0.578	cal sect	6.0	10.398	0.0182	1495.9	1.1462	-1.8458		0.9303	15.3725
-0.518	cal sect	12.0	10.166	0.039	1471.84	1.1624	-1.9698	1710.864	0.9209	13.7823
-0.458	cal sect	18.0	10.194	0.0455	1472.483	1.1544	-1.9542	1699.806	0.9255	14.1671
-0.398	cal sect	24.0	10.447	0.0014	1483.317	1.1275	-1.821	1672.453	0.9411	10.2073
-0.338	cal sect	30.0	10.743	0.0001	1465.821	1.1053	-1.6807	1620.136	0.954	3.6981
-0.278	cal sect	36.0	10.525	0.0199	1504.646	1.1338	-1.7825	1705.969	0.9375	0.474
-0.218	cal sect	42.0	10.241	0.0035	1490.467	1.1729	-1.9284	1748.243	0.9148	0.3642
-0.158	cal sect	48.0	10.192	0.0181	1484.632	1.1916	-1.9553	1769.034	0.904	0.369
-0.098	cal sect	54.0	10.305	0.0101	1491.965	1.1774	-0.9471	1756.578	0.9122	0.3781
-0.038	cal sect	60.0	10.323	0.014	1500.654	1.1844	7.5385	1777.432	0.9081	0.5352
0.002	 1	0.2	10.792	0.0	110.9786	0.9501	33.1797	105.4418	1.044	1.1338
0.012	 1	1.2	10.781	0.0	110.8655	1.4681	40.7638	162.7642	0.7435	0.9722
0.022	 1	2.2	10.774	0.0012	1529.529	1.4675	47.5073	2244.633	0.7439	0.7797
0.032	 1	3.2	10.713	0.0018	1513.563	1.4811	52.521	2241.706	0.736	0.6421
0.042	 1	4.2	10.631	0.0	109.3229	1.4972	58.8857	163.6819	0.7267	0.5592
0.052	 1	5.2	10.226	0.0009	1518.112	1.5703	69.7181	2383.91	0.6843	0.5199
0.062	 1	6.2	10.211	0.0015	1498.752	1.588	73.9037	2380.038	0.674	0.4992
0.072	 1	7.2	10.193	0.0007	1510.298	1.5883	78.1904	2398.773	0.6739	0.4931
0.082	 1	8.2	10.135	0.0039	1496.162	1.6255	84.4574	2432.019	0.6523	0.4914
0.092	 1	9.2	10.132	0.0047	1491.975	1.6362	89.5019	2441.201	0.646	0.4918
0.102	 1	10.2	10.131	0.0062	1498.004	1.6227	95.496	2430.751	0.6539	0.4947
0.112	 1	11.2	10.132	0.01	1502.372	1.6451	101.4355	2471.511	0.6409	0.4973
